ia_geo_id	ia_vote_id	fips	county	vap	statefp10	vtdst10	geoid10	vtdi10	name10	namelsad10	lsad10	mtfcc10	funcstat10	aland10	awater10	intptlat10	intptlon10	logrecno	pop100	ia_agg	fraction	precinct	pres_tot	pres_d_08	pres_r_08	uss_d_08	uss_r_08	ush_d_08	ush_r_08	cong_other	ssen_dem	ssen_rep	ssen_other	sh_dem	sh_rep	gov_d_06	gov_r_06	gov_other	ush_d_06	ush_r_06	sh_other	precinct06	x_merge	t_08	p_08	us_08	uh_08	g_06	uh_06	av	ndv	nrv	precinct08
47	"13"	5	"Allamakee"	573	19	5011	19005005011	"P"	"TAYLOR TWP"	"TAYLOR TWP Voting District"	"V2"	"G5240"	"S"	107655173	21166589	43.21075	-91.1786	23970	662	"781"	"0.733674776"	"FV/TL/HF CITY"	241.379	158.47375	82.90525	171.6799	63.829704	125.45839	105.64917		138.66454	100.51344		143.80026	90.242	134.26248	53.558258	3.6683738	111.51856	73.36748		"FV/TL/HF CITY"	"3"	241.379	0.65653497	0.72897196	0.54285717	0.71484375	0.6031746	0.6492765	156.7217	84.65729	"FV/TL/HF CITY"
48	"14"	5	"Allamakee"	361	19	5010	19005005010	"P"	"LAFAYETTE TWP"	"LAFAYETTE TWP Voting District"	"V2"	"G5240"	"S"	111794317	6834078	43.289734	-91.15433	23879	421	"1770"	"0.203954802"	"LF/CN/LS/LS CITY"	164.18361	100.75367	63.429943	107.07627	55.475708	76.2791	84.43729		87.49661	76.07514		92.79944	65.26553	85.253105	56.08757	2.4474576	74.23955	59.75876		"LF/CN/LS/LS CITY"	"3"	164.18361	0.61366457	0.6587202	0.4746193	0.6031746	0.55403346	0.5808424	95.36481	68.8188	"LF/CN/LS/LS CITY"
49	"14"	5	"Allamakee"	252	19	5009	19005005009	"P"	"CENTER TWP"	"CENTER TWP Voting District"	"V2"	"G5240"	"S"	94381708	0	43.29789	-91.30976	23802	329	"1770"	"0.142372881"	"LF/CN/LS/LS CITY"	114.61017	70.33221	44.277966	74.745766	38.72542	53.24746	58.94237		61.077965	53.105083		64.77966	45.559322	59.511864	39.152542	1.7084745	51.82373	41.715256		"LF/CN/LS/LS CITY"	"3"	114.61017	0.61366457	0.6587202	0.4746193	0.6031746	0.55403346	0.5808424	66.57045	48.03972	"LF/CN/LS/LS CITY"
50	"19"	5	"Allamakee"	421	19	5008	19005005008	"P"	"MAKEE TWP PART W/O WAUKON"	"MAKEE TWP PART W/O WAUKON Voting District"	"V2"	"G5240"	"S"	86474584	0	43.300266	-91.4254	23743	567	"1786"	"0.235722284"	"UP/MK/FC/JF/LL"	169.01288	81.08846	87.924416	100.65341	65.76652	50.68029	114.32531		78.02408	90.28163		70.95241	93.81747	70.24524	66.94513	1.8857783	51.858902	83.20997		"UP/MK/FC/JF/LL"	"3"	169.01288	0.47977686	0.60481584	0.30714285	0.5120275	0.38394415	0.4575414	77.3304	91.68248	"UP/MK/FC/JF/LL"
51	"19"	5	"Allamakee"	370	19	5007	19005005007	"P"	"UNION PRAIRIE TWP W/O WAUKON"	"UNION PRAIRIE TWP W/O WAUKON Voting District"	"V2"	"G5240"	"S"	90912371	0	43.29854	-91.546425	23698	504	"1786"	"0.207166853"	"UP/MK/FC/JF/LL"	148.53864	71.265396	77.27324	88.46024	57.799553	44.540874	100.47592		68.57223	79.3449		62.357224	82.45241	61.73572	58.83539	1.6573348	45.576706	73.1299		"UP/MK/FC/JF/LL"	"3"	148.53864	0.47977686	0.60481584	0.30714285	0.5120275	0.38394415	0.4575414	67.96258	80.57606	"UP/MK/FC/JF/LL"
52	"23"	5	"Allamakee"	149	19	5006	19005005006	"P"	"HANOVER TWP"	"HANOVER TWP Voting District"	"V2"	"G5240"	"S"	93177178	291	43.37861	-91.556076	23640	193	"366"	"0.407103825"	"WL/HV"	67.172134	44.374317	22.797813	45.595627	20.762295	30.93989	36.23224		40.30328	26.868853		42.745903	22.797813	35.01093	20.762295	2.8497267	32.97541	23.612022		"WL/HV"	"3"	67.172134	0.6606061	0.68711656	0.46060607	0.6277372	0.5827338	0.6037599	40.55584	26.61629	"WL/HV"
53	"19"	5	"Allamakee"	167	19	5005	19005005005	"P"	"FRENCH CREEK TWP"	"FRENCH CREEK TWP Voting District"	"V2"	"G5240"	"S"	94677365	0	43.384975	-91.43017	23585	225	"1786"	"0.093505039"	"UP/MK/FC/JF/LL"	67.04311	32.165733	34.87738	39.92665	26.087906	20.103584	45.349945		30.950169	35.81243		28.145018	37.215004	27.864502	26.555431	0.7480403	20.571108	33.00728		"UP/MK/FC/JF/LL"	"3"	67.04311	0.47977686	0.60481584	0.30714285	0.5120275	0.38394415	0.4575414	30.675	36.36811	"UP/MK/FC/JF/LL"
54	"14"	5	"Allamakee"	1157	19	5004	19005005004	"P"	"LANSING TWP"	"LANSING TWP Voting District"	"V2"	"G5240"	"S"	117902459	11788414	43.37393	-91.26156	23415	1424	"1770"	"0.653672316"	"LF/CN/LS/LS CITY"	526.20624	322.91412	203.29208	343.17798	177.79887	244.47345	270.62033		280.4254	243.81978		297.4209	209.17514	273.23502	179.75989	7.8440676	237.93672	191.52599		"LF/CN/LS/LS CITY"	"3"	526.20624	0.61366457	0.6587202	0.4746193	0.6031746	0.55403346	0.5808424	305.6429	220.5633	"LF/CN/LS/LS CITY"
55	"18"	5	"Allamakee"	562	19	5003	19005005003	"P"	"IOWA TWP"	"IOWA TWP Voting District"	"V2"	"G5240"	"S"	88818924	7816869	43.450096	-91.292305	23292	744	"735"	"0.76462585"	"UC/IA/NA CITY"	308.90884	138.39728	170.51157	182.74557	129.98639	117.75238	193.45033		146.04353	167.45306		149.10204	159.04218	111.635376	129.98639	3.0585034	99.40136	139.16191		"UC/IA/NA CITY"	"3"	308.90884	0.4480198	0.5843521	0.3783784	0.4620253	0.41666666	0.4578885	141.4458	167.4631	"UC/IA/NA CITY"
56	"18"	5	"Allamakee"	173	19	5002	19005005002	"P"	"UNION CITY TWP"	"UNION CITY TWP Voting District"	"V2"	"G5240"	"S"	79472064	61000	43.471375	-91.426216	23227	219	"735"	"0.23537415"	"UC/IA/NA CITY"	95.091156	42.602722	52.488434	56.25442	40.013607	36.24762	59.54966		44.956463	51.54694		45.89796	48.957825	34.364624	40.013607	0.9414966	30.598639	42.838097		"UC/IA/NA CITY"	"3"	95.091156	0.4480198	0.5843521	0.3783784	0.4620253	0.41666666	0.4578885	43.54114	51.55001	"UC/IA/NA CITY"
57	"23"	5	"Allamakee"	217	19	5001	19005005001	"P"	"WATERLOO TWP"	"WATERLOO TWP Voting District"	"V2"	"G5240"	"S"	77926928	0	43.4645	-91.55089	23164	266	"366"	"0.592896175"	"WL/HV"	97.827866	64.62569	33.202187	66.40437	30.237705	45.06011	52.76776		58.69672	39.13115		62.254097	33.202187	50.98907	30.237705	4.1502733	48.02459	34.387978		"WL/HV"	"3"	97.827866	0.6606061	0.68711656	0.46060607	0.6277372	0.5827338	0.6037599	59.06455	38.76332	"WL/HV"
58	"30"	7	"Appanoose"	162	19	7021	19007007021	"P"	"FRANKLIN TWP"	"FRANKLIN TWP Voting District"	"V2"	"G5240"	"S"	87867128	79579	40.63096	-93.039474	26806	269	"757"	"0.214002642"	"PLEASANT FRANKLIN"	54.35667	26.108322	28.248348	30.81638	22.256275	21.82827	26.322325	1.4980185				30.602377	21.82827	22.898283	17.976221	1.2840159	17.762218	22.470278		"Pleasant Franklin"	"3"	54.35667	0.48031497	0.58064514	0.45333332	0.56020945	0.44148937	0.5031984	27.35219	27.00448	"Pleasant Franklin"
59	"30"	7	"Appanoose"	595	19	7020	19007007020	"P"	"PLEASANT TWP"	"PLEASANT TWP Voting District"	"V2"	"G5240"	"S"	101354005	56676	40.634598	-92.93217	26723	793	"757"	"0.785997358"	"PLEASANT FRANKLIN"	199.64333	95.89168	103.75165	113.18362	81.74373	80.17173	96.67767	5.5019817				112.39762	80.17173	84.101715	66.02378	4.7159843	65.23778	82.529724		"Pleasant Franklin"	"3"	199.64333	0.48031497	0.58064514	0.45333332	0.56020945	0.44148937	0.5031984	100.4602	99.18311	"Pleasant Franklin"
60	"25"	7	"Appanoose"	330	19	7019	19007007019	"P"	"CALDWELL TWP"	"CALDWELL TWP Voting District"	"V2"	"G5240"	"S"	100045483	21215	40.630596	-92.81682	26626	425	"330"	"1"	"CALDWELL"	183.0	81.0	102.0	97.0	85.0	72.0	100.0	2.0				117.0	63.0	64.0	58.0	3.0	57.0	65.0		"Caldwell"	"3"	183.0	0.44262296	0.53296703	0.41860464	0.52459013	0.46721312	0.4771996	87.32752	95.67248	"Caldwell"
61	"36"	7	"Appanoose"	447	19	7018	19007007018	"P"	"MOULTON"	"MOULTON Voting District"	"V2"	"G5240"	"S"	2613264	0	40.68541	-92.67652	26536	605	"750"	"0.596"	"WASHINGTON WELLS"	205.62	79.268	126.352	112.644	98.34	88.804	109.068	4.768				129.928	78.672	85.824	88.804	1.788	64.368	103.704		"Washington Wells"	"3"	205.62	0.38550726	0.5338983	0.44879517	0.49146757	0.38297874	0.4485294	92.22661	113.3934	"Washington Wells"
62	"36"	7	"Appanoose"	145	19	7017	19007007017	"P"	"WELLS TWP W/O MOULTON"	"WELLS TWP W/O MOULTON Voting District"	"V2"	"G5240"	"S"	98819791	230594	40.63134	-92.699295	26453	189	"750"	"0.193333333"	"WASHINGTON WELLS"	66.7	25.713333	40.986668	36.54	31.9	28.806667	35.38	1.5466666				42.146667	25.52	27.84	28.806667	0.58	20.88	33.64		"Washington Wells"	"3"	66.7	0.38550726	0.5338983	0.44879517	0.49146757	0.38297874	0.4485294	29.91691	36.78309	"Washington Wells"
63	"36"	7	"Appanoose"	158	19	7016	19007007016	"P"	"WASHINGTON TWP W/O MOULTON"	"WASHINGTON TWP W/O MOULTON Voting District"	"V2"	"G5240"	"S"	91424557	175374	40.72903	-92.69995	26378	198	"750"	"0.210666667"	"WASHINGTON WELLS"	72.68	28.018667	44.661335	39.816	34.76	31.389334	38.552	1.6853334				45.925335	27.808	30.336	31.389334	0.632	22.752	36.656		"Washington Wells"	"3"	72.68	0.38550726	0.5338983	0.44879517	0.49146757	0.38297874	0.4485294	32.59912	40.08088	"Washington Wells"
64	"34"	7	"Appanoose"	159	19	7015	19007007015	"P"	"SHARON TWP"	"SHARON TWP Voting District"	"V2"	"G5240"	"S"	62140287	31968	40.727837	-92.795815	26317	199	"5211"	"0.030512378"	"VERMILLION DOUGLAS SHARON CENTREVILLE 1,2,3"	55.99021	25.3863	30.603914	32.19056	23.73863	22.33506	30.390327	1.0984457				35.27231	19.89407	24.562464	22.792746	0.61024755	19.192286	27.583189		"Vermillion Douglas Sharon"	"3"	10.191134	0.453406	0.5755592	0.4236111	0.5186856	0.4103066	0.4763137	4.854177	5.336957	"Vermillion Douglas Sharon"
65	"34"	7	"Appanoose"	4913	19	7014	19007007014	"P"	"VERMILLION TWP W/CENTERVILLE"	"VERMILLION TWP W/CENTERVILLE Voting District"	"V2"	"G5240"	"S"	69190496	617081	40.73124	-92.86599	25964	6336	"5211"	"0.94281328"	"VERMILLION DOUGLAS SHARON CENTREVILLE 1,2,3"	1730.0624	784.42065	945.6417	994.668	733.5087	690.13934	939.04205	33.941277				1089.8922	614.71423	758.96466	704.2815	18.856266	593.02954	852.3032		"Vermillion Douglas Sharon"	"3"	314.89963	0.453406	0.5755592	0.4236111	0.5186856	0.4103066	0.4763137	149.991	164.9086	"Vermillion Douglas Sharon"
66	"35"	7	"Appanoose"	331	19	7013	19007007013	"P"	"MYSTIC W/WALNUT TWP PART"	"MYSTIC W/WALNUT TWP PART Voting District"	"V2"	"G5240"	"S"	7857696	0	40.778908	-92.94453	25898	436	"702"	"0.471509972"	"WALNUT"	133.90883	64.12536	69.78348	76.38461	57.052708	59.410255	62.239315	3.7720797				82.04273	49.50855	57.524216	43.850426	4.24359	48.56553	52.33761		"Walnut"	"3"	133.90883	0.47887325	0.5724382	0.4883721	0.5674419	0.4813084	0.5176868	69.32283	64.586	"Walnut"
67	"24"	7	"Appanoose"	78	19	7012	19007007012	"P"	"NUMA"	"NUMA Voting District"	"V2"	"G5240"	"S"	1146642	0	40.685406	-92.97999	25867	92	"583"	"0.133790738"	"BELLAIR LINCOLN"	28.363636	10.168096	18.19554	14.716981	14.181818	11.238422	16.054888	0.6689537				17.794168	11.104631	11.372212	12.576329	0.40137222	7.3584905	16.32247		"Bellair Lincoln"	"3"	28.363636	0.35849056	0.5092593	0.4117647	0.47486034	0.31073445	0.4130219	11.7148	16.64883	"Bellair Lincoln"
68	"24"	7	"Appanoose"	375	19	7011	19007007011	"P"	"BELLAIR TWP W/O MYSTIC & NUMA"	"BELLAIR TWP W/O MYSTIC & NUMA Voting District"	"V2"	"G5240"	"S"	60722506	161231	40.728977	-92.96186	25821	476	"583"	"0.6432247"	"BELLAIR LINCOLN"	136.36363	48.88508	87.47856	70.754715	68.181816	54.030876	77.186966	3.2161236				85.54888	53.38765	54.6741	60.463123	1.9296741	35.377357	78.47341		"Bellair Lincoln"	"3"	136.36363	0.35849056	0.5092593	0.4117647	0.47486034	0.31073445	0.4130219	56.32116	80.04247	"Bellair Lincoln"
69	"24"	7	"Appanoose"	130	19	7010	19007007010	"P"	"LINCOLN TWP W/O NUMA"	"LINCOLN TWP W/O NUMA Voting District"	"V2"	"G5240"	"S"	61945851	12880	40.689316	-93.04783	25766	158	"583"	"0.222984563"	"BELLAIR LINCOLN"	47.272728	16.946827	30.325901	24.528301	23.636364	18.730703	26.758148	1.1149228				29.656946	18.507719	18.953688	20.960548	0.6689537	12.264151	27.204117		"Bellair Lincoln"	"3"	47.272728	0.35849056	0.5092593	0.4117647	0.47486034	0.31073445	0.4130219	19.52467	27.74806	"Bellair Lincoln"
70	"29"	7	"Appanoose"	232	19	7009	19007007009	"P"	"JOHNS TWP"	"JOHNS TWP Voting District"	"V2"	"G5240"	"S"	93754620	129115	40.769016	-93.04034	25679	287	"451"	"0.514412417"	"JOHNS INDEPENDENCE"	94.651886	41.152992	53.49889	44.75388	50.41242	33.951218	55.55654	2.0576496				48.86918	43.210644	41.667404	39.609756	1.0288248	30.350332	48.86918		"Johns Independence"	"3"	94.651886	0.4347826	0.47027028	0.37931034	0.51265824	0.38311687	0.4360277	41.27084	53.38104	"Johns Independence"
71	"35"	7	"Appanoose"	371	19	7008	19007007008	"P"	"WALNUT TWP PART W/O MYSTIC"	"WALNUT TWP PART W/O MYSTIC Voting District"	"V2"	"G5240"	"S"	64778818	7872895	40.809963	-92.92945	25553	458	"702"	"0.528490028"	"WALNUT"	150.09117	71.87464	78.21652	85.61539	63.947292	66.589745	69.76068	4.22792				91.95727	55.49145	64.475784	49.149574	4.75641	54.43447	58.66239		"Walnut"	"3"	150.09117	0.47887325	0.5724382	0.4883721	0.5674419	0.4813084	0.5176868	77.70022	72.39095	"Walnut"
72	"34"	7	"Appanoose"	139	19	7007	19007007007	"P"	"DOUGLAS TWP"	"DOUGLAS TWP Voting District"	"V2"	"G5240"	"S"	55473865	37052	40.81	-92.80455	25481	187	"5211"	"0.026674343"	"VERMILLION DOUGLAS SHARON CENTREVILLE 1,2,3"	48.94742	22.193052	26.754366	28.141432	20.752638	19.52562	26.567646	0.96027637				30.83554	17.391672	21.472845	19.925734	0.53348684	16.778162	24.113605		"Vermillion Douglas Sharon"	"3"	8.90923	0.453406	0.5755592	0.4236111	0.5186856	0.4103066	0.4763137	4.243588	4.665642	"Vermillion Douglas Sharon"
73	"32"	7	"Appanoose"	276	19	7006	19007007006	"P"	"UDELL TWP"	"UDELL TWP Voting District"	"V2"	"G5240"	"S"	69502572	1118924	40.806664	-92.70777	25375	343	"276"	"1"	"UDELL"	127.0	46.0	81.0	74.0	54.0	51.0	73.0	0.0				83.0	41.0	67.0	69.0	1.0	60.0	67.0		"Udell"	"3"	127.0	0.36220473	0.578125	0.41129032	0.49264705	0.47244096	0.4633416	58.84439	68.15562	"Udell"
74	"33"	7	"Appanoose"	122	19	7005	19007007005	"P"	"UNION TWP"	"UNION TWP Voting District"	"V2"	"G5240"	"S"	68694960	442417	40.857254	-92.69277	25316	157	"122"	"1"	"UNION"	78.0	25.0	53.0	27.0	53.0	20.0	54.0	0.0				41.0	38.0	22.0	33.0	1.0	17.0	40.0		"Union"	"3"	78.0	0.32051283	0.3375	0.27027026	0.4	0.2982456	0.3253057	25.37385	52.62615	"Union"
75	"31"	7	"Appanoose"	502	19	7004	19007007004	"P"	"MORAVIA IN APPANOOSE COUNTY"	"MORAVIA IN APPANOOSE COUNTY Voting District"	"V2"	"G5240"	"S"	2867098	630	40.88973	-92.81931	25250	663	"811"	"0.618988903"	"TAYLOR CHARITON"	228.4069	97.80025	130.60666	126.273735	103.37115	96.56227	119.46486	3.7139335				149.17633	76.75462	96.56227	81.706535	3.7139335	66.23181	108.32306		"Taylor Chariton"	"3"	228.4069	0.42818427	0.54986525	0.4469914	0.5416667	0.37943262	0.4692281	107.1749	121.232	"Taylor Chariton"
76	"31"	7	"Appanoose"	168	19	7003	19007007003	"P"	"TAYLOR TWP W/O MORAVIA"	"TAYLOR TWP W/O MORAVIA Voting District"	"V2"	"G5240"	"S"	73698826	121727	40.867504	-92.80187	25185	207	"811"	"0.207151665"	"TAYLOR CHARITON"	76.438965	32.72996	43.709	42.258938	34.59433	32.31566	39.98027	1.24291				49.92355	25.686806	32.31566	27.344019	1.24291	22.165228	36.25154		"Taylor Chariton"	"3"	76.438965	0.42818427	0.54986525	0.4469914	0.5416667	0.37943262	0.4692281	35.86731	40.57166	"Taylor Chariton"
77	"31"	7	"Appanoose"	141	19	7002	19007007002	"P"	"CHARITON TWP"	"CHARITON TWP Voting District"	"V2"	"G5240"	"S"	41317802	18197641	40.876846	-92.926544	25106	161	"811"	"0.173859433"	"TAYLOR CHARITON"	64.15413	27.46979	36.68434	35.467323	29.034525	27.122072	33.55487	1.0431566				41.900124	21.558569	27.122072	22.949446	1.0431566	18.602959	30.425402		"Taylor Chariton"	"3"	64.15413	0.42818427	0.54986525	0.4469914	0.5416667	0.37943262	0.4692281	30.10292	34.05121	"Taylor Chariton"
78	"29"	7	"Appanoose"	219	19	7001	19007007001	"P"	"INDEPENDENCE TWP"	"INDEPENDENCE TWP Voting District"	"V2"	"G5240"	"S"	72765216	19776878	40.857147	-93.03413	24977	248	"451"	"0.485587583"	"JOHNS INDEPENDENCE"	89.348114	38.847008	50.50111	42.24612	47.58758	32.048782	52.44346	1.9423504				46.13082	40.789356	39.332596	37.390244	0.9711752	28.649668	46.13082		"Johns Independence"	"3"	89.348114	0.4347826	0.47027028	0.37931034	0.51265824	0.38311687	0.4360277	38.95825	50.38986	"Johns Independence"
79	"40"	9	"Audubon"	201	19	9014	19009009014	"P"	"OAKFIELD TWP W/O BRAYTON"	"OAKFIELD TWP W/O BRAYTON Voting District"	"V2"	"G5240"	"S"	101883529	177813	41.55051	-94.98045	28215	259	"1525"	"0.131803279"	"PRECINCT 4"	111.37377	63.397377	47.976395	68.4059	41.78164	41.913445	60.893116	3.2950819				50.612457	55.357376	42.836067	32.819016	1.1862295	35.059673	34.13705		"PRECINCT 4"	"3"	111.37377	0.5692308	0.62081337	0.4076923	0.5662021	0.50666666	0.534121	59.48708	51.8867	"PRECINCT 4"
80	"40"	9	"Audubon"	909	19	9013	19009009013	"P"	"EXIRA TWP W/O BRAYTON"	"EXIRA TWP W/O BRAYTON Voting District"	"V2"	"G5240"	"S"	98813572	278947	41.554367	-94.85555	28019	1105	"1525"	"0.596065574"	"PRECINCT 4"	503.6754	286.70755	216.96786	309.35803	188.95279	189.54886	275.3823	14.901639				228.88918	250.34753	193.72131	148.42033	5.36459	158.55344	154.38098		"PRECINCT 4"	"3"	503.6754	0.5692308	0.62081337	0.4076923	0.5662021	0.50666666	0.534121	269.0236	234.6518	"PRECINCT 4"
81	"37"	9	"Audubon"	165	19	9012	19009009012	"P"	"AUDUBON TWP"	"AUDUBON TWP Voting District"	"V2"	"G5240"	"S"	104222003	436399	41.54588	-94.76822	27926	212	"2814"	"0.058635394"	"PRECINCT 1 & 2"	72.707886	31.897655	40.810234	39.46162	33.304905	23.04371	46.146057	0.8795309				28.731344	40.10661	33.656715	35.708954	0.8795309	27.617271	36.588486		"PRECINCT 1"	"3"	46.146057	0.43870968	0.5423046	0.33305085	0.4852071	0.43013698	0.4458818	20.57569	25.57037	"PRECINCT 1"
82	"40"	9	"Audubon"	116	19	9011	19009009011	"P"	"GREELEY TWP"	"GREELEY TWP Voting District"	"V2"	"G5240"	"S"	92447160	205885	41.63811	-94.811615	27837	170	"1525"	"0.076065574"	"PRECINCT 4"	64.27541	36.58754	27.687868	39.47803	24.112787	24.188852	35.142296	1.9016393				29.20918	31.94754	24.721312	18.940329	0.68459016	20.233442	19.700983		"PRECINCT 4"	"3"	64.27541	0.5692308	0.62081337	0.4076923	0.5662021	0.50666666	0.534121	34.33085	29.94456	"PRECINCT 4"
83	"40"	9	"Audubon"	197	19	9010	19009009010	"P"	"HAMLIN TWP"	"HAMLIN TWP Voting District"	"V2"	"G5240"	"S"	92691344	53216	41.643223	-94.92335	27745	252	"1525"	"0.129180328"	"PRECINCT 4"	109.15738	62.13574	47.02164	67.04459	40.950165	41.079346	59.681313	3.2295082				49.605247	54.255737	41.98361	32.1659	1.1626229	34.36197	33.457706		"PRECINCT 4"	"3"	109.15738	0.5692308	0.62081337	0.4076923	0.5662021	0.50666666	0.534121	58.30325	50.85413	"PRECINCT 4"
84	"39"	9	"Audubon"	441	19	9009	19009009009	"P"	"SHARON TWP"	"SHARON TWP Voting District"	"V2"	"G5240"	"S"	92892967	0	41.645195	-95.03453	27596	584	"441"	"1"	"PRECINCT 3"	277.0	141.0	136.0	156.0	125.0	107.0	159.0	10.0				129.0	142.0	108.0	91.0	3.0	94.0	95.0		"PRECINCT 3"	"3"	277.0	0.5090253	0.55516016	0.40225562	0.5427136	0.4973545	0.5013018	138.8606	138.1394	"PRECINCT 3"
85	"37"	9	"Audubon"	167	19	9008	19009009008	"P"	"DOUGLAS TWP"	"DOUGLAS TWP Voting District"	"V2"	"G5240"	"S"	95421648	0	41.7325	-95.03493	27516	210	"2814"	"0.059346127"	"PRECINCT 1 & 2"	73.589195	32.284294	41.304905	39.93994	33.7086	23.323029	46.705402	0.8901919				29.079601	40.59275	34.06468	36.141792	0.8901919	27.952026	37.031982		"PRECINCT 1"	"3"	46.705402	0.43870968	0.5423046	0.33305085	0.4852071	0.43013698	0.4458818	20.82509	25.88031	"PRECINCT 1"
86	"37"	9	"Audubon"	1951	19	9007	19009009007	"P"	"LEROY TWP"	"LEROY TWP Voting District"	"V2"	"G5240"	"S"	95431311	0	41.73241	-94.91819	27215	2496	"2814"	"0.693319119"	"PRECINCT 1 & 2"	859.7157	377.1656	482.5501	466.60376	393.80527	272.47443	545.64215	10.399787				339.72638	474.2303	397.96518	422.23135	10.399787	326.5533	432.63113		"PRECINCT 1"	"3"	545.64215	0.43870968	0.5423046	0.33305085	0.4852071	0.43013698	0.4458818	243.2919	302.3502	"PRECINCT 1"
87	"37"	9	"Audubon"	85	19	9005	19009009005	"P"	"MELVILLE TWP"	"MELVILLE TWP Voting District"	"V2"	"G5240"	"S"	94647852	0	41.7327	-94.80212	27110	117	"2814"	"0.030206112"	"PRECINCT 1 & 2"	37.455578	16.432125	21.023455	20.328714	17.157072	11.871002	23.772211	0.45309168				14.800995	20.66098	17.338308	18.395523	0.45309168	14.227078	18.848614		"PRECINCT 1"	"3"	23.772211	0.43870968	0.5423046	0.33305085	0.4852071	0.43013698	0.4458818	10.5996	13.17261	"PRECINCT 1"
88	"37"	9	"Audubon"	115	19	9004	19009009004	"P"	"VIOLA TWP"	"VIOLA TWP Voting District"	"V2"	"G5240"	"S"	91504098	0	41.819767	-94.8021	27042	166	"2814"	"0.040867093"	"PRECINCT 1 & 2"	50.675194	22.231699	28.443497	27.503553	23.21251	16.060768	32.162403	0.6130064				20.024876	27.953093	23.457712	24.88806	0.6130064	19.248402	25.501066		"PRECINCT 1"	"3"	32.162403	0.43870968	0.5423046	0.33305085	0.4852071	0.43013698	0.4458818	14.34063	17.82177	"PRECINCT 1"
89	"37"	9	"Audubon"	107	19	9003	19009009003	"P"	"CAMERON TWP"	"CAMERON TWP Voting District"	"V2"	"G5240"	"S"	92734589	0	41.819786	-94.91821	26976	135	"2814"	"0.038024165"	"PRECINCT 1 & 2"	47.149963	20.685146	26.464819	25.590263	21.597725	14.943497	29.925018	0.57036245				18.631842	26.00853	21.82587	23.156717	0.57036245	17.909382	23.72708		"PRECINCT 1"	"3"	29.925018	0.43870968	0.5423046	0.33305085	0.4852071	0.43013698	0.4458818	13.34302	16.582	"PRECINCT 1"
90	"37"	9	"Audubon"	50	19	9002	19009009002	"P"	"GRAY"	"GRAY Voting District"	"V2"	"G5240"	"S"	2578569	0	41.84183	-94.98595	26949	63	"2814"	"0.017768301"	"PRECINCT 1 & 2"	22.032694	9.665956	12.366737	11.958067	10.092395	6.9829426	13.983653	0.26652452				8.706468	12.153518	10.199005	10.820895	0.26652452	8.36887	11.08742		"PRECINCT 1"	"3"	13.983653	0.43870968	0.5423046	0.33305085	0.4852071	0.43013698	0.4458818	6.235057	7.748596	"PRECINCT 1"
91	"37"	9	"Audubon"	174	19	9001	19009009001	"P"	"LINCOLN TWP W/O GRAY"	"LINCOLN TWP W/O GRAY Voting District"	"V2"	"G5240"	"S"	90398844	0	41.819324	-95.03608	26877	222	"2814"	"0.061833689"	"PRECINCT 1 & 2"	76.673775	33.637527	43.036247	41.61407	35.121536	24.30064	48.663113	0.9275053				30.298508	42.294243	35.49254	37.656715	0.9275053	29.123667	38.58422		"PRECINCT 1"	"3"	48.663113	0.43870968	0.5423046	0.33305085	0.4852071	0.43013698	0.4458818	21.698	26.96511	"PRECINCT 1"
92	"40"	9	"Audubon"	102	19	9006	19009009006	"P"	"BRAYTON"	"BRAYTON Voting District"	"V2"	"G5240"	"S"	1596973	0	41.544804	-94.93035	27177	128	"1525"	"0.066885246"	"PRECINCT 4"	56.518032	32.171803	24.34623	34.713444	21.202623	21.269508	30.900984	1.6721312				25.683935	28.091803	21.737705	16.654427	0.6019672	17.791475	17.323278		"PRECINCT 4"	"3"	56.518032	0.5692308	0.62081337	0.4076923	0.5662021	0.50666666	0.534121	30.18747	26.33056	"PRECINCT 4"
93	"49"	11	"Benton"	780	19	11022	19011011022	"P"	"FLORENCE TWP PART W/O WALFORD"	"FLORENCE TWP PART W/O WALFORD Voting District"	"V2"	"G5240"	"S"	92170859	0	41.905815	-91.891396	31376	1026	"1825"	"0.42739726"	"PRECINCT FL & WA"	378.24658	205.15068	173.09589	239.34247	135.91232	206.43288	147.87946	6.410959	174.37808	188.90959		155.5726	206.43288	161.12877	139.33151	1.709589	145.31506	142.32329		"Precinct Fl"	"3"	378.24658	0.5423729	0.6378132	0.5826297	0.5362731	0.50520056	0.5608579	212.1426	166.104	"Precinct Fl"
94	"49"	11	"Benton"	314	19	11021	19011011021	"P"	"ST. CLAIR TWP"	"ST. CLAIR TWP Voting District"	"V2"	"G5240"	"S"	92911283	0	41.905727	-92.00687	31279	400	"1825"	"0.172054795"	"PRECINCT FL & WA"	152.2685	82.5863	69.68219	96.350685	54.713425	83.10246	59.53096	2.580822	70.19836	76.04822		62.627945	83.10246	64.864655	56.089863	0.6882192	58.49863	57.294247		"Precinct Fl"	"3"	152.2685	0.5423729	0.6378132	0.5826297	0.5362731	0.50520056	0.5608579	85.40099	66.86751	"Precinct Fl"
