state	year	county	precinct	cd	cd2	g2008_USP_dv	g2008_USP_rv	g2008_USP_tv	g2008_USS_dv	g2008_USS_rv	g2008_USS_tv	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv	g2008_USH_dv2	g2008_USH_rv2	g2008_USH_tv2
"AL"	2008	"CALHOUN"	"PIEDMONT RECREATION BUILDING"	3		96	347	447	98	331	430	127	304	434			
"AL"	2008	"CALHOUN"	"PROVISIONAL"	3		9	21	30	7	23	30	7	23	30			
"AL"	2008	"CALHOUN"	"SAKS - HIGH SCHOOL #1"	3		519	1164	1699	494	1191	1685	554	1127	1681			
"AL"	2008	"CALHOUN"	"SAKS - HIGH SCHOOL #2"	3		300	850	1166	295	845	1143	354	798	1154			
"AL"	2008	"CALHOUN"	"SOUTH HIGHLAND COMMUNITY CTR"	3		768	97	867	708	123	831	682	163	845			
"AL"	2008	"CALHOUN"	"SPARE"			0	0	0	0	0	0						
"AL"	2008	"CALHOUN"	"THE DONOHO SCHOOL"	3		210	600	821	167	651	821	227	589	817			
"AL"	2008	"CALHOUN"	"WEBSTERS CHAPEL FIRE DEPT"	3		110	592	716	115	586	702	196	505	703			
"AL"	2008	"CALHOUN"	"WELLINGTON - MT_VIEW BAPTIST"	3		127	523	664	136	512	650	179	475	656			
"AL"	2008	"CALHOUN"	"WEST PARK HEIGHTS BAPTIST"	3		191	1002	1209	194	987	1184	325	864	1193			
"AL"	2008	"CALHOUN"	"WHITE PLAINS HIGH SCHOOL"	3		128	679	814	123	670	793	190	613	804			
"AL"	2008	"CALHOUN"	"WHITE PLAINS V_F_D_"	3		77	404	489	86	384	470	135	332	467			
"AL"	2008	"CALHOUN"	"WIGGINS COMMUNITY CENTER"	3		626	7	633	602	24	626	594	32	626			
"AL"	2008	"CHAMBERS"	"Absentee"	3		239	383	625	242	369	611	243	371	614			
"AL"	2008	"CHAMBERS"	"Buffalo"	3		141	135	279	136	130	266	156	113	269			
"AL"	2008	"CHAMBERS"	"Cusseta"	3		100	184	286	97	179	276	120	158	278			
"AL"	2008	"CHAMBERS"	"Fairfax"	3		833	1283	2126	836	1218	2054	912	1161	2073			
"AL"	2008	"CHAMBERS"	"Five Points"	3		188	75	266	187	71	258	189	72	261			
"AL"	2008	"CHAMBERS"	"Fredonia"	3		101	224	330	104	219	323	116	209	325			
"AL"	2008	"CHAMBERS"	"Huguley"	3		316	694	1016	318	649	967	363	620	983			
"AL"	2008	"CHAMBERS"	"Lafayette"	3		1018	461	1480	992	447	1439	1013	428	1441			
"AL"	2008	"CHAMBERS"	"Lakeview"	3		71	211	283	71	196	267	83	187	270			
"AL"	2008	"CHAMBERS"	"Lanett"	3		1715	1126	2850	1668	1099	2767	1778	1010	2788			
"AL"	2008	"CHAMBERS"	"Langdale"	3		478	506	989	450	497	947	498	457	955			
"AL"	2008	"CHAMBERS"	"Milltown"	3		64	119	184	65	103	168	75	98	173			
"AL"	2008	"CHAMBERS"	"Mount Olive"	3		77	70	148	76	65	141	83	62	145			
"AL"	2008	"CHAMBERS"	"Penton"	3		32	110	142	33	96	129	46	88	134			
"AL"	2008	"CHAMBERS"	"Provisional"	3		13	4	17	14	4	18	14	4	18			
"AL"	2008	"CHAMBERS"	"Rescue Squad"	3		186	379	567	184	370	554	214	340	554			
"AL"	2008	"CHAMBERS"	"Ridge Grove"	3		151	163	316	148	164	312	156	155	311			
"AL"	2008	"CHAMBERS"	"Riverview"	3		288	305	601	291	288	579	309	270	579			
"AL"	2008	"CHAMBERS"	"Shawmut"	3		165	871	1037	164	844	1008	234	785	1019			
"AL"	2008	"CHAMBERS"	"Sparkling Springs"	3		2	31	33	4	29	33	6	26	32			
"AL"	2008	"CHAMBERS"	"Standing Rock"	3		33	189	223	38	175	213	49	168	217			
"AL"	2008	"CHAMBERS"	"Stroud"	3		102	73	178	100	74	174	112	59	171			
"AL"	2008	"CHAMBERS"	"Sturkie"	3		197	165	363	192	162	354	199	156	355			
"AL"	2008	"CHAMBERS"	"Union Hill"	3		28	165	195	30	163	193	46	146	192			
"AL"	2008	"CHAMBERS"	"Waverly"	3		46	98	146	42	101	143	45	101	146			
"AL"	2008	"CHAMBERS"	"West Chambers"	3		215	43	261	201	47	248	205	45	250			
"AL"	2008	"CHEROKEE"	"ABSENTEE VOTERS"	3		98	361	464	108	343	451	126	328	455			
"AL"	2008	"CHEROKEE"	"BROOMTOWN FIRE DEPT_"	3		43	191	236	50	176	227	72	161	233			
"AL"	2008	"CHEROKEE"	"CEDAR BLUFF 1ST BAPTIST CHURCH"	3		272	700	982	297	655	954	340	607	950			
"AL"	2008	"CHEROKEE"	"DANIELS CHAPEL FELLOWSHIP HALL"	3		41	96	139	42	93	136	55	83	138			
"AL"	2008	"CHEROKEE"	"EBENEZER CHURCH"	3		191	221	419	203	203	407	221	195	416			
"AL"	2008	"CHEROKEE"	"ELLISVILLE VFD"	3		28	122	151	30	114	144	40	106	146			
"AL"	2008	"CHEROKEE"	"FRIENDSHIP BAPTIST"	3		23	122	149	31	110	141	30	112	142			
"AL"	2008	"CHEROKEE"	"GAYLESVILLE CITY HALL"	3		42	242	287	63	212	275	92	186	278			
"AL"	2008	"CHEROKEE"	"GOSHEN METHODIST CHURCH"	3		45	242	291	54	228	282	75	207	283			
"AL"	2008	"CHEROKEE"	"LEESBURG V_F_D_"	3		217	594	830	239	573	814	303	515	819			
"AL"	2008	"CHEROKEE"	"MCCORDS CROSSROADS FIRE HALL"	3		45	242	294	73	202	276	85	200	285			
"AL"	2008	"CHEROKEE"	"MELROSE BAPTIST CHURCH"	3		75	100	178	69	102	171	86	87	173			
"AL"	2008	"CHEROKEE"	"MT_ CALVARY BAPT CHURCH"	3		35	60	96	36	56	92	41	53	94			
"AL"	2008	"CHEROKEE"	"MT_ WEISNER FIRE HALL"	3		56	160	218	67	149	216	73	142	215			
"AL"	2008	"CHEROKEE"	"NEW HOPE METHODIST CHURCH"	3		92	201	295	108	177	285	114	173	287			
"AL"	2008	"CHEROKEE"	"PROVISIONAL VOTERS"	3		7	13	20	9	11	20	10	10	20			
"AL"	2008	"CHEROKEE"	"ROCK RUN CHURCH"	3		19	70	90	21	62	83	34	50	84			
"AL"	2008	"CHEROKEE"	"SAND ROCK TOWN HALL"	3		143	544	703	178	513	691	222	467	690			
"AL"	2008	"CHEROKEE"	"SHADY GROVE CHURCH"	3		56	111	168	56	105	161	68	89	158			
"AL"	2008	"CHEROKEE"	"SPRING CREEK FIRE HALL"	3		83	343	431	97	319	418	115	301	416			
"AL"	2008	"CHEROKEE"	"SPRING GARDEN FIRE STATION"	3		81	367	459	82	365	447	123	324	447			
"AL"	2008	"CHEROKEE"	"THE ROC #1"	3		323	1068	1416	369	1007	1378	466	926	1393			
"AL"	2008	"CHEROKEE"	"THE ROC #2"	3		193	685	884	214	640	855	269	598	868			
"AL"	2008	"CHEROKEE"	"THE VALLEY CHURCH"	3		25	112	140	31	98	129	44	87	131			
"AL"	2008	"CHEROKEE"	"TUCKERS CHAPEL FIRE DEPT_"	3		35	113	149	36	112	148	50	99	149			
"AL"	2008	"CHEROKEE"	"UNITY MISSIONARY BAPT_ CHURCH"	3		38	218	256	53	195	248	66	183	249			
"AL"	2008	"CHILTON"	"ABSENTEE VOTERS"	6		348	590	943	344	590	937	0	522	529			
"AL"	2008	"CHILTON"	"CANE CREEK - GAP OF MT_ FIRE"	6		78	547	634	83	522	607	0	509	517			
"AL"	2008	"CHILTON"	"CLANTON FACILITY BUILDING"	6		247	1494	1762	263	1479	1743	0	1426	1443			
"AL"	2008	"CHILTON"	"COLLINS CHAPEL - FIRE STATION"	6		58	303	365	49	299	350	0	289	293			
"AL"	2008	"CHILTON"	"COURTHOUSE - CLANTON"	6		161	822	986	173	795	969	0	791	803			
"AL"	2008	"CHILTON"	"ENTERPRISE - FIRE STATION"	6		152	738	898	176	710	890	0	700	711			
"AL"	2008	"CHILTON"	"FAIRVIEW - FIRE STATION"	6		105	532	641	106	524	631	0	521	524			
"AL"	2008	"CHILTON"	"ISABELLA - FIRE STATION"	6		115	451	568	112	440	552	0	439	441			
"AL"	2008	"CHILTON"	"JEMISON FIRE STATION"	6		414	1183	1605	431	1147	1582	0	1157	1174			
"AL"	2008	"CHILTON"	"LIBRARY - CLANTON"	6		121	949	1079	115	938	1055	0	883	893			
"AL"	2008	"CHILTON"	"MAPLESVILLE - NEW FIRE STATION"	6		287	386	676	266	386	653	0	399	405			
"AL"	2008	"CHILTON"	"MARS HILL - WEST CHILTON FIRE"	6		116	595	720	120	583	704	0	567	574			
"AL"	2008	"CHILTON"	"NEW THORSBY TOWN HALL"	6		191	975	1174	197	942	1142	0	937	943			
"AL"	2008	"CHILTON"	"PROVIDENCE - EAST CHILTON FIRE"	6		66	520	591	67	506	574	0	492	493			
"AL"	2008	"CHILTON"	"PROVIDENCE - N/W"	6		185	933	1131	159	959	1119	0	961	978			
"AL"	2008	"CHILTON"	"PROVISIONAL"	6		8	26	36	7	27	34	0	24	24			
"AL"	2008	"CHILTON"	"SOUTH CHILTON FIRE STATION"	6		91	609	705	98	590	688	0	569	571			
"AL"	2008	"CHILTON"	"UNION GROVE - NEW FIRE STATION"	6		141	862	1024	158	855	1014	0	843	855			
"AL"	2008	"CHILTON"	"VERBENA - FIRE STATION"	6		193	815	1016	205	793	999	0	778	783			
"AL"	2008	"CHILTON"	"VETERANS CLUB - CLANTON"	6		597	630	1231	569	648	1218	0	679	694			
"AL"	2008	"CHOCTAW"	"ABSENTEE"	7		239	211	450	230	205	435	319	0	324			
"AL"	2008	"CHOCTAW"	"ARARAT"	7		35	113	149	33	107	140	74	0	75			
"AL"	2008	"CHOCTAW"	"BARRYTOWN"	7		3	186	190	5	182	187	44	0	46			
"AL"	2008	"CHOCTAW"	"BLADON SPRINGS"	7		72	11	83	70	12	82	71	0	71			
"AL"	2008	"CHOCTAW"	"BOGUELOOSA"	7		32	299	335	27	292	319	167	0	170			
"AL"	2008	"CHOCTAW"	"BRANCH"	7		318	53	371	309	52	361	334	0	335			
"AL"	2008	"CHOCTAW"	"BUTLER"	7		418	1056	1485	415	1035	1451	949	0	965			
"AL"	2008	"CHOCTAW"	"CHAPPELL HILL"	7		8	226	235	18	208	226	112	0	114			
"AL"	2008	"CHOCTAW"	"CROMWELL"	7		110	28	139	104	28	132	121	0	121			
"AL"	2008	"CHOCTAW"	"CROSSROADS"	7		97	46	143	95	40	135	114	0	114			
"AL"	2008	"CHOCTAW"	"CULLOMBURG"	7		116	78	195	111	78	189	126	0	126			
"AL"	2008	"CHOCTAW"	"GILBERTOWN"	7		85	304	389	81	291	372	196	0	199			
"AL"	2008	"CHOCTAW"	"HALSELL"	7		58	12	71	58	12	70	62	0	62			
"AL"	2008	"CHOCTAW"	"HURRICANE"	7		8	29	37	8	27	35	22	0	22			
"AL"	2008	"CHOCTAW"	"INTERSECTION"	7		76	7	83	73	4	77	77	0	77			
"AL"	2008	"CHOCTAW"	"ISNEY"	7		14	41	55	10	43	53	30	0	32			
"AL"	2008	"CHOCTAW"	"LAVACA"	7		136	99	235	129	98	227	179	0	180			
"AL"	2008	"CHOCTAW"	"LISMAN"	7		341	33	375	329	36	365	346	0	346			
"AL"	2008	"CHOCTAW"	"LUSK"	7		6	184	191	3	180	184	86	0	87			
"AL"	2008	"CHOCTAW"	"MELVIN"	7		96	59	155	94	59	153	111	0	111			
"AL"	2008	"CHOCTAW"	"MT_ STERLING"	7		126	58	185	116	58	174	144	0	144			
"AL"	2008	"CHOCTAW"	"PELHAM"	7		68	25	93	68	25	93	79	0	79			
"AL"	2008	"CHOCTAW"	"PENNINGTON"	7		297	140	439	289	142	431	335	0	337			
"AL"	2008	"CHOCTAW"	"PLEASANT VALLEY"	7		4	176	184	9	157	166	82	0	85			
"AL"	2008	"CHOCTAW"	"PROVISIONAL"	7		3	3	6	3	3	6	4	0	4			
"AL"	2008	"CHOCTAW"	"PUSHMATAHA"	7		132	19	151	130	15	145	137	0	138			
"AL"	2008	"CHOCTAW"	"RIDERWOOD"	7		118	16	134	112	17	129	123	0	123			
"AL"	2008	"CHOCTAW"	"ROCK SPRINGS"	7		6	79	85	4	78	82	41	0	41			
"AL"	2008	"CHOCTAW"	"SILAS"	7		103	239	343	110	222	332	188	0	191			
"AL"	2008	"CHOCTAW"	"SOUWILPA"	7		4	56	60	6	51	57	17	0	17			
"AL"	2008	"CHOCTAW"	"TOOMEY"	7		83	89	173	81	87	168	108	0	108			
"AL"	2008	"CHOCTAW"	"TOXEY"	7		140	169	310	128	171	299	205	0	206			
"AL"	2008	"CHOCTAW"	"WOMACK HILL"	7		26	66	93	21	70	91	53	0	53			
"AL"	2008	"CHOCTAW"	"YANTLEY"	7		258	13	272	251	18	269	263	0	263			
"AL"	2008	"CLARKE"	"Absentee"	1	7	266	381	650	259	381	640	0	285	291	160	0	162
"AL"	2008	"CLARKE"	"Antioch Fire Sta."	1		156	245	402	144	257	401	0	264	264			
"AL"	2008	"CLARKE"	"Bashi Meth. Ch."	1		22	86	109	24	79	103	0	68	68			
"AL"	2008	"CLARKE"	"Choctaw Bluff Fire Sta."	7		203	67	270	200	67	267	216	0	217			
"AL"	2008	"CLARKE"	"Coffeeville Hi Sch. Gym"	7		228	362	591	216	368	584	317	0	326			
"AL"	2008	"CLARKE"	"Fulton City Hall"	1	7	208	507	717	199	499	699	0	410	411	143	0	144
"AL"	2008	"CLARKE"	"Good Hope AME Ch. Gainstown"	7		460	49	509	435	63	498	462	0	464			
"AL"	2008	"CLARKE"	"Gosport Fire Sta."	7		131	22	153	120	23	144	125	0	125			
"AL"	2008	"CLARKE"	"Grove Hill-City Hall"	1		82	397	483	74	398	473	0	378	381			
"AL"	2008	"CLARKE"	"Grove Hill-National Guard"	1	7	258	88	347	246	87	333	0	83	83	71	0	72
"AL"	2008	"CLARKE"	"Grove Hill-Old Engineers Off."	1		165	330	498	164	319	484	0	325	333			
"AL"	2008	"CLARKE"	"Hellwestern Fire Sta."	1		50	276	330	48	276	324	0	259	261			
"AL"	2008	"CLARKE"	"Hopewell Ch. Chilton"	1		3	130	134	6	123	129	0	113	113			
"AL"	2008	"CLARKE"	"Jackson City Hall"	1	7	880	390	1272	846	404	1251	0	416	422	69	0	69
"AL"	2008	"CLARKE"	"Jackson-Fire Sta. No. 2"	1		108	494	605	90	506	596	0	507	509			
"AL"	2008	"CLARKE"	"Jackson-National Guard Arm."	1		90	622	717	79	625	705	0	604	610			
"AL"	2008	"CLARKE"	"Jackson-Skippers Fire Sta."	1		207	540	752	205	540	745	0	549	552			
"AL"	2008	"CLARKE"	"Morning Star Bapt. Ch."	1	7	236	42	278	227	45	272	0	2	2	219	0	219
"AL"	2008	"CLARKE"	"Morvin Camp Morvin"	7		146	31	178	142	31	173	153	0	153			
"AL"	2008	"CLARKE"	"Nettlesboro Fire Sta."	7		89	100	189	73	100	174	109	0	110			
"AL"	2008	"CLARKE"	"Overstreet Groc Walker Sprgs"	7		210	149	359	199	147	346	235	0	237			
"AL"	2008	"CLARKE"	"Provisional Voters"	1	7	2	6	8	2	6	8	0	3	3	2	0	2
"AL"	2008	"CLARKE"	"Salitpa Fire Sta."	1		92	101	193	87	102	189	0	104	105			
"AL"	2008	"CLARKE"	"Saltworks Voting House-Carlton"	7		94	55	150	92	56	148	111	0	112			
"AL"	2008	"CLARKE"	"Springfield United Meth."	1		18	263	283	13	262	275	0	252	252			
"AL"	2008	"CLARKE"	"Tallahatta Sprg. Comm. Hse."	1		2	125	128	4	118	122	0	114	114			
"AL"	2008	"CLARKE"	"Thomasville Fire Sta. #3"	1	7	243	508	752	224	512	736	0	122	124	320	0	333
"AL"	2008	"CLARKE"	"Thomasville National Guard"	1	7	845	523	1373	796	552	1348	0	71	71	953	0	965
"AL"	2008	"CLARKE"	"Thomasville New City Hall"	7		86	422	512	84	412	496	243	0	247			
"AL"	2008	"CLARKE"	"Whatley Timber Co."	7		142	85	229	128	91	219	165	0	166			
"AL"	2008	"CLARKE"	"Winn & Zimco-Fire Sta."	7		192	70	264	179	83	262	200	0	202			
"AL"	2008	"CLAY"	"1001 Hollins Comm Ctr"	3		69	203	273	57	199	258	78	181	261			
"AL"	2008	"CLAY"	"101 Highland Coppermine"	3		13	171	187	19	153	172	34	151	185			
"AL"	2008	"CLAY"	"1101 Mellow Valley High"	3		11	74	85	14	65	79	25	58	83			
"AL"	2008	"CLAY"	"1102 Mellow Valley High"	3		20	246	270	32	231	263	61	206	267			
"AL"	2008	"CLAY"	"1201 Cragford Fire"	3		15	179	199	21	168	189	34	164	198			
"AL"	2008	"CLAY"	"1301 Lineville NG Armory"	3		71	247	321	77	241	318	89	234	323			
"AL"	2008	"CLAY"	"1401 Bluff Springs Fire"	3		33	343	382	46	316	362	98	277	375			
"AL"	2008	"CLAY"	"1601 Ashland NG Armory"	3		174	624	811	171	638	809	224	578	803			
"AL"	2008	"CLAY"	"1701 Ashland NG Armory"	3		38	229	269	54	213	267	68	196	264			
"AL"	2008	"CLAY"	"1801 Ashland NG Armory"	3		8	101	110	10	95	105	18	86	104			
"AL"	2008	"CLAY"	"201 Delta Community Ctr"	3		31	196	229	41	180	221	59	167	226			
"AL"	2008	"CLAY"	"2101 Lineville NG Armory"	3		459	135	598	426	155	581	447	141	588			
"AL"	2008	"CLAY"	"2201 Ashland NG Armory"	3		214	90	308	196	102	298	204	97	301			
"AL"	2008	"CLAY"	"2301 Millerville Fire Dep"	3		96	76	172	92	77	169	97	70	167			
"AL"	2008	"CLAY"	"2401 Tri-Comm Fire"	3		75	77	152	71	74	145	69	80	149			
"AL"	2008	"CLAY"	"301 Barfield Vol Fire"	3		85	446	541	109	417	526	147	387	534			
"AL"	2008	"CLAY"	"401 Lineville NG Armory"	3		77	338	416	77	324	401	101	308	409			
"AL"	2008	"CLAY"	"601 Highland Coppermine"	3		29	201	232	23	203	226	58	171	229			
"AL"	2008	"CLAY"	"602 Idaho Fire Dept"	3		21	221	248	20	223	243	40	207	247			
"AL"	2008	"CLAY"	"701 Hipine Fire Dep"	3		10	85	95	10	81	91	16	77	93			
"AL"	2008	"CLAY"	"801 Millerville Fire"	3		22	182	205	23	172	195	43	152	195			
"AL"	2008	"CLAY"	"802 Coleta Valley Fire"	3		13	111	125	16	104	120	23	97	120			
"AL"	2008	"CLAY"	"901 Tri-Community Fire"	3		11	144	155	15	136	151	30	122	152			
"AL"	2008	"CLAY"	"Absentee"	3		127	227	359	122	226	348	144	204	348			
"AL"	2008	"CLAY"	"Provisional"	3		38	38	77	38	34	72	37	36	73			
"AL"	2008	"CLEBURNE"	"ABEL"	3		15	146	161	12	143	155	30	124	154			
"AL"	2008	"CLEBURNE"	"ABSENTEE VOTERS"	3		58	297	361	79	270	349	99	257	356			
"AL"	2008	"CLEBURNE"	"BEASON MILL"	3		39	121	162	44	112	156	58	100	158			
"AL"	2008	"CLEBURNE"	"BORDEN SPRINGS VOL_ FIRE"	3		17	86	104	19	85	104	25	78	103			
"AL"	2008	"CLEBURNE"	"CHULAFINNIE"	3		160	533	704	172	526	698	205	488	693			
"AL"	2008	"CLEBURNE"	"EDWARDSVILLE"	3		52	354	421	66	321	387	114	288	402			
"AL"	2008	"CLEBURNE"	"FRUITHURST"	3		47	209	262	56	190	246	67	187	254			
"AL"	2008	"CLEBURNE"	"HEFLIN RECREATIONAL CENTER #1"	3		170	557	735	160	554	714	215	506	721			
"AL"	2008	"CLEBURNE"	"HEFLIN RECREATIONAL CENTER #2"	3		239	614	861	222	598	820	276	561	837			
"AL"	2008	"CLEBURNE"	"HIGHTOWER"	3		50	432	494	81	371	452	104	365	469			
"AL"	2008	"CLEBURNE"	"HOPEWELL"	3		42	320	368	58	294	352	75	288	363			
"AL"	2008	"CLEBURNE"	"MICAVILLE FIRE DEPT_"	3		28	209	239	33	188	221	51	179	230			
"AL"	2008	"CLEBURNE"	"MUSCADINE"	3		43	123	169	49	109	158	51	108	159			
"AL"	2008	"CLEBURNE"	"OAK LEVEL VOL FIRE DEPARTMENT"	3		56	248	308	75	209	284	90	198	288			
"AL"	2008	"CLEBURNE"	"PLAINVIEW COMMUNITY CENTER"	3		29	126	157	33	114	147	42	110	152			
"AL"	2008	"CLEBURNE"	"PROVISIONAL"	3		2	11	13	3	10	13	2	11	13			
"AL"	2008	"CLEBURNE"	"RANBURNE RESCUE SQUAD BUILDING"	3		66	614	688	107	529	636	129	533	662			
"AL"	2008	"CLEBURNE"	"TURKEY HEAVEN V_F_D_"	3		55	216	275	57	200	257	79	185	264			
"AL"	2008	"COFFEE"	"ABSENTEE VOTERS"	2		295	756	1055	262	774	1037	383	647	1035			
"AL"	2008	"COFFEE"	"BASIN"	2		45	171	218	41	176	218	95	120	215			
"AL"	2008	"COFFEE"	"BLUFF SPRINGS"	2		8	62	70	10	58	68	35	34	69			
"AL"	2008	"COFFEE"	"CHESTNUT GROVE"	2		10	140	155	23	131	155	70	82	153			
"AL"	2008	"COFFEE"	"COOL SPRINGS"	2		87	479	568	74	486	560	173	385	558			
"AL"	2008	"COFFEE"	"DAMASCUS - ELBA"	2		55	488	545	51	481	535	204	333	539			
"AL"	2008	"COFFEE"	"DANLEYS CROSS ROADS"	2		76	78	155	73	80	153	99	56	155			
"AL"	2008	"COFFEE"	"EANON"	2		46	375	423	36	381	417	120	297	419			
"AL"	2008	"COFFEE"	"ELBA RECREATION CENTER"	2		423	612	1038	376	650	1026	631	398	1030			
"AL"	2008	"COFFEE"	"ENTERPRISE CIVIC CENTER"	2		273	698	974	238	711	949	381	566	948			
"AL"	2008	"COFFEE"	"ENTERPRISE RECREATION CTR #1"	2		293	1147	1447	247	1178	1426	476	948	1426			
"AL"	2008	"COFFEE"	"ENTERPRISE RECREATION CTR #2"	2		229	1225	1459	190	1240	1430	430	1005	1436			
"AL"	2008	"COFFEE"	"ENTERPRISE YMCA #1"	2		450	1399	1861	392	1438	1832	605	1221	1832			
"AL"	2008	"COFFEE"	"ENTERPRISE YMCA #2"	2		295	1084	1391	264	1107	1375	413	962	1376			
"AL"	2008	"COFFEE"	"FAIRVIEW - ELBA"	2		7	56	63	4	54	58	18	44	62			
"AL"	2008	"COFFEE"	"FRISCO"	2		90	259	356	86	266	352	173	184	358			
"AL"	2008	"COFFEE"	"GOODMAN"	2		59	419	479	63	399	466	164	300	465			
"AL"	2008	"COFFEE"	"HERITAGE CHURCH - ENTERPRISE"	2		438	1029	1481	369	1078	1451	520	922	1445			
"AL"	2008	"COFFEE"	"HOLLEYS STORE"	2		4	60	65	12	53	65	38	28	66			
"AL"	2008	"COFFEE"	"INO COMMUNITY - ELBA"	2		12	152	168	25	141	167	57	107	164			
"AL"	2008	"COFFEE"	"JOHNS CHAPEL AME CHURCH #1"	2		681	353	1043	621	397	1018	718	303	1022			
"AL"	2008	"COFFEE"	"JOHNS CHAPEL AME CHURCH #2"	2		436	281	722	403	297	701	474	224	698			
"AL"	2008	"COFFEE"	"KINSTON CITY HALL"	2		23	244	269	31	232	263	84	175	259			
"AL"	2008	"COFFEE"	"LEE COMMUNITY"	2		30	99	130	22	103	126	55	69	124			
"AL"	2008	"COFFEE"	"MOUNT PLEASANT"	2		86	759	850	77	754	832	242	595	838			
"AL"	2008	"COFFEE"	"NATIONAL GUARD ARMORY - ELBA"	2		173	463	638	162	459	624	340	283	624			
"AL"	2008	"COFFEE"	"NEW BROCKTON COMM_ ROOM"	2		82	268	353	87	261	350	153	195	348			
"AL"	2008	"COFFEE"	"NEW BROCKTON NATL GUARD ARMORY"	2		183	260	446	170	270	440	237	200	439			
"AL"	2008	"COFFEE"	"NEWBIA"	2		12	66	80	12	65	77	44	34	78			
"AL"	2008	"COFFEE"	"PERRYS STORE"	2		17	153	172	20	149	169	50	117	167			
"AL"	2008	"COFFEE"	"PINE LEVEL"	2		37	166	203	28	162	190	117	80	197			
"AL"	2008	"COFFEE"	"PLEASANT RIDGE"	2		31	272	306	30	271	301	89	214	303			
"AL"	2008	"COFFEE"	"PROVISIONAL VOTERS"	2		11	10	21	9	10	19	11	8	20			
"AL"	2008	"COFFEE"	"VICTORIA"	2		20	252	273	24	247	272	87	186	273			
"AL"	2008	"COFFEE"	"WISE MILL CHURCH"	2		6	111	118	6	111	117	55	63	118			
"AL"	2008	"COFFEE"	"WISE MILL SCHOOL VOTING HOUSE"	2		26	114	141	33	103	137	80	60	140			
"AL"	2008	"COFFEE"	"ZION CHAPEL SR_ CITIZEN CTR_"	2		30	359	392	45	336	382	142	245	387			
"AL"	2008	"COLBERT"	"ABSENTEE"	5		422	623	1065	396	625	1021	563	447	1010			
"AL"	2008	"COLBERT"	"ALLSBORO CUMBERLAND PRES_"	5		20	81	103	28	69	97	58	40	98			
"AL"	2008	"COLBERT"	"BARTON FIRST BAPTIST"	5		234	300	540	242	290	532	346	186	534			
"AL"	2008	"COLBERT"	"BRICK E_ COLBERT SEN_ CTR"	5		400	822	1244	366	843	1209	656	571	1233			
"AL"	2008	"COLBERT"	"CAVE SPRINGS MIS_ BAPTIST"	5		158	30	188	146	29	175	156	22	178			
"AL"	2008	"COLBERT"	"CHEROKEE LIONS DEN"	5		230	301	540	222	289	511	378	144	523			
"AL"	2008	"COLBERT"	"CHEROKEE WATER/GAS DEPT"	5		108	203	313	109	180	291	181	123	304			
"AL"	2008	"COLBERT"	"COLBERT HEIGHTS BAPTIST"	5		255	730	1002	247	724	972	499	477	979			
"AL"	2008	"COLBERT"	"COUNTY HIGHWAY DEPT_"	5		165	575	744	160	563	723	350	378	728			
"AL"	2008	"COLBERT"	"FIRST SOUTHERN BAPTIST CH"	5		495	1330	1850	446	1356	1804	818	987	1808			
"AL"	2008	"COLBERT"	"GRACE LIFE CHURCH"	5		578	912	1512	530	956	1489	800	675	1479			
"AL"	2008	"COLBERT"	"HATTON BAPTIST CHURCH"	5		465	351	824	442	360	802	588	232	820			
"AL"	2008	"COLBERT"	"HOPE HAVEN SCHOOL"	5		205	589	809	223	568	792	417	369	787			
"AL"	2008	"COLBERT"	"HWY 247 FIRE DEPT"	5		40	90	135	44	86	130	70	63	133			
"AL"	2008	"COLBERT"	"LA GRANGE FIRE DEPARTMENT"	5		122	284	416	120	288	409	202	209	413			
"AL"	2008	"COLBERT"	"LEIGHTON CITY HALL"	5		291	67	362	278	81	359	308	49	358			
"AL"	2008	"COLBERT"	"LEIGHTON CIVIC CENTER"	5		343	287	645	339	291	630	436	187	628			
"AL"	2008	"COLBERT"	"LITTLEVILLE CITY HALL"	5		213	514	742	211	504	716	359	357	717			
"AL"	2008	"COLBERT"	"MARGERUM METHODIST CH"	5		69	173	246	72	158	230	127	107	235			
"AL"	2008	"COLBERT"	"MUSCLE SHOALS FIRE ST_"	5		312	770	1090	307	769	1076	517	553	1073			
"AL"	2008	"COLBERT"	"MYNOT CHURCH OF CHRIST"	5		14	60	75	19	51	70	38	34	72			
"AL"	2008	"COLBERT"	"NEW BETHEL FIRE DEPT"	5		150	345	516	157	356	513	270	243	516			
"AL"	2008	"COLBERT"	"PARK TERRACE CUMBERLAND"	5		249	622	891	225	642	869	462	411	877			
"AL"	2008	"COLBERT"	"PLUMBER STEAMFITTER UNION"	5		257	338	610	257	334	592	362	230	596			
"AL"	2008	"COLBERT"	"PROVISIONAL"	5		5	10	15	5	10	15	6	9	15			
"AL"	2008	"COLBERT"	"R_E_ THOMPSON SCHOOL"	5		127	315	454	124	314	438	240	201	442			
"AL"	2008	"COLBERT"	"SHEFF BOARD OF ED BLDG_"	5		186	260	453	158	280	438	252	190	444			
"AL"	2008	"COLBERT"	"SHEFFIELD FIRE MONTGOMERY"	5		115	139	256	113	133	247	144	103	248			
"AL"	2008	"COLBERT"	"SHEFFIELD FIRE STN 2ND ST"	5		428	337	780	419	347	767	541	223	767			
