state	year	cd	county	precinct	vtd	g2002_ATG_dv	g2002_ATG_rv	g2002_TRE_dv	g2002_TRE_rv	g2002_GOV_dv	g2002_GOV_rv	g2002_USS_rv	g2002_SOS_dv	g2002_SOS_rv	g2002_USH_dv	g2002_USH_rv
"KS"	2002	1	"CHASE"	"ADVANCE"	"999998"	50	50	49	50	63	39	82	29	69		89
"KS"	2002	1	"CHASE"	"Bazaar Township"	"000010"	18	21	13	25	20	17	33	4	32		33
"KS"	2002	1	"CHASE"	"Cedar Township"	"000020"	16	12	11	19	16	14	29	6	22		29
"KS"	2002	1	"CHASE"	"Cottonwood Township"	"000030"	37	34	28	43	31	36	62	14	50		61
"KS"	2002	1	"CHASE"	"Diamond Township"	"000040"	34	57	23	62	30	58	81	13	75		83
"KS"	2002	1	"CHASE"	"East Falls Township"	"000050"	70	79	44	107	76	73	128	29	110		132
"KS"	2002	1	"CHASE"	"East Strong Township"	"000060"	83	85	75	94	98	64	143	34	122		145
"KS"	2002	1	"CHASE"	"Homestead Township"	"000070"	12	8	9	10	12	8	13	6	12		14
"KS"	2002	1	"CHASE"	"Matfield Township"	"000080"	28	35	26	37	29	35	46	17	43		51
"KS"	2002	1	"CHASE"	"PROVISIONAL"	"999999"	8	8	10	7	13	6	13	4	12		15
"KS"	2002	1	"CHASE"	"Toledo Township"	"000090"	57	61	44	76	66	54	100	26	86		105
"KS"	2002	1	"CHASE"	"West Falls Township"	"000100"	111	89	71	132	132	72	170	50	141		182
"KS"	2002	1	"CHASE"	"West Strong Township"	"000110"	20	19	19	19	19	20	32	12	25		31
"KS"	2002	4	"CHAUTAUQUA"	"ADVANCE"	"999998"	23	39	28	35	26	38	50	18	42	19	44
"KS"	2002	4	"CHAUTAUQUA"	"Caneyville Township"	"000010"	15	24	12	25	11	29	39	5	31	5	34
"KS"	2002	4	"CHAUTAUQUA"	"Center Township"	"000020"	8	18	7	20	8	18	23	4	22	4	23
"KS"	2002	4	"CHAUTAUQUA"	"Chautauqua"	"000030"	19	52	22	46	22	46	55	16	49	10	58
"KS"	2002	4	"CHAUTAUQUA"	"Harrison Township"	"000040"	10	23	10	23	7	26	31	6	26	3	29
"KS"	2002	4	"CHAUTAUQUA"	"Hendricks Township"	"000050"	16	21	16	17	10	22	23	16	20	13	22
"KS"	2002	4	"CHAUTAUQUA"	"Jefferson Township"	"000060"	112	141	111	137	120	128	194	71	155	73	178
"KS"	2002	4	"CHAUTAUQUA"	"Lafayette Township"	"000070"	4	20	5	19	5	19	19	2	20	4	19
"KS"	2002	4	"CHAUTAUQUA"	"Little Caney Township"	"000080"	24	59	24	59	28	64	71	14	69	15	71
"KS"	2002	4	"CHAUTAUQUA"	"North Sedan"	"000090"	57	167	60	163	80	142	189	40	178	45	179
"KS"	2002	4	"CHAUTAUQUA"	"PROVISIONAL"	"999999"	3	13	4	13	3	12	14	2	13	2	15
"KS"	2002	4	"CHAUTAUQUA"	"Peru"	"000100"	27	70	30	66	29	67	72	20	74	20	74
"KS"	2002	4	"CHAUTAUQUA"	"Salt Creek Township"	"000110"	6	30	10	26	7	31	34	4	30	2	35
"KS"	2002	4	"CHAUTAUQUA"	"South Sedan"	"000120"	36	106	36	106	43	102	123	23	115	22	122
"KS"	2002	4	"CHAUTAUQUA"	"Summit Township"	"000130"	11	20	14	15	16	17	28	9	20	9	25
"KS"	2002	4	"CHAUTAUQUA"	"Washington Township"	"000140"	9	25	7	24	8	27	31	3	31	4	31
"KS"	2002	2	"CHEROKEE"	"ADVANCE"	"999998"	303	201	345	169	282	234	313	281	205	253	254
"KS"	2002	2	"CHEROKEE"	"Baxter Springs Ward 1"	"000010"	97	131	113	115	84	149	173	88	130	62	167
"KS"	2002	2	"CHEROKEE"	"Baxter Springs Ward 2"	"000020"	99	92	106	84	88	102	131	86	92	72	119
"KS"	2002	2	"CHEROKEE"	"Baxter Springs Ward 3"	"000030"	161	286	182	264	166	285	365	146	293	99	352
"KS"	2002	2	"CHEROKEE"	"Baxter Springs Ward 4"	"00004A"	105	131	121	111	95	145	173	88	133	74	164
"KS"	2002	2	"CHEROKEE"	"Cherokee Township"	"000050"	56	49	64	45	62	47	73	49	54	46	62
"KS"	2002	2	"CHEROKEE"	"Columbus Ward 1"	"000060"	74	76	83	66	70	81	112	71	77	49	102
"KS"	2002	2	"CHEROKEE"	"Columbus Ward 2"	"000070"	102	135	120	118	113	124	183	90	139	68	168
"KS"	2002	2	"CHEROKEE"	"Columbus Ward 3"	"000080"	120	146	134	133	121	142	200	97	158	81	181
"KS"	2002	2	"CHEROKEE"	"Columbus Ward 4"	"000090"	70	89	76	86	80	84	130	55	100	51	111
"KS"	2002	2	"CHEROKEE"	"Columbus Ward 5"	"00010A"	93	91	111	77	85	101	134	76	96	59	121
"KS"	2002	2	"CHEROKEE"	"Crawford Township"	"000110"	105	118	115	105	96	126	179	80	134	51	171
"KS"	2002	2	"CHEROKEE"	"Galena Ward 1"	"000120"	65	54	64	56	57	60	70	59	57	45	74
"KS"	2002	2	"CHEROKEE"	"Galena Ward 2"	"00013A"	84	78	86	81	68	106	116	81	75	56	108
"KS"	2002	2	"CHEROKEE"	"Galena Ward 3"	"000140"	61	63	58	61	46	74	82	52	69	41	81
"KS"	2002	2	"CHEROKEE"	"Galena Ward 4"	"00015A"	63	55	66	49	55	64	74	65	49	48	64
"KS"	2002	2	"CHEROKEE"	"Galena Ward 5"	"000160"	94	43	89	51	71	67	82	77	50	66	68
"KS"	2002	2	"CHEROKEE"	"Garden Township Lowell"	"000170"	311	313	346	277	258	363	446	279	315	210	414
"KS"	2002	2	"CHEROKEE"	"Garden Township Stanley Mine"	"00018A"	62	90	60	92	63	96	121	51	96	39	115
"KS"	2002	2	"CHEROKEE"	"Lola Township"	"000190"	46	60	46	54	35	73	77	34	66	29	76
"KS"	2002	2	"CHEROKEE"	"Lowell Township"	"000200"	69	93	78	83	56	107	128	64	92	49	114
"KS"	2002	2	"CHEROKEE"	"Lyon Township"	"000210"	41	76	53	65	41	79	103	38	74	20	99
"KS"	2002	2	"CHEROKEE"	"Mineral Township"	"000220"	32	36	40	27	32	38	56	28	37	17	49
"KS"	2002	2	"CHEROKEE"	"Neosho Township Faulkner"	"000230"	13	28	21	20	19	24	31	13	26	13	30
"KS"	2002	2	"CHEROKEE"	"Neosho Township Melrose"	"000240"	32	36	31	32	37	27	50	28	36	19	50
"KS"	2002	2	"CHEROKEE"	"PROVISIONAL"	"999999"	21	22	26	14	16	26	26	22	17	17	25
"KS"	2002	2	"CHEROKEE"	"Pleasant View Township"	"000250"	64	100	71	93	61	106	138	47	112	34	130
"KS"	2002	2	"CHEROKEE"	"Ross Township Belleview"	"000270"	45	37	56	26	46	37	54	43	38	36	47
"KS"	2002	2	"CHEROKEE"	"Ross Township Roseland"	"000280"	59	33	59	31	59	34	59	48	39	41	48
"KS"	2002	2	"CHEROKEE"	"Ross Township West Mineral"	"000290"	44	37	49	32	36	43	48	33	41	31	47
"KS"	2002	2	"CHEROKEE"	"Salamanca Township"	"00030A"	94	106	104	97	93	104	155	81	113	63	138
"KS"	2002	2	"CHEROKEE"	"Scammon Ward 1"	"000310"	27	10	23	15	25	13	23	23	13	21	17
"KS"	2002	2	"CHEROKEE"	"Scammon Ward 2"	"000320"	22	19	25	15	20	18	28	15	25	12	26
"KS"	2002	2	"CHEROKEE"	"Scammon Ward 3"	"000330"	38	22	35	25	31	26	32	28	31	23	34
"KS"	2002	2	"CHEROKEE"	"Shawnee Township"	"000340"	68	114	78	104	66	119	137	59	120	53	134
"KS"	2002	2	"CHEROKEE"	"Sheridan Township"	"000350"	32	41	38	35	35	40	60	26	48	20	56
"KS"	2002	2	"CHEROKEE"	"Spring Valley Township Neutral"	"000360"	75	117	88	103	82	107	152	69	116	55	140
"KS"	2002	2	"CHEROKEE"	"Spring Valley Township Spring Valley"	"00037A"	37	62	43	53	37	59	77	33	62	25	72
"KS"	2002	2	"CHEROKEE"	"Treece City"	"000380"	14	4	15	3	14	3	7	12	5	10	8
"KS"	2002	2	"CHEROKEE"	"Weir Ward 1 Exclave"	"00039B"								0	0		0
"KS"	2002	2	"CHEROKEE"	"Weir Ward 1"	"00039A"	38	21	39	19	39	18	38	35	21	26	33
"KS"	2002	2	"CHEROKEE"	"Weir Ward 2"	"000400"	60	29	60	30	58	28	48	54	34	45	43
"KS"	2002	2	"CHEROKEE"	"Weir Ward 3"	"000410"	37	22	34	25	23	35	36	31	25	27	31
"KS"	2002	1	"CHEYENNE"	"ADVANCE"	"999998"	65	145	65	143	93	117	194	40	163		194
"KS"	2002	1	"CHEYENNE"	"Benkelman Township"	"000010"	2	5	2	4	1	6	4	2	4		6
"KS"	2002	1	"CHEYENNE"	"Bird City Township"	"000020"	87	221	78	231	117	193	272	53	241		291
"KS"	2002	1	"CHEYENNE"	"Calhoun Township"	"000030"	4	9	5	9	4	12	16	1	12		15
"KS"	2002	1	"CHEYENNE"	"Cleveland Run Township"	"000040"	6	18	6	16	4	21	25	2	23		24
"KS"	2002	1	"CHEYENNE"	"Jaqua Township"	"000050"	4	3	3	4	3	5	8	2	5		8
"KS"	2002	1	"CHEYENNE"	"Orlando Township"	"000060"	2	17	2	17	6	14	19	0	18		20
"KS"	2002		"CHEYENNE"	"PROVISIONAL"	"999999"					0						
"KS"	2002	1	"CHEYENNE"	"Wano 1 Township"	"000070"	68	192	66	190	105	160	241	41	206		238
"KS"	2002	1	"CHEYENNE"	"Wano 2 Township"	"000080"	116	245	127	228	150	212	325	69	281		321
"KS"	2002	1	"CLARK"	"ADVANCE"	"999998"	40	66	46	56	45	55	106	26	73		97
"KS"	2002	1	"CLARK"	"Appleton Township"	"000010"	138	211	112	237	147	198	316	65	274		318
"KS"	2002	1	"CLARK"	"Center 1"	"000020"	105	126	87	146	96	135	215	50	172		197
"KS"	2002	1	"CLARK"	"Center 2"	"000030"	62	107	54	122	73	102	167	32	130		156
"KS"	2002	1	"CLARK"	"Englewood Township"	"000040"	36	27	31	32	35	26	54	24	39		48
"KS"	2002	1	"CLARK"	"Lexington Township"	"000050"	10	15	9	15	10	16	20	4	16		21
"KS"	2002	1	"CLARK"	"Liberty Township"	"000060"	2	14		16	7	9	17		15		16
"KS"	2002	1	"CLARK"	"PROVISIONAL"	"999999"	5	16	7	13	9	12	18	4	14		16
"KS"	2002	1	"CLARK"	"Sitka Township"	"000070"	11	26	13	27	16	24	38	11	28		36
"KS"	2002	1	"CLAY"	"ADVANCE"	"999998"	198	266	139	334	237	231	433	77	384		432
"KS"	2002	1	"CLAY"	"Athelstane Township"	"000010"	28	33	8	53	16	43	56	5	54		57
"KS"	2002	1	"CLAY"	"Blaine Township"	"000020"	35	51	14	71	29	54	82	8	75		82
"KS"	2002	1	"CLAY"	"Bloom Township"	"000030"	24	20	13	33	22	25	46	4	43		48
"KS"	2002	1	"CLAY"	"Chapman Township"	"000040"	32	36	19	47	35	33	61	10	55		64
"KS"	2002	1	"CLAY"	"Clay Center Township Enclave"	"00005B"	0	0	0	0	0	0	0	0	0		0
"KS"	2002	1	"CLAY"	"Clay Center Township"	"00005A"	61	76	32	102	63	69	130	15	116		132
"KS"	2002	1	"CLAY"	"Clay Center Ward 1 Exclave"	"00006B"	0	0	0	0	0	0	0	0	0		0
"KS"	2002	1	"CLAY"	"Clay Center Ward 1"	"00006A"	226	187	110	306	226	180	391	64	333		387
"KS"	2002	1	"CLAY"	"Clay Center Ward 2"	"000070"	209	222	113	310	234	190	398	64	353		397
"KS"	2002	1	"CLAY"	"Clay Center Ward 3"	"000080"	176	143	85	228	180	137	294	50	254		297
"KS"	2002	1	"CLAY"	"Clay Center Ward 4"	"000090"	85	81	55	105	91	73	142	37	122		148
"KS"	2002	1	"CLAY"	"Exeter Township"	"000100"	9	19	5	23	9	18	28	1	27		27
"KS"	2002	1	"CLAY"	"Five Creeks Township"	"000110"	19	14	16	18	20	12	33	3	30		33
"KS"	2002	1	"CLAY"	"Garfield Township"	"000120"	18	16	9	23	17	17	33	5	27		31
"KS"	2002	1	"CLAY"	"Gill Township"	"000130"	31	24	9	44	21	33	46	4	46		49
"KS"	2002	1	"CLAY"	"Goshen Township"	"000140"	16	14	8	22	20	10	25	5	23		26
"KS"	2002	1	"CLAY"	"Grant Township"	"000150"	20	33	11	39	15	38	50	1	51		49
"KS"	2002	1	"CLAY"	"Hayes Township"	"000160"	38	47	22	66	38	49	80	10	71		82
"KS"	2002	1	"CLAY"	"Highland Township"	"000170"	51	52	28	77	45	57	94	18	82		94
"KS"	2002	1	"CLAY"	"Mulberry Township"	"000180"	48	56	33	71	57	46	92	21	82		94
"KS"	2002	1	"CLAY"	"Oakland Township"	"000190"	21	14	13	23	15	21	34	5	30		32
"KS"	2002	1	"CLAY"	"PROVISIONAL"	"999999"	10	16	6	20	11	15	25	3	23		25
"KS"	2002	1	"CLAY"	"Republican Township"	"000200"	141	129	64	204	127	134	246	31	228		242
"KS"	2002	1	"CLAY"	"Sherman Township"	"000210"	53	62	37	76	63	47	102	22	89		104
"KS"	2002	1	"CLAY"	"Union Township"	"000220"	30	36	17	48	27	41	61	8	55		63
"KS"	2002	1	"CLOUD"	"ADVANCE"	"999998"	137	136	133	143	175	112	226	92	174		235
"KS"	2002	1	"CLOUD"	"Arion Township"	"000010"	12	14	9	18	11	16	15	5	21		26
"KS"	2002	1	"CLOUD"	"Aurora Township"	"000020"	21	31	27	24	27	21	41	12	34		44
"KS"	2002	1	"CLOUD"	"Buffalo Township"	"000030"	18	24	18	25	15	32	42	8	35		43
"KS"	2002	1	"CLOUD"	"Center Township"	"000040"	17	25	14	28	15	27	40	6	33		41
"KS"	2002	1	"CLOUD"	"Colfax Township"	"000050"	4	14	4	12	6	11	17	2	14		17
"KS"	2002	1	"CLOUD"	"Concordia Ward 1 Exclave A"	"00006B"	0	0	0	0	0	0	0	0	0		0
"KS"	2002	1	"CLOUD"	"Concordia Ward 1"	"00006A"	101	109	91	125	111	101	177	47	154		181
"KS"	2002	1	"CLOUD"	"Concordia Ward 2 Precinct 1"	"000070"	137	137	110	160	148	124	246	57	205		248
"KS"	2002	1	"CLOUD"	"Concordia Ward 2 Precinct 2 Exclave"	"00008B"	0	0	0	0	0	0	0	0	0		0
"KS"	2002	1	"CLOUD"	"Concordia Ward 2 Precinct 2"	"00008A"	188	214	145	251	201	198	362	81	307		367
"KS"	2002	1	"CLOUD"	"Concordia Ward 3"	"000090"	182	236	179	236	230	184	354	115	286		362
"KS"	2002	1	"CLOUD"	"Concordia Ward 4"	"000100"	106	120	108	119	124	99	189	70	144		192
"KS"	2002	1	"CLOUD"	"East Lincoln Enclave"	"00011B"	0	0	0	0	0	0	0	0	0		0
"KS"	2002	1	"CLOUD"	"East Lincoln"	"00011A"	23	59	23	61	31	55	81	14	67		84
"KS"	2002	1	"CLOUD"	"East Meredith"	"000120"	8	7	6	9	7	6	12	2	11		13
"KS"	2002	1	"CLOUD"	"Elk Township"	"000130"	135	133	139	125	166	96	239	74	182		228
"KS"	2002	1	"CLOUD"	"Grant Township"	"000140"	41	64	47	58	52	54	91	28	75		95
"KS"	2002	1	"CLOUD"	"Lyon Township"	"000150"	19	30	12	36	26	21	43	7	39		44
"KS"	2002	1	"CLOUD"	"Nelson Township"	"000160"	11	40	12	39	13	36	50	4	48		50
"KS"	2002	1	"CLOUD"	"North Lawrence"	"000170"	16	22	11	28	13	25	35	3	34		38
"KS"	2002	1	"CLOUD"	"Oakland Township"	"000180"	8	14	8	15	6	17	21	3	19		22
"KS"	2002	1	"CLOUD"	"PROVISIONAL"	"999999"	24	47	29	42	36	38	64	11	64		66
"KS"	2002	1	"CLOUD"	"Shirley Township"	"000190"	26	30	20	35	30	22	49	10	43		52
"KS"	2002	1	"CLOUD"	"Sibley Township"	"000200"	31	40	28	44	33	37	63	19	51		68
"KS"	2002	1	"CLOUD"	"Solomon Township"	"000210"	90	103	74	121	100	89	170	42	137		171
"KS"	2002	1	"CLOUD"	"South Lawrence"	"000220"	4	14	5	11	7	11	16	4	13		16
"KS"	2002	1	"CLOUD"	"Starr Township"	"000230"	62	138	65	135	82	115	172	33	160		175
"KS"	2002	1	"CLOUD"	"Summit Township"	"000240"	3	14	5	12	4	11	17	2	14		17
"KS"	2002	1	"CLOUD"	"West Lincoln"	"000250"	23	27	25	28	22	30	46	8	44		45
"KS"	2002	1	"CLOUD"	"West Meredith"	"000260"	6	4	4	5	6	3	8	3	6		9
"KS"	2002	2	"COFFEY"	"ADVANCE"	"999998"	88	143	79	156	117	118	203	47	181	69	165
"KS"	2002	2	"COFFEY"	"Avon Township"	"000010"	24	70	27	67	34	59	84	10	78	16	79
"KS"	2002	2	"COFFEY"	"Burlington Township"	"000020"	53	84	39	101	64	74	121	27	111	32	107
"KS"	2002	2	"COFFEY"	"Burlington Ward 1"	"000030"	116	209	94	229	150	170	287	56	264	66	257
"KS"	2002	2	"COFFEY"	"Burlington Ward 2 Exclave"	"00004B"	0	0	0	0	0	0	0	0	0	0	0
"KS"	2002	2	"COFFEY"	"Burlington Ward 2"	"00004A"	100	152	71	179	118	138	216	44	203	50	203
"KS"	2002	2	"COFFEY"	"Burlington Ward 3 Exclave Caldwell's Add."	"00005B"	0	0	0	0	0	0	0	0	0	0	0
"KS"	2002	2	"COFFEY"	"Burlington Ward 3 Exclave Indust. Park #2 & 3"	"00005C"	0	0	0	0	0	0	0	0	0	0	0
"KS"	2002	2	"COFFEY"	"Burlington Ward 3"	"00005A"	132	159	111	179	152	135	246	56	224	60	223
"KS"	2002	2	"COFFEY"	"Hampden Township"	"000060"	21	20	15	26	20	20	32	9	31	11	30
"KS"	2002	2	"COFFEY"	"Key West Township"	"000070"	37	31	28	40	45	21	56	16	51	22	45
"KS"	2002	2	"COFFEY"	"Leroy Township"	"000080"	63	149	66	149	77	131	185	37	169	46	168
"KS"	2002	2	"COFFEY"	"Liberty Township"	"000090"	112	157	83	191	144	129	241	39	225	57	218
"KS"	2002	2	"COFFEY"	"Lincoln Township"	"000100"	228	178	160	251	253	150	340	99	298	127	279
"KS"	2002	2	"COFFEY"	"Neosho Township"	"000110"	23	30	15	37	30	21	47	9	44	13	40
"KS"	2002	2	"COFFEY"	"Ottumwa Township"	"000120"	125	166	93	203	147	144	251	58	223	67	217
"KS"	2002	2	"COFFEY"	"PROVISIONAL"	"999999"	8	16	5	17	9	16	19	3	19	4	18
"KS"	2002	2	"COFFEY"	"Pleasant Township"	"000130"	46	41	41	46	44	42	67	29	55	31	55
"KS"	2002	2	"COFFEY"	"Pottawatomie Township"	"000140"	49	36	34	50	49	36	75	19	57	24	59
"KS"	2002	2	"COFFEY"	"Rock Creek Township"	"000150"	155	181	117	217	207	131	295	52	271	79	256
"KS"	2002	2	"COFFEY"	"Spring Creek Township"	"000160"	25	39	15	49	22	44	61	9	56	13	54
"KS"	2002	2	"COFFEY"	"Star Township"	"000170"	29	40	26	44	32	39	63	9	57	14	56
"KS"	2002	1	"COMANCHE"	"ADVANCE"	"999998"	42	23	38	27	47	18	53	33	30		60
"KS"	2002	1	"COMANCHE"	"Avilla Township"	"000010"	7	22	7	25	7	26	28	3	26		32
"KS"	2002	1	"COMANCHE"	"Coldwater Township"	"000020"	158	218	135	242	195	183	347	66	299		363
"KS"	2002	1	"COMANCHE"	"PROVISIONAL"	"999999"	0	7	3	5	2	6	6	0	7		8
"KS"	2002	1	"COMANCHE"	"Powell Township"	"000030"	8	31	9	30	14	26	39	6	35		36
"KS"	2002	1	"COMANCHE"	"Protection Township"	"000040"	82	147	70	160	94	142	205	40	181		216
"KS"	2002	4	"COWLEY"	"ADVANCE"	"999998"	115	40	124	35	112	38	93	114	38	97	55
"KS"	2002	4	"COWLEY"	"Arkansas City Ward 1 A Exclave A"	"00001B"			0	0						0	0
"KS"	2002	4	"COWLEY"	"Arkansas City Ward 1 A Exclave B"	"00001C"			0	0						0	0
"KS"	2002	4	"COWLEY"	"Arkansas City Ward 1 A"	"00001A"	96	85	87	97	93	78	151	62	118	67	113
"KS"	2002	4	"COWLEY"	"Arkansas City Ward 1 B"	"000020"	76	57	67	64	72	60	95	50	73	55	76
"KS"	2002	4	"COWLEY"	"Arkansas City Ward 1 C"	"000030"	171	139	162	145	187	124	246	132	170	120	190
"KS"	2002	4	"COWLEY"	"Arkansas City Ward 1 D"	"000040"	137	71	109	101	135	76	168	88	117	79	130
"KS"	2002	4	"COWLEY"	"Arkansas City Ward 2 A"	"000050"	145	138	107	174	145	138	216	87	186	94	190
"KS"	2002	4	"COWLEY"	"Arkansas City Ward 2 B - 1"	"00006A"	124	79	115	87	114	90	139	91	98	91	109
"KS"	2002	4	"COWLEY"	"Arkansas City Ward 2 B - 2"	"00006B"			0	0	0	0	0	0	0	0	0
"KS"	2002	4	"COWLEY"	"Arkansas City Ward 2 C"	"000070"	40	7	38	9	39	8	20	32	9	35	9
"KS"	2002	4	"COWLEY"	"Arkansas City Ward 2 D"	"000080"	21	20	24	17	22	19	30	18	20	14	26
"KS"	2002	4	"COWLEY"	"Arkansas City Ward 3 A"	"000090"	57	32	53	39	65	24	69	43	39	50	40
"KS"	2002	4	"COWLEY"	"Arkansas City Ward 3 B"	"000100"	63	48	63	42	67	43	75	44	52	39	71
"KS"	2002	4	"COWLEY"	"Arkansas City Ward 3 C"	"000110"	62	34	65	27	55	35	51	51	29	45	46
"KS"	2002	4	"COWLEY"	"Arkansas City Ward 4 A"	"000120"	132	108	136	110	138	97	173	103	123	106	133
"KS"	2002	4	"COWLEY"	"Arkansas City Ward 4 B - 1"	"00013A"	167	89	157	104	166	91	182	119	131	118	137
"KS"	2002	4	"COWLEY"	"Arkansas City Ward 4 B - 2"	"00013B"	0	0	0	0			0			0	0
"KS"	2002	4	"COWLEY"	"Arkansas City Ward 4 C"	"000140"	148	85	137	97	150	84	169	111	109	112	125
"KS"	2002	4	"COWLEY"	"Arkansas City Ward 4 D"	"000150"	233	178	228	179	237	177	308	179	211	163	242
"KS"	2002	4	"COWLEY"	"Arkansas City Ward 4 E"	"000160"	156	156	143	169	172	139	251	114	184	101	203
"KS"	2002	4	"COWLEY"	"Beaver Township"	"000170"	55	51	50	54	57	50	88	29	68	35	71
"KS"	2002	4	"COWLEY"	"Cedar Township"	"000180"	2	10	3	11	6	9	12	2	10	0	14
"KS"	2002	4	"COWLEY"	"Dexter Township"	"000190"	63	95	70	91	75	87	133	42	114	38	122
"KS"	2002	4	"COWLEY"	"East Bolton"	"000200"	139	118	140	119	125	127	189	97	145	105	149
"KS"	2002	4	"COWLEY"	"East Creswell"	"000210"	251	242	216	273	265	230	405	158	314	168	321
"KS"	2002	4	"COWLEY"	"Fairview Township"	"000220"	55	41	33	62	57	39	81	19	69	22	71
"KS"	2002	4	"COWLEY"	"Grant Township"	"000230"	13	17	9	17	9	20	29	5	20	7	23
"KS"	2002	4	"COWLEY"	"Harvey Township"	"000240"	26	16	16	27	26	20	37	17	25	18	27
"KS"	2002	4	"COWLEY"	"Liberty Township"	"000250"	18	50	18	51	23	46	64	7	56	12	56
"KS"	2002	4	"COWLEY"	"Maple Township"	"000260"	83	148	71	158	89	143	195	51	168	61	170
"KS"	2002	4	"COWLEY"	"Ninnescah Township"	"000270"	177	203	166	204	187	189	316	121	237	134	245
"KS"	2002	4	"COWLEY"	"Omnia Township"	"000280"	55	64	46	70	44	74	101	38	74	28	90
"KS"	2002	4	"COWLEY"	"Otter Township"	"000290"	13	8	12	8	16	5	17	10	11	10	10
"KS"	2002	4	"COWLEY"	"PROVISIONAL"	"999999"	24	14	15	23	26	13	30	12	24	15	23
"KS"	2002	4	"COWLEY"	"Pleasant Valley Township"	"000300"	171	166	159	183	171	162	272	104	214	130	209
"KS"	2002	4	"COWLEY"	"Richland Township"	"000310"	30	33	23	41	34	27	49	14	46	24	38
"KS"	2002	4	"COWLEY"	"Rock Township"	"000320"	52	39	48	43	54	35	71	29	53	30	57
"KS"	2002	4	"COWLEY"	"Salem Township"	"000330"	65	42	45	60	64	41	90	32	61	47	58
"KS"	2002	4	"COWLEY"	"Sheridan Township"	"000340"	35	32	20	48	31	36	65	14	53	20	49
"KS"	2002	4	"COWLEY"	"Silver Creek Township"	"000350"	122	134	116	140	133	128	199	66	171	91	168
"KS"	2002	4	"COWLEY"	"Silverdale Township"	"000360"	62	58	44	77	61	61	90	36	75	36	85
"KS"	2002	4	"COWLEY"	"Spring Creek Township"	"000370"	7	22	6	23	8	21	23	9	19	3	24
"KS"	2002	4	"COWLEY"	"Tisdale Township"	"000380"	66	55	57	65	64	57	103	40	70	43	79
"KS"	2002	4	"COWLEY"	"Vernon Township"	"000390"	105	98	83	117	98	104	171	61	123	65	138
"KS"	2002	4	"COWLEY"	"Walnut Township"	"000400"	136	134	107	159	145	119	226	63	193	92	174
"KS"	2002		"COWLEY"	"West Bolton Enclave A"	"00041B"	0	0	0	0			0				
"KS"	2002	4	"COWLEY"	"West Bolton"	"00041A"	147	127	130	149	131	139	198	97	165	98	169
"KS"	2002		"COWLEY"	"West Creswell Enclave A"	"00042B"			0	0			0				
"KS"	2002		"COWLEY"	"West Creswell Enclave B"	"00042C"			0	0			0				
"KS"	2002	4	"COWLEY"	"West Creswell"	"00042A"	113	111	87	134	93	128	177	72	141	69	150
"KS"	2002	4	"COWLEY"	"Windsor Township"	"000430"	43	38	42	38	40	38	64	32	46	32	47
"KS"	2002	4	"COWLEY"	"Winfield Ward 1 East"	"000440"	185	131	151	153	205	107	241	106	184	147	166
"KS"	2002	4	"COWLEY"	"Winfield Ward 1 West"	"000450"	105	71	86	93	100	72	131	68	102	79	90
"KS"	2002	4	"COWLEY"	"Winfield Ward 2 Central"	"000460"	132	81	110	100	137	71	159	82	115	108	97
"KS"	2002	4	"COWLEY"	"Winfield Ward 2 East"	"000470"	144	112	122	132	161	97	190	85	149	114	142
"KS"	2002	4	"COWLEY"	"Winfield Ward 2 South"	"000480"	218	151	143	225	224	151	317	79	281	141	228
"KS"	2002	4	"COWLEY"	"Winfield Ward 2 West"	"000490"	125	94	93	125	130	89	167	75	133	99	117
"KS"	2002		"COWLEY"	"Winfield Ward 3 South Exclave"	"00051B"	0	0	0	0			0				
"KS"	2002	4	"COWLEY"	"Winfield Ward 3 South"	"00051A"	164	100	138	127	162	104	204	95	154	121	144
"KS"	2002	4	"COWLEY"	"Winfield Ward 3"	"000500"	49	50	28	71	55	46	89	16	82	28	74
"KS"	2002	4	"COWLEY"	"Winfield Ward 4"	"000520"	56	39	48	47	70	26	74	35	56	41	50
"KS"	2002		"COWLEY"	"Winfield Ward 5 East Exclave Lake"	"00053B"	0	0	0	0	0	0	0				
"KS"	2002	4	"COWLEY"	"Winfield Ward 5 East"	"00053A"	254	157	217	189	276	135	304	157	234	195	209
"KS"	2002	4	"COWLEY"	"Winfield Ward 5 West"	"000540"	109	83	100	90	123	69	146	86	96	99	95
"KS"	2002	4	"COWLEY"	"Winfield Ward 6 A"	"000560"	248	170	192	218	250	162	344	129	257	179	237
"KS"	2002	4	"COWLEY"	"Winfield Ward 6"	"000550"	8	5	5	8	8	5	10	4	9	8	5
"KS"	2002	4	"COWLEY"	"Winfield Ward 7"	"000570"	168	119	127	155	178	106	233	83	182	133	146
"KS"	2002	2	"CRAWFORD"	"ADVANCE"	"999998"	1060	305	1078	305	1094	284	719	935	398	815	547
"KS"	2002	2	"CRAWFORD"	"Arcadia"	"000010"	84	51	85	48	70	56	75	70	53	58	68
"KS"	2002	2	"CRAWFORD"	"Baker"	"000020"	203	158	173	182	204	157	276	136	208	105	252
"KS"	2002	2	"CRAWFORD"	"Beulah"	"000030"	36	47	32	53	37	51	65	23	56	21	67
"KS"	2002	2	"CRAWFORD"	"Brazilton"	"000040"	13	23	13	26	12	25	34	8	29	7	31
