state	year	cd	precinct	county	vtd	g2008_USP_dv	g2008_USP_rv	g2008_USS_rv	g2008_USS_dv	g2008_USH_dv	g2008_USH_rv
"KS"	2008	1	"Clay Center Ward 3"	"CLAY"	"000080"	97	322	330	74	27	360
"KS"	2008	1	"Clay Center Ward 4"	"CLAY"	"000090"	134	250	281	94	42	308
"KS"	2008	1	"Exeter Township"	"CLAY"	"000100"	5	44	46	3	1	46
"KS"	2008	1	"Five Creeks Township"	"CLAY"	"000110"	10	49	48	9	5	52
"KS"	2008	1	"Garfield Township"	"CLAY"	"000120"	2	49	45	5	2	48
"KS"	2008	1	"Gill Township"	"CLAY"	"000130"	12	57	58	9	3	64
"KS"	2008	1	"Goshen Township"	"CLAY"	"000140"	10	23	23	11	6	28
"KS"	2008	1	"Grant Township"	"CLAY"	"000150"	14	79	79	13	4	87
"KS"	2008	1	"Hayes Township"	"CLAY"	"000160"	12	99	100	10	5	103
"KS"	2008	1	"Highland Township"	"CLAY"	"000170"	41	103	111	33	18	118
"KS"	2008	1	"Mulberry Township"	"CLAY"	"000180"	19	84	79	18	11	84
"KS"	2008	1	"Oakland Township"	"CLAY"	"000190"	13	28	28	13	6	33
"KS"	2008	1	"Republican Township"	"CLAY"	"000200"	112	323	348	77	43	375
"KS"	2008	1	"Sherman Township"	"CLAY"	"000210"	38	89	93	33	14	107
"KS"	2008	1	"Union Township"	"CLAY"	"000220"	23	63	72	15	7	82
"KS"	2008	1	"Arion Township"	"CLOUD"	"000010"	6	38	30	16	7	38
"KS"	2008	1	"Aurora Township"	"CLOUD"	"000020"	12	49	43	18	5	53
"KS"	2008	1	"Buffalo Township"	"CLOUD"	"000030"	14	53	58	10	8	56
"KS"	2008	1	"Center Township"	"CLOUD"	"000040"	18	73	70	17	6	77
"KS"	2008	1	"Colfax Township"	"CLOUD"	"000050"		22	20	2	2	17
"KS"	2008		"Concordia Ward 1 Exclave A"	"CLOUD"	"00006B"			0	0		
"KS"	2008	1	"Concordia Ward 1"	"CLOUD"	"00006A"	115	260	267	103	60	297
"KS"	2008	1	"Concordia Ward 2 Precinct 1"	"CLOUD"	"000070"	144	298	318	116	55	353
"KS"	2008		"Concordia Ward 2 Precinct 2 Exclave"	"CLOUD"	"00008B"			0	0		
"KS"	2008	1	"Concordia Ward 2 Precinct 2"	"CLOUD"	"00008A"	161	361	382	126	66	435
"KS"	2008	1	"Concordia Ward 3"	"CLOUD"	"000090"	202	459	469	183	104	521
"KS"	2008	1	"Concordia Ward 4"	"CLOUD"	"000100"	101	206	225	76	37	245
"KS"	2008		"East Lincoln Enclave"	"CLOUD"	"00011B"			0	0		
"KS"	2008	1	"East Lincoln"	"CLOUD"	"00011A"	27	87	84	26	9	98
"KS"	2008	1	"East Meredith"	"CLOUD"	"000120"	8	11	11	8	1	17
"KS"	2008	1	"Elk Township"	"CLOUD"	"000130"	107	276	277	94	48	298
"KS"	2008	1	"Grant Township"	"CLOUD"	"000140"	45	127	131	31	14	141
"KS"	2008	1	"Lyon Township"	"CLOUD"	"000150"	15	36	45	8	8	45
"KS"	2008	1	"Nelson Township"	"CLOUD"	"000160"	16	54	54	17	8	60
"KS"	2008	1	"North Lawrence"	"CLOUD"	"000170"	1	33	33	1	1	31
"KS"	2008	1	"Oakland Township"	"CLOUD"	"000180"	2	27	25	4	3	25
"KS"	2008	1	"Shirley Township"	"CLOUD"	"000190"	23	53	67	12	4	70
"KS"	2008	1	"Sibley Township"	"CLOUD"	"000200"	38	62	71	27	13	79
"KS"	2008	1	"Solomon Township"	"CLOUD"	"000210"	57	208	199	65	26	225
"KS"	2008	1	"South Lawrence"	"CLOUD"	"000220"	11	20	17	13	8	21
"KS"	2008	1	"Starr Township"	"CLOUD"	"000230"	63	211	225	49	33	230
"KS"	2008	1	"Summit Township"	"CLOUD"	"000240"	7	26	25	7	2	30
"KS"	2008	1	"West Lincoln"	"CLOUD"	"000250"	31	62	72	20	13	72
"KS"	2008	1	"West Meredith"	"CLOUD"	"000260"	9	9	11	8	7	12
"KS"	2008	2	"Avon Township"	"COFFEY"	"000010"	29	87	96	17	32	78
"KS"	2008	2	"Burlington Township"	"COFFEY"	"000020"	52	144	150	45	64	130
"KS"	2008	2	"Burlington Ward 1"	"COFFEY"	"000030"	124	305	304	115	150	269
"KS"	2008	2	"Burlington Ward 2"	"COFFEY"	"00004A"	104	274	275	87	109	262
"KS"	2008	2	"Burlington Ward 3"	"COFFEY"	"00005A"	103	292	299	82	120	265
"KS"	2008	2	"Hampden Township"	"COFFEY"	"000060"	12	64	62	15	20	57
"KS"	2008	2	"Key West Township"	"COFFEY"	"000070"	27	93	92	25	36	85
"KS"	2008	2	"Leroy Township"	"COFFEY"	"000080"	67	249	243	63	90	220
"KS"	2008	2	"Liberty Township"	"COFFEY"	"000090"	59	215	213	52	87	185
"KS"	2008	2	"Lincoln Township"	"COFFEY"	"000100"	179	387	393	153	214	343
"KS"	2008	2	"Neosho Township"	"COFFEY"	"000110"	20	65	66	15	23	61
"KS"	2008	2	"Ottumwa Township"	"COFFEY"	"000120"	122	293	289	106	146	260
"KS"	2008	2	"Pleasant Township"	"COFFEY"	"000130"	50	88	86	50	70	68
"KS"	2008	2	"Pottawatomie Township"	"COFFEY"	"000140"	21	79	77	22	32	68
"KS"	2008	2	"Rock Creek Township"	"COFFEY"	"000150"	125	288	297	103	139	264
"KS"	2008	2	"Spring Creek Township"	"COFFEY"	"000160"	13	69	73	11	20	62
"KS"	2008	2	"Star Township"	"COFFEY"	"000170"	14	62	62	13	23	49
"KS"	2008	1	"Avilla Township"	"COMANCHE"	"000010"	1	46	41	6	2	43
"KS"	2008	1	"Coldwater Township"	"COMANCHE"	"000020"	131	371	401	94	51	431
"KS"	2008	1	"Powell Township"	"COMANCHE"	"000030"	7	39	40	4	5	39
"KS"	2008	1	"Protection Township"	"COMANCHE"	"000040"	55	309	315	49	22	324
"KS"	2008	4	"Arkansas City Ward 1 A Exclave A"	"COWLEY"	"00001B"	3	11	10	3	1	13
"KS"	2008	4	"Arkansas City Ward 1 A Exclave B"	"COWLEY"	"00001C"	0	2	1	1	0	2
"KS"	2008	4	"Arkansas City Ward 1 A"	"COWLEY"	"00001A"	79	113	114	77	61	125
"KS"	2008	4	"Arkansas City Ward 1 B"	"COWLEY"	"000020"	67	93	107	54	37	115
"KS"	2008	4	"Arkansas City Ward 1 C"	"COWLEY"	"000030"	111	198	208	97	74	237
"KS"	2008	4	"Arkansas City Ward 1 D"	"COWLEY"	"000040"	95	137	151	76	56	168
"KS"	2008	4	"Arkansas City Ward 2 A"	"COWLEY"	"000050"	123	193	198	114	84	221
"KS"	2008	4	"Arkansas City Ward 2 B - 1"	"COWLEY"	"00006A"	47	89	85	44	30	98
"KS"	2008	4	"Arkansas City Ward 2 B - 2"	"COWLEY"	"00006B"	31	56	58	27	22	66
"KS"	2008	4	"Arkansas City Ward 2 C"	"COWLEY"	"000070"	23	18	13	28	19	19
"KS"	2008	4	"Arkansas City Ward 2 D"	"COWLEY"	"000080"	20	35	34	17	19	34
"KS"	2008	4	"Arkansas City Ward 3 A"	"COWLEY"	"000090"	41	46	55	31	35	53
"KS"	2008	4	"Arkansas City Ward 3 B"	"COWLEY"	"000100"	43	79	79	39	31	83
"KS"	2008	4	"Arkansas City Ward 3 C"	"COWLEY"	"000110"	53	62	63	48	48	60
"KS"	2008	4	"Arkansas City Ward 4 A"	"COWLEY"	"000120"	153	138	153	135	110	173
"KS"	2008	4	"Arkansas City Ward 4 B - 1"	"COWLEY"	"00013A"	267	411	405	253	215	444
"KS"	2008	4	"Arkansas City Ward 4 C"	"COWLEY"	"000140"	160	176	186	135	108	212
"KS"	2008	4	"Arkansas City Ward 4 D"	"COWLEY"	"000150"	240	298	312	200	179	341
"KS"	2008	4	"Beaver Township"	"COWLEY"	"000170"	36	90	88	33	30	94
"KS"	2008	4	"Cedar Township"	"COWLEY"	"000180"	4	15	17	4	1	20
"KS"	2008	4	"Dexter Township"	"COWLEY"	"000190"	50	152	141	51	32	166
"KS"	2008	4	"East Bolton"	"COWLEY"	"000200"	111	225	213	104	78	241
"KS"	2008	4	"East Creswell"	"COWLEY"	"000210"	223	444	435	191	139	491
"KS"	2008	4	"Fairview Township"	"COWLEY"	"000220"	36	85	81	37	25	91
"KS"	2008	4	"Grant Township"	"COWLEY"	"000230"	4	32	31	5	3	32
"KS"	2008	4	"Harvey Township"	"COWLEY"	"000240"	18	34	40	13	13	38
"KS"	2008	4	"Liberty Township"	"COWLEY"	"000250"	16	64	59	18	9	68
"KS"	2008	4	"Maple Township"	"COWLEY"	"000260"	75	283	270	76	72	269
"KS"	2008	4	"Ninnescah Township"	"COWLEY"	"000270"	136	315	316	118	89	331
"KS"	2008	4	"Omnia Township"	"COWLEY"	"000280"	33	110	106	37	27	109
"KS"	2008	4	"Otter Township"	"COWLEY"	"000290"	6	15	15	5	7	14
"KS"	2008	4	"Pleasant Valley Township"	"COWLEY"	"000300"	138	286	279	139	94	321
"KS"	2008	4	"Richland Township"	"COWLEY"	"000310"	29	59	58	26	20	65
"KS"	2008	4	"Rock Township"	"COWLEY"	"000320"	32	77	80	26	26	75
"KS"	2008	4	"Salem Township"	"COWLEY"	"000330"	45	106	109	37	28	115
"KS"	2008	4	"Sheridan Township"	"COWLEY"	"000340"	24	60	60	22	15	65
"KS"	2008	4	"Silver Creek Township"	"COWLEY"	"000350"	76	221	211	77	33	242
"KS"	2008	4	"Silverdale Township"	"COWLEY"	"000360"	44	109	101	49	35	107
"KS"	2008	4	"Spring Creek Township"	"COWLEY"	"000370"	5	23	23	4	3	25
"KS"	2008	4	"Tisdale Township"	"COWLEY"	"000380"	44	138	125	55	27	139
"KS"	2008	4	"Vernon Township"	"COWLEY"	"000390"	70	174	168	66	39	193
"KS"	2008	4	"Walnut Township"	"COWLEY"	"000400"	111	227	237	88	72	242
"KS"	2008	4	"West Bolton Enclave A"	"COWLEY"	"00041B"	0	0	0	0	0	0
"KS"	2008	4	"West Bolton"	"COWLEY"	"00041A"	93	252	246	95	75	246
"KS"	2008	4	"West Creswell"	"COWLEY"	"00042A"	95	212	202	98	74	226
"KS"	2008	4	"Windsor Township"	"COWLEY"	"000430"	23	75	65	29	18	72
"KS"	2008	4	"Winfield Ward 1 East"	"COWLEY"	"000440"	191	213	219	174	125	248
"KS"	2008	4	"Winfield Ward 1 West"	"COWLEY"	"000450"	85	123	125	69	48	141
"KS"	2008	4	"Winfield Ward 2 Central"	"COWLEY"	"000460"	133	147	147	117	89	171
"KS"	2008	4	"Winfield Ward 2 East"	"COWLEY"	"000470"	129	189	187	113	87	199
"KS"	2008	4	"Winfield Ward 2 South"	"COWLEY"	"000480"	149	252	249	140	108	282
"KS"	2008	4	"Winfield Ward 2 West"	"COWLEY"	"000490"	102	164	153	105	82	173
"KS"	2008	4	"Winfield Ward 3 South"	"COWLEY"	"00051A"	22	84	73	31	22	79
"KS"	2008	4	"Winfield Ward 3"	"COWLEY"	"000500"	178	212	216	166	126	249
"KS"	2008	4	"Winfield Ward 4"	"COWLEY"	"000520"	56	70	73	47	40	77
"KS"	2008		"Winfield Ward 5 East Exclave Lake"	"COWLEY"	"00053B"	0	0	0	0		
"KS"	2008	4	"Winfield Ward 5 East"	"COWLEY"	"00053A"	270	268	299	219	172	320
"KS"	2008	4	"Winfield Ward 5 West"	"COWLEY"	"000540"	107	127	128	89	70	149
"KS"	2008	4	"Winfield Ward 6 A"	"COWLEY"	"000560"	67	106	114	52	42	121
"KS"	2008	4	"Winfield Ward 6"	"COWLEY"	"000550"	228	287	293	194	141	340
"KS"	2008	4	"Winfield Ward 7"	"COWLEY"	"000570"	151	188	192	141	120	209
"KS"	2008	4	"Winfield Ward 8"	"COWLEY"	"00051B"	11	24	23	12	9	24
"KS"	2008	2	"Arcadia"	"CRAWFORD"	"000010"	126	87	82	130	123	95
"KS"	2008	2	"Baker"	"CRAWFORD"	"000020"	205	277	269	200	225	243
"KS"	2008	2	"Beulah"	"CRAWFORD"	"000030"	38	74	70	40	41	72
"KS"	2008	2	"Brazilton"	"CRAWFORD"	"000040"	15	37	30	22	16	35
"KS"	2008	2	"Capaldo"	"CRAWFORD"	"000050"	115	119	116	114	127	108
"KS"	2008	2	"Cherokee"	"CRAWFORD"	"000060"	189	226	206	197	213	191
"KS"	2008	2	"Chicopee"	"CRAWFORD"	"000070"	107	151	123	131	134	122
"KS"	2008	2	"Crawford"	"CRAWFORD"	"000080"	67	145	139	69	78	129
"KS"	2008	2	"Crowe"	"CRAWFORD"	"000090"	59	47	43	64	65	45
"KS"	2008	2	"Franklin"	"CRAWFORD"	"000100"	105	79	72	111	112	79
"KS"	2008	2	"Frontenac Ward 1"	"CRAWFORD"	"000110"	281	200	194	292	316	173
"KS"	2008	2	"Frontenac Ward 2"	"CRAWFORD"	"00012A"	402	243	262	384	413	237
"KS"	2008	2	"Frontenac Ward 3"	"CRAWFORD"	"00013A"	130	109	112	126	135	109
"KS"	2008	2	"Frontenac Ward 4"	"CRAWFORD"	"00014A"	123	83	84	113	126	80
"KS"	2008	2	"Girard Ward 1"	"CRAWFORD"	"000150"	60	72	65	64	62	66
"KS"	2008	2	"Girard Ward 2"	"CRAWFORD"	"00016A"	172	222	237	157	171	232
"KS"	2008	2	"Girard Ward 3"	"CRAWFORD"	"00017A"	128	123	115	129	148	108
"KS"	2008	2	"Girard Ward 4"	"CRAWFORD"	"000180"	169	173	181	160	184	164
"KS"	2008	2	"Grant Township"	"CRAWFORD"	"000190"	46	88	91	44	50	83
"KS"	2008	2	"Hepler"	"CRAWFORD"	"000200"	43	44	45	36	38	46
"KS"	2008	2	"Lincoln"	"CRAWFORD"	"000210"	83	89	81	93	94	83
"KS"	2008	2	"Lone Star"	"CRAWFORD"	"00022A"	263	311	313	252	279	294
"KS"	2008	2	"McCune"	"CRAWFORD"	"000230"	161	228	223	157	174	217
"KS"	2008	2	"Mulberry Ward 1"	"CRAWFORD"	"000240"	50	27	29	47	54	26
"KS"	2008	2	"Mulberry Ward 2"	"CRAWFORD"	"000250"	63	41	42	57	67	36
"KS"	2008	2	"North Arma"	"CRAWFORD"	"000260"	236	180	187	228	248	170
"KS"	2008	2	"Opolis"	"CRAWFORD"	"000270"	79	102	100	81	87	97
"KS"	2008	2	"Parkview"	"CRAWFORD"	"000280"	125	111	104	128	137	105
"KS"	2008	2	"Pittsburg Ward 1 Precinct 1"	"CRAWFORD"	"000290"	204	151	172	165	186	154
"KS"	2008	2	"Pittsburg Ward 1 Precinct 2"	"CRAWFORD"	"000300"	359	320	354	305	379	283
"KS"	2008	2	"Pittsburg Ward 1 Precinct 3"	"CRAWFORD"	"000310"	612	638	687	525	622	612
"KS"	2008	2	"Pittsburg Ward 2 Precinct 1"	"CRAWFORD"	"000320"	144	113	131	114	135	115
"KS"	2008	2	"Pittsburg Ward 2 Precinct 2"	"CRAWFORD"	"000330"	196	121	134	178	184	127
"KS"	2008	2	"Pittsburg Ward 2 Precinct 3"	"CRAWFORD"	"000340"	215	186	186	215	226	170
"KS"	2008	2	"Pittsburg Ward 2 Precinct 4"	"CRAWFORD"	"000350"	153	163	171	139	166	149
"KS"	2008	2	"Pittsburg Ward 2 Precinct 5"	"CRAWFORD"	"000360"	206	236	259	168	217	224
"KS"	2008	2	"Pittsburg Ward 3 Precinct 1"	"CRAWFORD"	"000370"	208	143	152	185	213	134
"KS"	2008	2	"Pittsburg Ward 3 Precinct 2"	"CRAWFORD"	"00038A"	197	193	202	179	215	173
"KS"	2008	2	"Pittsburg Ward 4 Precinct 1"	"CRAWFORD"	"000390"	92	43	42	96	99	45
"KS"	2008	2	"Pittsburg Ward 4 Precinct 2"	"CRAWFORD"	"000400"	189	125	135	167	183	121
"KS"	2008	2	"Pittsburg Ward 4 Precinct 3"	"CRAWFORD"	"000410"	285	236	220	296	330	187
"KS"	2008	2	"Pittsburg Ward 4 Precinct 4 Part A"	"CRAWFORD"	"00042A"	169	119	131	153	169	122
"KS"	2008	2	"Pittsburg Ward 4 Precinct 5"	"CRAWFORD"	"000430"	303	382	363	300	342	334
"KS"	2008	2	"Pittsburg Ward 4 Precinct 6"	"CRAWFORD"	"00044A"	7	28	22	12	12	23
"KS"	2008	2	"Raymond"	"CRAWFORD"	"000450"	132	209	187	141	160	183
"KS"	2008	2	"Sheridan"	"CRAWFORD"	"000460"	67	72	60	70	77	60
"KS"	2008	2	"Sherman Township"	"CRAWFORD"	"000470"	122	165	168	113	122	167
"KS"	2008	2	"Smelter"	"CRAWFORD"	"000480"	138	202	208	128	147	184
"KS"	2008	2	"South Arma"	"CRAWFORD"	"000490"	268	171	185	250	260	180
"KS"	2008	2	"Walnut"	"CRAWFORD"	"000500"	51	31	44	36	50	36
"KS"	2008	1	"ADVANCE"	"DECATUR"	"800010"	133	294	332	92	61	352
"KS"	2008	1	"Allison Township"	"DECATUR"	"000010"	3	7	9	1		8
"KS"	2008	1	"Altory Township"	"DECATUR"	"000020"	1	8	7	2		7
"KS"	2008	1	"Bassettville Township"	"DECATUR"	"000030"	1	6	6	1		6
"KS"	2008	1	"Beaver Township"	"DECATUR"	"000040"	3	27	26	3	1	27
"KS"	2008	1	"Center Township"	"DECATUR"	"000050"	1	28	27	2		27
"KS"	2008	1	"Cook Township"	"DECATUR"	"000060"		4	4			4
"KS"	2008	1	"Custer Township"	"DECATUR"	"000070"		16	15	2	1	15
"KS"	2008	1	"Dresden Township"	"DECATUR"	"000080"	13	36	39	9	5	42
"KS"	2008	1	"FEDERAL SERVICE"	"DECATUR"	"800020"	1	2	2	1	1	2
"KS"	2008	1	"Finley Township"	"DECATUR"	"000090"	6	7	12	2	2	12
"KS"	2008	1	"Garfield Township"	"DECATUR"	"000100"	7	15	17	5	2	20
"KS"	2008	1	"Grant Township"	"DECATUR"	"000110"		3	2	1		2
"KS"	2008	1	"Harlan Township"	"DECATUR"	"000120"	2	12	12	2	2	11
"KS"	2008	1	"Jennings Township"	"DECATUR"	"000130"	20	32	40	13	6	46
"KS"	2008	1	"Liberty Township"	"DECATUR"	"000140"	1	16	18			17
"KS"	2008	1	"Lincoln Township - Norcatur"	"DECATUR"	"000150"	18	60	59	17	12	63
"KS"	2008	1	"Logan Township"	"DECATUR"	"000160"		19	20			20
"KS"	2008	1	"Lyon Township"	"DECATUR"	"000170"	2	4	4	2		5
"KS"	2008	1	"Oberlin City Precinct 1"	"DECATUR"	"000180"	53	217	222	42	22	239
"KS"	2008	1	"Oberlin City Precinct 2"	"DECATUR"	"00019A"	57	268	289	32	24	293
"KS"	2008	1	"Oberlin Township"	"DECATUR"	"000200"	8	33	33	7	2	38
"KS"	2008	1	"Olive Township"	"DECATUR"	"000210"	3	17	19		2	16
"KS"	2008	1	"Pleasant Valley Township - Clayton"	"DECATUR"	"000220"	5	11	14	2	0	15
"KS"	2008	1	"Prairie Dog Township"	"DECATUR"	"000230"		12	13			13
"KS"	2008	1	"Roosevelt Township"	"DECATUR"	"000240"	2	2	2	2		4
"KS"	2008	1	"Sappa Township"	"DECATUR"	"000250"		18	18			18
"KS"	2008	1	"Sherman Township"	"DECATUR"	"000260"		7	6			7
"KS"	2008	1	"Summit Township"	"DECATUR"	"000270"	3	8	11			10
"KS"	2008	1	"Abilene Ward 1"	"DICKINSON"	"000010"	182	275	306	137	101	330
"KS"	2008	1	"Abilene Ward 2"	"DICKINSON"	"00002A"	200	479	507	152	103	530
"KS"	2008	1	"Abilene Ward 3"	"DICKINSON"	"000030"	124	294	297	109	56	333
"KS"	2008	1	"Abilene Ward 4 Precinct 1"	"DICKINSON"	"000040"	213	379	419	165	96	470
"KS"	2008	1	"Abilene Ward 4 Precinct 2"	"DICKINSON"	"000050"	212	512	557	146	84	597
"KS"	2008	1	"Banner Township"	"DICKINSON"	"000060"	7	55	56	6	3	59
"KS"	2008	1	"Buckeye Township"	"DICKINSON"	"000070"	33	172	169	28	14	179
"KS"	2008	1	"Center Township"	"DICKINSON"	"000080"	122	317	338	90	52	349
"KS"	2008	1	"Cheever Township"	"DICKINSON"	"000090"	10	66	64	10	6	68
"KS"	2008	1	"Flora Township"	"DICKINSON"	"000100"	22	68	65	21	19	63
"KS"	2008	1	"Fragrant Hill Township"	"DICKINSON"	"000110"	18	118	116	19	7	122
"KS"	2008	1	"Garfield Township"	"DICKINSON"	"000120"	24	68	74	18	7	80
"KS"	2008	1	"Grant Township"	"DICKINSON"	"000130"	127	356	358	112	58	391
"KS"	2008	1	"Hayes Township"	"DICKINSON"	"000140"	15	104	112	11	8	110
"KS"	2008	1	"Herington Ward 1"	"DICKINSON"	"000150"	147	225	225	145	98	253
"KS"	2008	1	"Herington Ward 2"	"DICKINSON"	"000160"	136	239	246	114	86	259
"KS"	2008	1	"Herington Ward 4"	"DICKINSON"	"000170"	72	117	128	62	46	136
"KS"	2008	1	"Holland Township"	"DICKINSON"	"000180"	9	53	50	10	1	56
"KS"	2008	1	"Hope Township"	"DICKINSON"	"000190"	76	151	152	69	39	174
"KS"	2008	1	"Jefferson Township"	"DICKINSON"	"000200"	22	94	107	11	8	105
"KS"	2008	1	"Liberty Township"	"DICKINSON"	"000210"	54	115	123	44	28	136
"KS"	2008	1	"Lincoln Township"	"DICKINSON"	"000220"	169	487	497	139	97	514
"KS"	2008	1	"Logan Township"	"DICKINSON"	"000230"	22	81	82	18	7	91
"KS"	2008	1	"Lyon Township"	"DICKINSON"	"000240"	32	98	104	28	16	110
"KS"	2008	1	"MILITARY"	"DICKINSON"	"900010"	23	27	29	14	11	34
"KS"	2008	1	"Newbern Township"	"DICKINSON"	"000250"	47	154	165	42	21	173
"KS"	2008	1	"Noble Township"	"DICKINSON"	"000260"	192	534	549	158	70	610
"KS"	2008	1	"Ridge Township"	"DICKINSON"	"000270"	15	65	69	12	8	72
"KS"	2008	1	"Rinehart Township"	"DICKINSON"	"000280"	24	89	90	20	6	101
"KS"	2008	1	"Sherman Township"	"DICKINSON"	"000290"	18	64	66	14	11	63
"KS"	2008	1	"Union Township"	"DICKINSON"	"000300"	20	52	47	22	14	55
"KS"	2008	1	"Wheatland Township"	"DICKINSON"	"000310"	10	63	65	13	6	69
"KS"	2008	1	"Willowdale Township"	"DICKINSON"	"000320"	25	110	106	23	8	115
"KS"	2008	2	"Bendena Township"	"DONIPHAN"	"000010"	46	111	111	48	57	95
"KS"	2008	2	"Blair Township"	"DONIPHAN"	"000020"	21	70	58	29	30	50
"KS"	2008	2	"Burr Oak Township"	"DONIPHAN"	"000030"	13	59	53	17	15	54
"KS"	2008	2	"Denton Township"	"DONIPHAN"	"000040"	44	132	123	55	44	122
"KS"	2008	2	"Elwood Township"	"DONIPHAN"	"000050"	206	178	158	199	200	158
"KS"	2008	2	"Highland Township"	"DONIPHAN"	"000060"	188	348	331	187	224	291
"KS"	2008	2	"Leona Township"	"DONIPHAN"	"000070"	9	36	34	9	15	28
"KS"	2008	2	"Marion Township"	"DONIPHAN"	"000080"	43	87	78	51	52	72
"KS"	2008	2	"Severance Township"	"DONIPHAN"	"000090"	30	99	89	45	44	86
"KS"	2008	2	"Troy Township"	"DONIPHAN"	"000100"	242	597	543	258	243	533
"KS"	2008	2	"Wathena Township"	"DONIPHAN"	"000110"	206	523	486	227	233	449
"KS"	2008	2	"Wayne Township"	"DONIPHAN"	"000120"	23	75	71	26	27	69
"KS"	2008	2	"White Cloud Township"	"DONIPHAN"	"000130"	44	57	57	42	47	56
"KS"	2008	2	"Big Springs Township"	"DOUGLAS"	"000010"	110	109	116	97	116	104
"KS"	2008	3	"Central Eudora"	"DOUGLAS"	"000020"	359	409	440	300	406	322
"KS"	2008	2	"Clinton Township"	"DOUGLAS"	"000030"	163	227	238	140	157	224
"KS"	2008	3	"East Wakarusa H10 Precinct 65, Parts 1,2,4   "	"DOUGLAS"	"200010"	232	214	219	208	256	160
"KS"	2008	3	"Grant Township"	"DOUGLAS"	"000050"	135	81	83	125	157	50
"KS"	2008	2	"Kanwaka Township"	"DOUGLAS"	"00006A"	439	444	495	365	437	429
"KS"	2008	3	"Lawrence Precinct 01"	"DOUGLAS"	"00007A"	515	97	116	453	480	84
"KS"	2008	3	"Lawrence Precinct 02"	"DOUGLAS"	"000080"	543	85	107	510	539	74
"KS"	2008	3	"Lawrence Precinct 03"	"DOUGLAS"	"000090"	609	108	151	529	585	87
"KS"	2008	3	"Lawrence Precinct 04"	"DOUGLAS"	"00010A"	485	113	171	405	442	113
"KS"	2008	3	"Lawrence Precinct 05"	"DOUGLAS"	"000110"	538	280	331	440	536	232
"KS"	2008	3	"Lawrence Precinct 06"	"DOUGLAS"	"00012A"	478	278	324	396	480	240
"KS"	2008	3	"Lawrence Precinct 07"	"DOUGLAS"	"000130"	388	93	116	319	340	72
"KS"	2008	3	"Lawrence Precinct 08"	"DOUGLAS"	"000140"	652	117	156	559	583	102
"KS"	2008	3	"Lawrence Precinct 09"	"DOUGLAS"	"000150"	433	115	137	366	404	92
"KS"	2008	3	"Lawrence Precinct 10"	"DOUGLAS"	"000160"	695	219	293	539	586	196
"KS"	2008	2	"Lawrence Precinct 11"	"DOUGLAS"	"000170"	439	179	210	378	434	163
"KS"	2008	2	"Lawrence Precinct 12"	"DOUGLAS"	"000180"	721	282	373	605	677	296
"KS"	2008	3	"Lawrence Precinct 13"	"DOUGLAS"	"000190"	495	249	305	405	506	200
"KS"	2008	2	"Lawrence Precinct 14"	"DOUGLAS"	"000200"	1203	507	620	981	1154	480
"KS"	2008	2	"Lawrence Precinct 15"	"DOUGLAS"	"000210"	905	260	382	728	839	283
"KS"	2008	2	"Lawrence Precinct 16"	"DOUGLAS"	"000220"	529	269	327	433	513	257
"KS"	2008	2	"Lawrence Precinct 17"	"DOUGLAS"	"000230"	397	243	285	331	383	228
"KS"	2008	2	"Lawrence Precinct 18"	"DOUGLAS"	"000240"	812	496	615	652	776	506
"KS"	2008	2	"Lawrence Precinct 19"	"DOUGLAS"	"000250"	591	460	590	438	548	485
"KS"	2008	3	"Lawrence Precinct 20"	"DOUGLAS"	"000260"	836	389	506	681	834	330
"KS"	2008	3	"Lawrence Precinct 21"	"DOUGLAS"	"000270"	390	165	194	325	402	120
"KS"	2008	2	"Lawrence Precinct 22"	"DOUGLAS"	"000280"	715	344	399	594	676	329
"KS"	2008	2	"Lawrence Precinct 23"	"DOUGLAS"	"000290"	408	180	234	315	392	172
"KS"	2008	2	"Lawrence Precinct 24"	"DOUGLAS"	"000300"	345	212	273	266	313	230
"KS"	2008	3	"Lawrence Precinct 25"	"DOUGLAS"	"000310"	642	164	206	540	569	141
"KS"	2008	3	"Lawrence Precinct 26"	"DOUGLAS"	"000320"	644	116	151	552	611	91
"KS"	2008	3	"Lawrence Precinct 27"	"DOUGLAS"	"000330"	543	135	185	472	528	109
"KS"	2008	3	"Lawrence Precinct 28"	"DOUGLAS"	"000340"	313	68	95	272	304	61
"KS"	2008	3	"Lawrence Precinct 29"	"DOUGLAS"	"000350"	447	139	170	387	424	110
"KS"	2008	3	"Lawrence Precinct 30"	"DOUGLAS"	"000360"	492	127	185	382	437	119
"KS"	2008	3	"Lawrence Precinct 31"	"DOUGLAS"	"000370"	543	265	296	481	568	209
"KS"	2008	3	"Lawrence Precinct 32"	"DOUGLAS"	"000380"	359	142	168	296	352	110
"KS"	2008	3	"Lawrence Precinct 33"	"DOUGLAS"	"000400"	565	117	142	495	553	100
"KS"	2008	3	"Lawrence Precinct 34"	"DOUGLAS"	"000410"	489	116	146	423	466	98
"KS"	2008	3	"Lawrence Precinct 35"	"DOUGLAS"	"000420"	523	151	167	463	506	120
"KS"	2008	3	"Lawrence Precinct 36"	"DOUGLAS"	"000430"	806	278	325	692	797	206
"KS"	2008	3	"Lawrence Precinct 37"	"DOUGLAS"	"00044A"	719	401	426	619	722	299
