state	year	county	precinct	g2006_REG_tv	g2006_GOV_tv	g2006_GOV_rv	g2006_GOV_dv
"GA"	2006	"Cobb County"	"Wade Green 02"	1200	532	335	166
"GA"	2006	"Cobb County"	"Willeo 01"	2409	1198	887	244
"GA"	2006	"Coffee County"	"Ambrose"	1538	475	307	155
"GA"	2006	"Coffee County"	"Bridgetown"	239	116	69	40
"GA"	2006	"Coffee County"	"Broxton"	1924	659	390	255
"GA"	2006	"Coffee County"	"Douglas"	11532	3287	2018	1188
"GA"	2006	"Coffee County"	"Nicholls"	1459	467	260	200
"GA"	2006	"Coffee County"	"West Green"	726	316	215	95
"GA"	2006	"Colquitt County"	"Autreyville"	319	317	204	101
"GA"	2006	"Colquitt County"	"Bridgecreek"	357	356	251	99
"GA"	2006	"Colquitt County"	"Crosland"	99	98	51	45
"GA"	2006	"Colquitt County"	"Doerun"	259	256	117	135
"GA"	2006	"Colquitt County"	"Funston"	344	341	224	109
"GA"	2006	"Colquitt County"	"Hamilton"	215	212	131	75
"GA"	2006	"Colquitt County"	"Hartsfield"	152	152	109	36
"GA"	2006	"Colquitt County"	"Hopewell"	405	405	267	126
"GA"	2006	"Colquitt County"	"Lee"	274	273	187	80
"GA"	2006	"Colquitt County"	"Millcreek"	153	153	92	48
"GA"	2006	"Colquitt County"	"Monk"	367	363	199	151
"GA"	2006	"Colquitt County"	"Moultrie"	1212	1195	710	447
"GA"	2006	"Colquitt County"	"Murphy"	316	309	215	79
"GA"	2006	"Colquitt County"	"Norman Park"	571	566	341	209
"GA"	2006	"Colquitt County"	"Robinson"	239	239	156	78
"GA"	2006	"Colquitt County"	"Shaw"	649	639	173	456
"GA"	2006	"Colquitt County"	"Thigpen"	89	87	54	31
"GA"	2006	"Colquitt County"	"Tyty"	136	135	98	31
"GA"	2006	"Colquitt County"	"Warrior"	262	261	178	70
"GA"	2006	"Columbia County"	"Abilene Baptist Church"	1784	658	481	167
"GA"	2006	"Columbia County"	"Augusta Christian"	1819	691	527	146
"GA"	2006	"Columbia County"	"Augusta Christian Elementary"	1515	544	423	103
"GA"	2006	"Columbia County"	"Belair Elementary School"	1716	555	418	122
"GA"	2006	"Columbia County"	"Bessie Thomas Center"	1361	513	409	99
"GA"	2006	"Columbia County"	"Blanchard Park"	1415	553	439	104
"GA"	2006	"Columbia County"	"Blue Ridge Elementary"	1699	603	440	153
"GA"	2006	"Columbia County"	"Brookwood Elementary"	1526	626	461	151
"GA"	2006	"Columbia County"	"Burks Mountain Fire Station"	569	232	91	138
"GA"	2006	"Columbia County"	"Christ The King Lutheran"	1658	683	524	141
"GA"	2006	"Columbia County"	"Church Of Our Savior"	1712	669	473	183
"GA"	2006	"Columbia County"	"Damascus Baptist Church"	689	324	274	43
"GA"	2006	"Columbia County"	"Eubank/Blanchard Center"	928	423	291	123
"GA"	2006	"Columbia County"	"Euchee Creek Elementary"	873	323	214	103
"GA"	2006	"Columbia County"	"Evans Elementary School"	1499	567	457	100
"GA"	2006	"Columbia County"	"Evans Govt. Building"	1209	441	332	99
"GA"	2006	"Columbia County"	"Evans Sanctified Church"	1820	667	507	141
"GA"	2006	"Columbia County"	"Gospel Water Branch"	933	384	276	100
"GA"	2006	"Columbia County"	"Grace Baptist Church"	1599	673	471	192
"GA"	2006	"Columbia County"	"Greater Aug. Apostolic Church"	1150	506	378	122
"GA"	2006	"Columbia County"	"Greenbrier High School"	684	295	256	35
"GA"	2006	"Columbia County"	"Grovetown City Hall"	2044	601	381	197
"GA"	2006	"Columbia County"	"Grovetown Methodist Church"	1411	471	280	174
"GA"	2006	"Columbia County"	"Grovetown Middle School"	975	329	221	98
"GA"	2006	"Columbia County"	"Harlem Baptist Church"	945	406	222	177
"GA"	2006	"Columbia County"	"Harlem Middle School"	1439	546	409	120
"GA"	2006	"Columbia County"	"Kiokee Baptist Church"	1753	692	599	79
"GA"	2006	"Columbia County"	"Lakeside Middle School"	1591	590	441	134
"GA"	2006	"Columbia County"	"Lewis Methodist Church"	1745	659	517	130
"GA"	2006	"Columbia County"	"Martinez Baptist Church"	1373	467	347	106
"GA"	2006	"Columbia County"	"Martinez Elementary School"	1510	672	523	136
"GA"	2006	"Columbia County"	"Marvin Methodist Church"	1504	565	400	153
"GA"	2006	"Columbia County"	"Parkway Baptist Church"	1593	675	554	106
"GA"	2006	"Columbia County"	"Riverside Baptist Church"	765	341	299	35
"GA"	2006	"Columbia County"	"Riverside Elementary School"	1152	456	349	101
"GA"	2006	"Columbia County"	"Riverside Middle School"	2352	906	721	169
"GA"	2006	"Columbia County"	"Savannah Rapids Pavilion"	1193	490	402	76
"GA"	2006	"Columbia County"	"South Columbia Elementary"	925	302	221	72
"GA"	2006	"Columbia County"	"Stevens Creek Church"	978	402	302	85
"GA"	2006	"Columbia County"	"Stevens Creek Elementary"	1335	541	436	96
"GA"	2006	"Columbia County"	"Wesley Methodist Church"	1231	547	462	72
"GA"	2006	"Columbia County"	"West Acres Baptist Church"	2062	761	592	155
"GA"	2006	"Columbia County"	"Westmont Elementary School"	1410	491	339	137
"GA"	2006	"Columbia County"	"Westside Christian Church"	962	362	284	74
"GA"	2006	"Columbia County"	"Woodlawn Baptist Church"	1867	736	600	116
"GA"	2006	"Cook County"	"Cecil"	324	316	143	170
"GA"	2006	"Cook County"	"Delle Beamguard"	505	503	352	137
"GA"	2006	"Cook County"	"Elm Pine"	169	165	23	139
"GA"	2006	"Cook County"	"Lenox"	401	398	229	157
"GA"	2006	"Cook County"	"Massee"	181	180	111	59
"GA"	2006	"Cook County"	"New Life Baptist Church"	278	277	176	95
"GA"	2006	"Cook County"	"Riverbend"	268	266	179	79
"GA"	2006	"Cook County"	"Sparks"	186	183	72	107
"GA"	2006	"Coweta County"	"CANNONGATE"	1187	1187	963	181
"GA"	2006	"Coweta County"	"CEDAR CREEK"	1268	1263	973	220
"GA"	2006	"Coweta County"	"CENTRAL"	378	378	111	259
"GA"	2006	"Coweta County"	"DRESDEN"	272	270	197	54
"GA"	2006	"Coweta County"	"EBENEZER CHURCH ROAD"	562	561	446	96
"GA"	2006	"Coweta County"	"FISCHER ROAD"	992	991	745	192
"GA"	2006	"Coweta County"	"GRANTVILLE"	697	691	451	224
"GA"	2006	"Coweta County"	"GREENTOP"	801	799	571	196
"GA"	2006	"Coweta County"	"HARALSON"	533	530	403	94
"GA"	2006	"Coweta County"	"JEFFERSON PARKWAY"	932	931	575	316
"GA"	2006	"Coweta County"	"MADRAS"	1051	1047	732	256
"GA"	2006	"Coweta County"	"MORELAND"	715	710	529	152
"GA"	2006	"Coweta County"	"NEWNAN"	849	842	421	381
"GA"	2006	"Coweta County"	"NEWNAN CROSSING"	2268	2265	1709	478
"GA"	2006	"Coweta County"	"NORTHSIDE"	716	711	492	194
"GA"	2006	"Coweta County"	"PANTHER CREEK"	954	951	682	202
"GA"	2006	"Coweta County"	"PINE ROAD"	510	507	400	84
"GA"	2006	"Coweta County"	"POWELL EXPO CENTER"	613	609	450	128
"GA"	2006	"Coweta County"	"RAYMOND"	687	687	542	113
"GA"	2006	"Coweta County"	"SENOIA"	1020	1017	776	203
"GA"	2006	"Coweta County"	"SHARPSBURG"	1292	1288	1016	206
"GA"	2006	"Coweta County"	"SMOKEY ROAD"	621	621	352	235
"GA"	2006	"Coweta County"	"THOMAS CROSSROADS"	1563	1561	1229	274
"GA"	2006	"Coweta County"	"TURIN"	840	836	607	195
"GA"	2006	"Coweta County"	"TURKEY CREEK"	178	178	103	68
"GA"	2006	"Coweta County"	"WELCOME"	970	966	726	198
"GA"	2006	"Coweta County"	"WESTSIDE"	290	290	102	177
"GA"	2006	"Coweta County"	"WHITE OAK"	1604	1599	1195	332
"GA"	2006	"Crawford County"	"1A"	146	146	74	69
"GA"	2006	"Crawford County"	"1B"	357	345	140	198
"GA"	2006	"Crawford County"	"2"	503	490	219	251
"GA"	2006	"Crawford County"	"3"	400	398	274	110
"GA"	2006	"Crawford County"	"4"	512	507	342	139
"GA"	2006	"Crawford County"	"5"	547	543	364	151
"GA"	2006	"Crisp County"	"Arabi"	202	200	115	77
"GA"	2006	"Crisp County"	"Coney"	255	251	191	56
"GA"	2006	"Crisp County"	"Cordele"	1799	1770	933	789
"GA"	2006	"Crisp County"	"Hatley"	81	79	54	21
"GA"	2006	"Crisp County"	"Jamestown"	363	360	268	88
"GA"	2006	"Crisp County"	"Listonia"	241	240	172	61
"GA"	2006	"Dade County"	"DAVIS"	426	422	312	102
"GA"	2006	"Dade County"	"NEW HOME"	187	187	146	37
"GA"	2006	"Dade County"	"NEW SALEM"	328	323	237	79
"GA"	2006	"Dade County"	"NORTH DADE"	507	495	333	154
"GA"	2006	"Dade County"	"SOUTH DADE"	252	249	163	80
"GA"	2006	"Dade County"	"TRENTON"	505	494	382	110
"GA"	2006	"Dade County"	"WEST BROW"	316	312	255	52
"GA"	2006	"Dawson County"	"Amicalola"	2083	718	565	111
"GA"	2006	"Dawson County"	"Blacks"	1609	550	448	71
"GA"	2006	"Dawson County"	"Dawsonville"	1247	374	274	63
"GA"	2006	"Dawson County"	"Etowah"	985	366	305	45
"GA"	2006	"Dawson County"	"Kilough"	2028	830	674	123
"GA"	2006	"Dawson County"	"Purdys"	831	219	177	27
"GA"	2006	"Dawson County"	"Sanford"	1243	419	335	61
"GA"	2006	"Dawson County"	"Savannah"	1299	379	301	49
"GA"	2006	"DeKalb County"	"ALLGOOD ELEM"	1916	984	167	784
"GA"	2006	"DeKalb County"	"ASHFORD DUNWOODY RD"	2018	1051	623	344
"GA"	2006	"DeKalb County"	"ASHFORD PARK ELEM"	1485	754	456	234
"GA"	2006	"DeKalb County"	"ATHERTON ELEM"	1082	371	55	311
"GA"	2006	"DeKalb County"	"AUSTIN"	2122	1103	795	250
"GA"	2006	"DeKalb County"	"AVONDALE ELEM"	2001	1177	492	534
"GA"	2006	"DeKalb County"	"AVONDALE MIDDLE"	1566	377	80	266
"GA"	2006	"DeKalb County"	"BETHUNE MIDDLE"	2636	1016	112	885
"GA"	2006	"DeKalb County"	"BOB MATHIS ELEM"	2236	1113	140	954
"GA"	2006	"DeKalb County"	"BOULEVARD"	2645	1126	178	855
"GA"	2006	"DeKalb County"	"BRIAR VISTA ELEM"	2055	929	262	569
"GA"	2006	"DeKalb County"	"BRIARCLIFF"	1609	722	331	328
"GA"	2006	"DeKalb County"	"BRIARLAKE ELEM"	1388	784	442	260
"GA"	2006	"DeKalb County"	"BRIARWOOD"	1305	513	209	277
"GA"	2006	"DeKalb County"	"BROCKETT"	1789	891	477	348
"GA"	2006	"DeKalb County"	"BROCKETT ELEM"	1943	935	454	419
"GA"	2006	"DeKalb County"	"BROOKHAVEN"	1880	837	428	339
"GA"	2006	"DeKalb County"	"BROWN'S MILL ELEM"	2824	1428	153	1248
"GA"	2006	"DeKalb County"	"BURGESS"	1989	841	116	652
"GA"	2006	"DeKalb County"	"CANBY LANE ELEM"	1418	673	64	603
"GA"	2006	"DeKalb County"	"CANDLER"	1942	616	69	531
"GA"	2006	"DeKalb County"	"CEDAR GROVE ELEM"	2668	1246	144	1082
"GA"	2006	"DeKalb County"	"CEDAR GROVE MIDDLE"	1302	503	42	454
"GA"	2006	"DeKalb County"	"CEDAR GROVE SOUTH"	2892	1436	149	1265
"GA"	2006	"DeKalb County"	"CHAMBLEE"	2004	965	501	362
"GA"	2006	"DeKalb County"	"CHAPEL HILL ELEM"	2336	1163	132	1018
"GA"	2006	"DeKalb County"	"CHESNUT ELEM"	1466	554	291	223
"GA"	2006	"DeKalb County"	"CLAIREMONT EAST"	1837	1047	334	595
"GA"	2006	"DeKalb County"	"CLAIREMONT WEST"	2188	1158	333	692
"GA"	2006	"DeKalb County"	"CLAIRMONT HILLS"	2312	951	353	514
"GA"	2006	"DeKalb County"	"CLARKSTON"	2075	686	146	501
"GA"	2006	"DeKalb County"	"CLIFTON ELEM"	1064	521	54	462
"GA"	2006	"DeKalb County"	"COLUMBIA DRIVE"	1662	652	81	558
"GA"	2006	"DeKalb County"	"COLUMBIA ELEM"	1178	445	41	397
"GA"	2006	"DeKalb County"	"COLUMBIA MIDDLE"	1089	363	41	312
"GA"	2006	"DeKalb County"	"COVINGTON"	1797	600	60	535
"GA"	2006	"DeKalb County"	"COVINGTON HWY LIBRARY"	883	163	22	137
"GA"	2006	"DeKalb County"	"CROSS KEYS HIGH"	1387	527	250	239
"GA"	2006	"DeKalb County"	"CROSSROADS"	2071	903	130	756
"GA"	2006	"DeKalb County"	"DORAVILLE NORTH"	1296	512	258	211
"GA"	2006	"DeKalb County"	"DORAVILLE SOUTH"	878	380	161	175
"GA"	2006	"DeKalb County"	"DRESDEN ELEM"	1699	769	335	360
"GA"	2006	"DeKalb County"	"DRUID HILLS HIGH"	1651	833	274	477
"GA"	2006	"DeKalb County"	"DUNAIRE ELEM"	1373	615	138	447
"GA"	2006	"DeKalb County"	"DUNWOODY"	1517	613	357	222
"GA"	2006	"DeKalb County"	"DUNWOODY HIGH"	1577	796	557	185
"GA"	2006	"DeKalb County"	"DUNWOODY LIBRARY"	1994	1055	800	215
"GA"	2006	"DeKalb County"	"EAST LAKE ELEM"	2370	931	130	740
"GA"	2006	"DeKalb County"	"EASTLAND"	2273	1011	125	817
"GA"	2006	"DeKalb County"	"EMBRY HILLS"	1766	981	544	362
"GA"	2006	"DeKalb County"	"EMORY ROAD"	826	293	83	190
"GA"	2006	"DeKalb County"	"EMORY SOUTH"	2380	1139	339	695
"GA"	2006	"DeKalb County"	"EPWORTH"	2681	1567	307	1078
"GA"	2006	"DeKalb County"	"EVANSDALE ELEM"	2032	974	480	424
"GA"	2006	"DeKalb County"	"FAIRINGTON ELEM"	2612	986	86	883
"GA"	2006	"DeKalb County"	"FERNBANK ELEM"	1839	1084	346	642
"GA"	2006	"DeKalb County"	"FLAKES MILL ROAD"	1209	572	59	506
"GA"	2006	"DeKalb County"	"FLAT SHOALS"	1694	647	42	591
"GA"	2006	"DeKalb County"	"FLAT SHOALS ELEM"	1574	669	48	616
"GA"	2006	"DeKalb County"	"FLAT SHOALS LIBRARY"	1457	605	52	538
"GA"	2006	"DeKalb County"	"FLAT SHOALS PARKWAY"	2374	1177	141	1017
"GA"	2006	"DeKalb County"	"FORREST HILLS ELEM"	1302	675	162	434
"GA"	2006	"DeKalb County"	"FREEDOM MIDDLE"	2101	904	166	719
"GA"	2006	"DeKalb County"	"GEORGETOWN SQUARE"	2103	752	462	248
"GA"	2006	"DeKalb County"	"GLENHAVEN"	1139	485	92	382
"GA"	2006	"DeKalb County"	"GLENHAVEN ELEM"	1439	572	66	492
"GA"	2006	"DeKalb County"	"GLENNWOOD"	1276	606	172	370
"GA"	2006	"DeKalb County"	"GRESHAM PARK ELEM"	2031	797	75	700
"GA"	2006	"DeKalb County"	"HAMBRICK ELEM"	2269	918	198	680
"GA"	2006	"DeKalb County"	"HAWTHORNE ELEM"	1718	886	438	388
"GA"	2006	"DeKalb County"	"HENDERSON MILL ELEM"	2209	1109	569	463
"GA"	2006	"DeKalb County"	"HERITAGE ED"	1364	628	247	313
"GA"	2006	"DeKalb County"	"HOOPER ALEXANDER ELEM"	1289	587	99	430
"GA"	2006	"DeKalb County"	"HUGH HOWELL"	1451	799	485	279
"GA"	2006	"DeKalb County"	"HUNTLEY HILLS ELEM"	1517	662	306	296
"GA"	2006	"DeKalb County"	"IDLEWOOD ELEM"	1549	722	252	435
"GA"	2006	"DeKalb County"	"IDLEWOOD ROAD"	1676	514	94	404
"GA"	2006	"DeKalb County"	"INDIAN CREEK ELEM"	1628	496	115	349
"GA"	2006	"DeKalb County"	"JOHNSON ESTATES"	906	531	186	296
"GA"	2006	"DeKalb County"	"JOHNSON FERRY"	1746	731	411	258
"GA"	2006	"DeKalb County"	"JOLLY ELEM"	1929	600	98	479
"GA"	2006	"DeKalb County"	"KELLEY CHAPEL ROAD"	1027	549	61	481
"GA"	2006	"DeKalb County"	"KELLEY LAKE ELEM"	2320	927	88	826
"GA"	2006	"DeKalb County"	"KINGSLEY ELEM"	2064	1037	710	251
"GA"	2006	"DeKalb County"	"KITTREDGE MAGNET"	1630	737	250	416
"GA"	2006	"DeKalb County"	"KNOLLWOOD ELEM"	1510	628	82	519
"GA"	2006	"DeKalb County"	"LAKESIDE HIGH"	1747	1011	529	414
"GA"	2006	"DeKalb County"	"LAVISTA ROAD"	1516	772	312	376
"GA"	2006	"DeKalb County"	"LAWRENCEVILLE HWY"	1957	1026	557	395
"GA"	2006	"DeKalb County"	"LITHONIA"	875	275	58	207
"GA"	2006	"DeKalb County"	"LITHONIA HIGH"	2011	774	72	694
"GA"	2006	"DeKalb County"	"MAINSTREET"	2220	980	144	817
"GA"	2006	"DeKalb County"	"MARBUT ELEM"	2690	1028	80	930
"GA"	2006	"DeKalb County"	"MARGARET HARRIS ED"	1431	551	208	299
"GA"	2006	"DeKalb County"	"MARY LIN ELEM"	2117	1022	261	640
"GA"	2006	"DeKalb County"	"MCLENDON ELEM"	1539	642	187	385
"GA"	2006	"DeKalb County"	"MCNAIR MIDDLE"	1358	579	55	507
"GA"	2006	"DeKalb County"	"MCWILLIAMS"	1339	710	77	622
"GA"	2006	"DeKalb County"	"MEADOWVIEW ELEM"	2511	1006	99	893
"GA"	2006	"DeKalb County"	"MEDLOCK ELEM"	1679	919	335	495
"GA"	2006	"DeKalb County"	"MEMORIAL NORTH"	2000	684	182	473
"GA"	2006	"DeKalb County"	"MEMORIAL SOUTH"	1368	464	98	355
"GA"	2006	"DeKalb County"	"MEMORIAL-STONE MTN"	1491	591	183	388
"GA"	2006	"DeKalb County"	"METROPOLITAN"	1350	577	79	452
"GA"	2006	"DeKalb County"	"MIDVALE ELEM"	1649	886	561	270
"GA"	2006	"DeKalb County"	"MIDVALE ROAD"	1603	909	507	347
"GA"	2006	"DeKalb County"	"MIDWAY ELEM"	1885	625	89	511
"GA"	2006	"DeKalb County"	"MILLER GROVE MIDDLE"	2471	903	61	833
"GA"	2006	"DeKalb County"	"MILLER GROVE ROAD"	1594	798	89	700
"GA"	2006	"DeKalb County"	"ML KING JR. HIGH"	1973	984	86	879
"GA"	2006	"DeKalb County"	"MONTCLAIR ELEM"	1543	465	157	273
"GA"	2006	"DeKalb County"	"MONTGOMERY ELEM"	2897	1452	896	429
"GA"	2006	"DeKalb County"	"MONTREAL"	1037	537	265	211
"GA"	2006	"DeKalb County"	"MT. VERNON EAST"	2112	1100	784	260
"GA"	2006	"DeKalb County"	"MT. VERNON WEST"	1992	875	606	221
"GA"	2006	"DeKalb County"	"MURPHEY CANDLER ELEM"	3277	1499	197	1278
"GA"	2006	"DeKalb County"	"NANCY CREEK ELEM"	1652	777	413	297
"GA"	2006	"DeKalb County"	"NARVIE J. HARRIS ELEM"	1612	775	74	686
"GA"	2006	"DeKalb County"	"NELMS DRIVE"	2431	1286	579	594
"GA"	2006	"DeKalb County"	"NORTH DECATUR"	1186	454	130	286
"GA"	2006	"DeKalb County"	"NORTH HAIRSTON"	1382	643	152	460
"GA"	2006	"DeKalb County"	"NORTH PEACHTREE"	1841	696	298	361
"GA"	2006	"DeKalb County"	"NORTHLAKE"	1101	643	311	272
"GA"	2006	"DeKalb County"	"OAK GROVE ELEM"	1689	940	465	395
"GA"	2006	"DeKalb County"	"OAKCLIFF ELEM"	997	385	181	168
"GA"	2006	"DeKalb County"	"OAKHURST"	1863	968	174	682
"GA"	2006	"DeKalb County"	"PANOLA"	1240	583	77	488
"GA"	2006	"DeKalb County"	"PANOLA ROAD"	1209	548	45	493
"GA"	2006	"DeKalb County"	"PANOLA WAY ELEM"	1273	466	55	404
"GA"	2006	"DeKalb County"	"PANTHERSVILLE ROAD"	3370	1441	131	1292
"GA"	2006	"DeKalb County"	"PEACHCREST ELEM"	1407	566	103	440
"GA"	2006	"DeKalb County"	"PEACHTREE MIDDLE"	1423	544	230	275
"GA"	2006	"DeKalb County"	"PINE LAKE"	453	248	56	152
"GA"	2006	"DeKalb County"	"PINEY GROVE"	931	326	41	274
"GA"	2006	"DeKalb County"	"PLEASANTDALE ELEM"	1310	695	337	292
"GA"	2006	"DeKalb County"	"PLEASANTDALE ROAD"	2117	641	167	448
"GA"	2006	"DeKalb County"	"PONCE DE LEON"	1579	788	201	517
"GA"	2006	"DeKalb County"	"RAINBOW ELEM"	2527	1207	138	1050
"GA"	2006	"DeKalb County"	"REDAN ELEM"	1725	784	78	694
"GA"	2006	"DeKalb County"	"REDAN MIDDLE"	2791	1192	155	1018
"GA"	2006	"DeKalb County"	"REDAN ROAD"	1820	796	114	665
"GA"	2006	"DeKalb County"	"REDAN-TROTTI LIBRARY"	2452	1042	119	904
"GA"	2006	"DeKalb County"	"REHOBOTH"	1574	829	371	370
"GA"	2006	"DeKalb County"	"RENFROE MIDDLE"	1081	575	81	440
"GA"	2006	"DeKalb County"	"ROCK CHAPEL ELEM"	2687	1080	130	938
"GA"	2006	"DeKalb County"	"ROCK CHAPEL ROAD"	1931	863	143	702
"GA"	2006	"DeKalb County"	"ROCKBRIDGE ELEM"	2097	768	134	605
"GA"	2006	"DeKalb County"	"ROCKBRIDGE ROAD"	2435	1204	157	1032
"GA"	2006	"DeKalb County"	"ROWLAND ELEM"	2055	664	110	531
"GA"	2006	"DeKalb County"	"ROWLAND ROAD"	1379	633	134	479
"GA"	2006	"DeKalb County"	"SAGAMORE HILLS ELEM"	2290	1315	656	559
"GA"	2006	"DeKalb County"	"SALEM MIDDLE"	2346	1155	112	1020
"GA"	2006	"DeKalb County"	"SCOTT"	1867	937	262	549
"GA"	2006	"DeKalb County"	"SCOTTDALE"	2272	820	187	560
"GA"	2006	"DeKalb County"	"SHADOW ROCK ELEM"	2848	1303	165	1121
"GA"	2006	"DeKalb County"	"SHAMROCK MIDDLE"	1241	680	304	310
"GA"	2006	"DeKalb County"	"SILVER LAKE"	2533	1048	632	357
"GA"	2006	"DeKalb County"	"SKYLAND"	1381	654	324	270
"GA"	2006	"DeKalb County"	"SMOKE RISE ELEM"	1756	970	579	330
"GA"	2006	"DeKalb County"	"SNAPFINGER ELEM"	1412	680	69	600
"GA"	2006	"DeKalb County"	"SNAPFINGER ROAD NORTH"	1713	697	77	606
"GA"	2006	"DeKalb County"	"SNAPFINGER ROAD SOUTH"	1475	748	106	628
"GA"	2006	"DeKalb County"	"SOUTH DESHON"	2156	958	101	838
"GA"	2006	"DeKalb County"	"SOUTH HAIRSTON"	2253	989	135	836
"GA"	2006	"DeKalb County"	"STEPHENSON HIGH"	2252	1036	129	895
"GA"	2006	"DeKalb County"	"STEPHENSON MIDDLE"	2262	1086	153	907
"GA"	2006	"DeKalb County"	"STONE MILL ELEM"	2116	550	83	452
"GA"	2006	"DeKalb County"	"STONE MOUNTAIN LIBRARY"	1243	456	151	283
"GA"	2006	"DeKalb County"	"STONE MOUNTAIN MIDDLE"	1842	765	173	568
"GA"	2006	"DeKalb County"	"STONEVIEW ELEM"	1093	325	54	266
"GA"	2006	"DeKalb County"	"TERRY MILL ELEM"	1705	743	76	644
"GA"	2006	"DeKalb County"	"TILLY MILL ROAD"	1257	629	423	162
"GA"	2006	"DeKalb County"	"TILSON ELEM"	1337	489	52	420
"GA"	2006	"DeKalb County"	"TONEY ELEM"	1242	570	60	497
"GA"	2006	"DeKalb County"	"TUCKER"	876	471	271	167
"GA"	2006	"DeKalb County"	"TUCKER LIBRARY"	1321	667	393	220
"GA"	2006	"DeKalb County"	"VALLEY BROOK"	605	333	128	178
"GA"	2006	"DeKalb County"	"WADSWORTH ELEM"	2079	847	92	734
"GA"	2006	"DeKalb County"	"WARREN TECH"	1576	730	369	302
"GA"	2006	"DeKalb County"	"WESLEY CHAPEL SOUTH"	2196	1111	104	992
"GA"	2006	"DeKalb County"	"WHITE OAK"	1757	735	76	650
"GA"	2006	"DeKalb County"	"WHITEFOORD ELEM"	2527	883	120	700
"GA"	2006	"DeKalb County"	"WINNONA PARK ELEM"	1475	844	187	555
"GA"	2006	"DeKalb County"	"WINTERS CHAPEL"	1070	600	374	183
"GA"	2006	"DeKalb County"	"WOODRIDGE ELEM"	2234	910	107	783
"GA"	2006	"DeKalb County"	"WOODROW ROAD"	2513	982	110	842
"GA"	2006	"DeKalb County"	"WOODWARD ELEM"	1399	576	242	274
"GA"	2006	"DeKalb County"	"WYNBROOKE ELEM"	2180	1126	172	937
"GA"	2006	"Decatur County"	"Attapulgus"	778	256	95	156
"GA"	2006	"Decatur County"	"Bainbridge-Coliseum"	4227	1392	909	447
"GA"	2006	"Decatur County"	"Bdge-Fairgrounds"	2398	751	348	387
"GA"	2006	"Decatur County"	"Belcher"	300	139	106	32
"GA"	2006	"Decatur County"	"Bell"	237	85	32	53
"GA"	2006	"Decatur County"	"Brinson"	459	176	119	52
"GA"	2006	"Decatur County"	"Climax"	797	315	220	87
"GA"	2006	"Decatur County"	"Faceville"	299	122	60	61
"GA"	2006	"Decatur County"	"Fowlstown"	344	112	27	85
"GA"	2006	"Decatur County"	"Kendrick"	325	139	89	49
"GA"	2006	"Decatur County"	"Parker"	251	102	63	38
"GA"	2006	"Decatur County"	"Pine Hill"	367	135	81	52
"GA"	2006	"Decatur County"	"Recovery"	380	176	118	55
"GA"	2006	"Decatur County"	"West Bainbridge"	1616	477	252	222
"GA"	2006	"Dodge County"	"Chauncey"	156	154	89	63
"GA"	2006	"Dodge County"	"Clarks"	34	34	18	15
"GA"	2006	"Dodge County"	"Eddins"	376	368	210	143
"GA"	2006	"Dodge County"	"Empire"	191	189	112	70
"GA"	2006	"Dodge County"	"Jaybird"	70	69	34	34
"GA"	2006	"Dodge County"	"Jones"	193	191	89	97
"GA"	2006	"Dodge County"	"Lee"	1340	1327	718	575
"GA"	2006	"Dodge County"	"McCranie"	122	121	88	33
"GA"	2006	"Dodge County"	"Milan"	184	181	107	70
"GA"	2006	"Dodge County"	"Mitchell"	133	131	71	55
"GA"	2006	"Dodge County"	"Mullis"	213	208	109	89
"GA"	2006	"Dodge County"	"Plain Field"	187	186	120	63
"GA"	2006	"Dodge County"	"Pond Town"	325	321	134	181
"GA"	2006	"Dodge County"	"Rawlins"	212	211	128	74
"GA"	2006	"Dodge County"	"Vilula"	98	94	62	29
"GA"	2006	"Dodge County"	"Yonker"	87	87	50	35
"GA"	2006	"Dooly County"	"BYROMVILLE"	307	299	123	166
"GA"	2006	"Dooly County"	"LILLY"	218	209	69	131
"GA"	2006	"Dooly County"	"PINEHURST"	250	247	159	83
"GA"	2006	"Dooly County"	"UNADILLA"	652	638	280	342
"GA"	2006	"Dooly County"	"VIENNA"	755	739	368	352
"GA"	2006	"Dougherty County"	"1st Baptist Church of Putney"	2013	937	432	492
"GA"	2006	"Dougherty County"	"2nd Mt Zion Church"	1156	542	244	280
"GA"	2006	"Dougherty County"	"ASU Hper Gym"	1040	236	12	223
"GA"	2006	"Dougherty County"	"Albany Middle School"	1196	488	56	426
"GA"	2006	"Dougherty County"	"Beattie Rd Church"	3194	1657	914	718
"GA"	2006	"Dougherty County"	"Bill Miller Center"	1524	563	63	491
"GA"	2006	"Dougherty County"	"Branch Road Building"	1655	690	237	442
"GA"	2006	"Dougherty County"	"Carver Comm. Center"	1221	462	20	435
"GA"	2006	"Dougherty County"	"Carver Gym"	1014	333	17	312
"GA"	2006	"Dougherty County"	"Christ Church"	1368	796	496	283
"GA"	2006	"Dougherty County"	"Covenant Pres Church"	1808	864	446	398
"GA"	2006	"Dougherty County"	"Darton College"	2624	1091	339	742
"GA"	2006	"Dougherty County"	"Harvest Temple"	1337	654	404	240
"GA"	2006	"Dougherty County"	"Jackson Heights Elem"	1891	628	12	612
"GA"	2006	"Dougherty County"	"Lamar Reese Elem School"	862	406	21	382
"GA"	2006	"Dougherty County"	"Merry Acres Middle School"	2021	997	562	412
