state	year	county	precinct	g2002_GOV_tv	g2002_GOV_rv	g2002_GOV_dv	g2002_USS_tv	g2002_USS_rv	g2002_USS_dv
"GA"	2002	"Chatham County"	"5-4 DeRenne Middle School"	271	8	261	271	5	258
"GA"	2002	"Chatham County"	"5-5 Liberty City Church of Christ"	620	12	601	627	12	611
"GA"	2002	"Chatham County"	"5-6 Wilder Memorial Baptist Church"	461	44	410	456	42	410
"GA"	2002	"Chatham County"	"5-8 Ogeechee Fire Station #10"	288	159	123	288	141	142
"GA"	2002	"Chatham County"	"5-9 Haven School"	428	7	414	427	12	410
"GA"	2002	"Chatham County"	"6-1 Hope Baptist Church"	114	59	53	114	51	63
"GA"	2002	"Chatham County"	"6-10 Georgetown Elementary School"	1164	589	560	1171	611	547
"GA"	2002	"Chatham County"	"6-11 Bamboo Farms"	491	279	204	491	278	208
"GA"	2002	"Chatham County"	"6-2 Windsor Forest Baptist Church"	1107	651	443	1106	718	378
"GA"	2002	"Chatham County"	"6-3 Savannah Country Day School"	794	353	430	800	368	421
"GA"	2002	"Chatham County"	"6-4 Baptist Student Center"	519	287	226	527	298	226
"GA"	2002	"Chatham County"	"6-5 Windsor Elementary Golden Age Center"	765	393	356	763	412	340
"GA"	2002	"Chatham County"	"6-6 Elks Lodge"	566	240	320	567	256	303
"GA"	2002	"Chatham County"	"6-7 Savannah Christian Church"	517	227	284	523	230	284
"GA"	2002	"Chatham County"	"6-8 St. Francis Cabrini Church"	494	195	290	493	188	297
"GA"	2002	"Chatham County"	"6-9 Windsor Forest High School"	685	332	342	682	340	338
"GA"	2002	"Chatham County"	"7-1 Garden City Recreation Center"	367	57	306	373	59	308
"GA"	2002	"Chatham County"	"7-10 Woodmen of the World"	885	408	462	880	415	455
"GA"	2002	"Chatham County"	"7-11 Progressive Recreation Center"	1112	650	452	1113	702	407
"GA"	2002	"Chatham County"	"7-2 Garden City Community Center"	399	213	182	400	203	192
"GA"	2002	"Chatham County"	"7-3 Garden City City Hall"	250	180	63	252	170	80
"GA"	2002	"Chatham County"	"7-4 Port Wentworth School"	290	189	97	292	184	105
"GA"	2002	"Chatham County"	"7-5 Port Wentworth Community Center"	404	223	174	404	218	183
"GA"	2002	"Chatham County"	"7-6 Woodlawn Baptist Church"	349	175	167	348	162	182
"GA"	2002	"Chatham County"	"7-7 Pooler City Hall"	919	552	348	921	535	367
"GA"	2002	"Chatham County"	"7-8 Rothwell Baptist Church"	823	579	232	821	566	249
"GA"	2002	"Chatham County"	"7-9 Bloomingdale Community Center"	801	562	224	796	517	273
"GA"	2002	"Chatham County"	"8-1 Civic Center"	78	29	47	78	34	42
"GA"	2002	"Chatham County"	"8-10 Oglethorpe Academy"	658	6	645	647	6	630
"GA"	2002	"Chatham County"	"8-11 Butler School"	746	11	732	739	15	721
"GA"	2002	"Chatham County"	"8-12 Beach High School"	182	3	178	180	4	173
"GA"	2002	"Chatham County"	"8-13 Savannah Christian School"	87	32	54	86	32	54
"GA"	2002	"Chatham County"	"8-14 Gould School"	206	122	81	206	118	86
"GA"	2002	"Chatham County"	"8-2 Bull Street Baptist Church"	347	39	299	343	39	298
"GA"	2002	"Chatham County"	"8-3 Masonic Hall"	225	39	178	225	44	176
"GA"	2002	"Chatham County"	"8-4 Yamacraw Community Center"	79	2	73	79	4	73
"GA"	2002	"Chatham County"	"8-5 West Broad YMCA"	246	2	241	250	2	242
"GA"	2002	"Chatham County"	"8-6 Tompkins Recreation Center"	364	5	356	368	10	353
"GA"	2002	"Chatham County"	"8-7 Tompkins Middle School"	192	10	182	185	9	176
"GA"	2002	"Chatham County"	"8-8 Resurrection of Our Lord"	588	8	576	587	23	553
"GA"	2002	"Chatham County"	"8-9 Moses Jackson Center"	397	8	385	401	11	381
"GA"	2002	"Chattahoochee County"	"CUSSETA"	662	260	395	660	278	371
"GA"	2002	"Chattooga County"	"ALPINE"	270	163	97	270	143	121
"GA"	2002	"Chattooga County"	"CLOUDLAND"	123	59	60	121	59	60
"GA"	2002	"Chattooga County"	"COLDWATER"	97	37	55	97	34	60
"GA"	2002	"Chattooga County"	"DIRTSELLER"	63	35	28	62	39	23
"GA"	2002	"Chattooga County"	"DIRTTOWN"	305	177	116	306	158	138
"GA"	2002	"Chattooga County"	"HAYWOOD"	67	26	37	67	26	39
"GA"	2002	"Chattooga County"	"LYERLY"	288	191	92	289	165	118
"GA"	2002	"Chattooga County"	"PENNVILLE"	162	100	58	161	101	59
"GA"	2002	"Chattooga County"	"SEMINOLE"	42	16	26	43	17	26
"GA"	2002	"Chattooga County"	"SUBLINGNA"	164	121	39	163	100	62
"GA"	2002	"Chattooga County"	"SUMMERVILLE"	1521	799	678	1531	750	760
"GA"	2002	"Chattooga County"	"TELOGA"	172	92	76	171	89	80
"GA"	2002	"Chattooga County"	"TRION"	839	482	337	839	438	389
"GA"	2002	"Cherokee County"	"0792A CANTON-A"	686	377	291	685	376	294
"GA"	2002	"Cherokee County"	"0792B CANTON-B"	1068	722	310	1065	762	284
"GA"	2002	"Cherokee County"	"0792C CANTON-C"	990	673	290	988	676	293
"GA"	2002	"Cherokee County"	"0817A BELLS-A"	996	636	330	997	686	293
"GA"	2002	"Cherokee County"	"0817B BELLS-B"	1075	631	390	1078	701	347
"GA"	2002	"Cherokee County"	"0818 MULLINS"	640	501	125	642	520	115
"GA"	2002	"Cherokee County"	"0875 DIXIE"	1400	913	440	1408	954	428
"GA"	2002	"Cherokee County"	"0890A WOODSTOCK-A"	976	684	275	977	748	223
"GA"	2002	"Cherokee County"	"0890B WOODSTOCK-B"	698	422	246	696	444	227
"GA"	2002	"Cherokee County"	"0890C WOODSTOCK-C"	992	654	305	993	700	275
"GA"	2002	"Cherokee County"	"0890E WOODSTOCK-E"	978	633	309	981	678	289
"GA"	2002	"Cherokee County"	"0960 SALACOA"	185	141	36	187	127	57
"GA"	2002	"Cherokee County"	"0971 CLAYTON"	585	424	145	584	425	155
"GA"	2002	"Cherokee County"	"1000 CROSSROADS"	1309	988	281	1309	977	314
"GA"	2002	"Cherokee County"	"1008 HARBINS"	687	521	142	686	505	171
"GA"	2002	"Cherokee County"	"1009 BRADSHAW"	1096	804	245	1097	872	205
"GA"	2002	"Cherokee County"	"1010 HICKORY FLAT"	622	445	161	622	464	149
"GA"	2002	"Cherokee County"	"1011 AVERY"	769	556	192	765	562	192
"GA"	2002	"Cherokee County"	"1013 AIR ACRES"	937	596	306	939	659	262
"GA"	2002	"Cherokee County"	"1014 WEATHERSTONE"	646	396	220	648	426	205
"GA"	2002	"Cherokee County"	"1015A LICKSKILLET-A"	1188	831	310	1192	901	267
"GA"	2002	"Cherokee County"	"1015C LICKSKILLET-C"	1359	920	379	1357	991	339
"GA"	2002	"Cherokee County"	"1016 BRIDGEMILL"	1119	772	332	1115	843	259
"GA"	2002	"Cherokee County"	"1017 GRESHAM MILL"	776	541	219	772	556	206
"GA"	2002	"Cherokee County"	"1018 SIXES"	988	666	290	988	744	232
"GA"	2002	"Cherokee County"	"1019 WILDCAT"	916	628	254	916	647	255
"GA"	2002	"Cherokee County"	"1020 SOUTH TRICKUM"	1017	705	274	1021	764	239
"GA"	2002	"Cherokee County"	"1021 HOLLY SPRINGS"	639	462	158	640	459	165
"GA"	2002	"Cherokee County"	"1028 FAIRPLAY"	420	312	93	421	297	114
"GA"	2002	"Cherokee County"	"1028X FAIRPLAY-X"	22	13	7	22	13	7
"GA"	2002	"Cherokee County"	"1031 CONNS CREEK"	219	154	60	220	156	61
"GA"	2002	"Cherokee County"	"1032 BALL GROUND"	721	494	205	722	506	203
"GA"	2002	"Cherokee County"	"1174 LITTLE RIVER"	997	792	174	997	782	205
"GA"	2002	"Cherokee County"	"1274 VICTORIA"	1028	666	315	1026	715	289
"GA"	2002	"Cherokee County"	"1275 LAKESIDE"	1412	936	427	1415	1019	374
"GA"	2002	"Cherokee County"	"1708 KELLOGG"	1313	828	428	1317	905	380
"GA"	2002	"Cherokee County"	"1820 TOONIGH"	1471	1068	356	1473	1153	287
"GA"	2002	"Cherokee County"	"1820X TOONIGH X"	9	6	2	9	5	3
"GA"	2002	"Cherokee County"	"1900 BASCOMB"	1400	1005	368	1404	1129	270
"GA"	2002	"Cherokee County"	"1910 ROSECREEK"	1453	1026	379	1460	1098	344
"GA"	2002	"Cherokee County"	"775 DEER RUN"	832	594	215	832	643	175
"GA"	2002	"Cherokee County"	"793 R.T. JONES"	589	400	173	592	413	172
"GA"	2002	"Cherokee County"	"819 HIGHTOWER"	566	417	125	567	413	143
"GA"	2002	"Cherokee County"	"893 DUPREE"	576	393	167	577	436	137
"GA"	2002	"Cherokee County"	"894 HERITAGE"	577	399	156	580	427	142
"GA"	2002	"Cherokee County"	"990 WALESKA"	735	478	222	737	520	197
"GA"	2002	"Clarke County"	"1A"	806	366	409	803	363	427
"GA"	2002	"Clarke County"	"1B"	1055	443	571	1060	440	604
"GA"	2002	"Clarke County"	"1C"	1715	682	966	1732	714	997
"GA"	2002	"Clarke County"	"2A"	805	192	578	808	197	593
"GA"	2002	"Clarke County"	"2B"	851	62	744	853	67	765
"GA"	2002	"Clarke County"	"3A"	439	43	371	443	52	385
"GA"	2002	"Clarke County"	"3B"	518	123	348	517	139	364
"GA"	2002	"Clarke County"	"4A"	285	66	181	288	68	211
"GA"	2002	"Clarke County"	"4B"	870	310	490	878	323	536
"GA"	2002	"Clarke County"	"5A"	678	333	327	680	347	327
"GA"	2002	"Clarke County"	"5B"	921	304	556	931	308	605
"GA"	2002	"Clarke County"	"5C"	779	135	521	792	135	639
"GA"	2002	"Clarke County"	"5D"	631	196	412	629	210	410
"GA"	2002	"Clarke County"	"6A"	796	381	390	795	398	382
"GA"	2002	"Clarke County"	"6B"	1201	455	680	1202	460	714
"GA"	2002	"Clarke County"	"6C"	1532	734	748	1551	776	762
"GA"	2002	"Clarke County"	"7A"	1177	541	605	1186	604	570
"GA"	2002	"Clarke County"	"7B"	1048	434	552	1053	468	561
"GA"	2002	"Clarke County"	"7C"	965	442	477	972	480	480
"GA"	2002	"Clarke County"	"8A"	1082	394	620	1089	439	633
"GA"	2002	"Clarke County"	"8B"	1253	519	666	1261	524	714
"GA"	2002	"Clarke County"	"8C"	441	178	229	440	203	225
"GA"	2002	"Clay County"	"BLUFFTON"	131	59	72	132	61	70
"GA"	2002	"Clay County"	"CO BARN"	145	41	100	144	47	94
"GA"	2002	"Clay County"	"COURTHOUSE"	118	29	88	120	28	90
"GA"	2002	"Clay County"	"DAY'S C.R."	203	65	135	204	69	129
"GA"	2002	"Clay County"	"ZETTO"	132	40	91	132	38	92
"GA"	2002	"Clayton County"	"ELLENWOOD"	839	164	655	840	173	660
"GA"	2002	"Clayton County"	"FOREST PARK 1"	689	200	465	695	208	476
"GA"	2002	"Clayton County"	"FOREST PARK 2"	637	191	421	632	186	431
"GA"	2002	"Clayton County"	"FOREST PARK 3"	578	182	370	577	179	384
"GA"	2002	"Clayton County"	"FOREST PARK 4"	614	228	366	612	242	356
"GA"	2002	"Clayton County"	"FOREST PARK 5"	836	245	559	835	269	546
"GA"	2002	"Clayton County"	"FOREST PARK 6"	427	169	234	423	165	244
"GA"	2002	"Clayton County"	"JONESBORO 1"	1138	221	883	1142	254	873
"GA"	2002	"Clayton County"	"JONESBORO 10"	620	176	433	615	158	446
"GA"	2002	"Clayton County"	"JONESBORO 11"	1204	482	681	1207	506	679
"GA"	2002	"Clayton County"	"JONESBORO 12"	1297	194	1065	1302	198	1086
"GA"	2002	"Clayton County"	"JONESBORO 13"	364	154	195	365	159	190
"GA"	2002	"Clayton County"	"JONESBORO 14"	1571	736	784	1581	773	788
"GA"	2002	"Clayton County"	"JONESBORO 15"	478	144	321	476	152	317
"GA"	2002	"Clayton County"	"JONESBORO 16"	474	101	353	477	103	369
"GA"	2002	"Clayton County"	"JONESBORO 2"	1590	168	1396	1597	179	1398
"GA"	2002	"Clayton County"	"JONESBORO 3"	1043	298	722	1050	287	745
"GA"	2002	"Clayton County"	"JONESBORO 4"	424	156	256	423	158	255
"GA"	2002	"Clayton County"	"JONESBORO 5"	480	241	221	479	244	223
"GA"	2002	"Clayton County"	"JONESBORO 6"	1092	655	409	1100	687	403
"GA"	2002	"Clayton County"	"JONESBORO 7"	1350	573	740	1360	594	745
"GA"	2002	"Clayton County"	"JONESBORO 8"	1003	289	677	1007	303	680
"GA"	2002	"Clayton County"	"JONESBORO 9"	431	166	248	434	161	261
"GA"	2002	"Clayton County"	"LAKE CITY"	511	139	361	512	147	357
"GA"	2002	"Clayton County"	"LOVEJOY 1"	1100	297	767	1099	300	778
"GA"	2002	"Clayton County"	"LOVEJOY 2"	687	220	445	684	235	438
"GA"	2002	"Clayton County"	"LOVEJOY 3"	779	443	308	783	444	329
"GA"	2002	"Clayton County"	"LOVEJOY 4"	1630	345	1238	1631	382	1228
"GA"	2002	"Clayton County"	"MORROW 1"	526	122	390	523	129	387
"GA"	2002	"Clayton County"	"MORROW 2"	711	315	375	712	313	388
"GA"	2002	"Clayton County"	"MORROW 3"	1005	244	736	1009	251	740
"GA"	2002	"Clayton County"	"MORROW 4"	589	209	357	590	219	361
"GA"	2002	"Clayton County"	"MORROW 5"	1174	407	742	1171	431	724
"GA"	2002	"Clayton County"	"MORROW 6"	1378	353	992	1382	361	1005
"GA"	2002	"Clayton County"	"MORROW 7"	535	161	353	539	169	361
"GA"	2002	"Clayton County"	"OAK 1"	467	25	433	469	30	438
"GA"	2002	"Clayton County"	"OAK 2"	418	28	382	419	34	380
"GA"	2002	"Clayton County"	"OAK 3"	892	42	832	895	50	833
"GA"	2002	"Clayton County"	"OAK 4"	743	58	672	744	59	678
"GA"	2002	"Clayton County"	"PANHANDLE"	1289	527	739	1290	551	731
"GA"	2002	"Clayton County"	"RIVERDALE 1"	1280	119	1139	1284	133	1140
"GA"	2002	"Clayton County"	"RIVERDALE 10"	468	34	428	469	25	437
"GA"	2002	"Clayton County"	"RIVERDALE 2"	1298	163	1114	1304	182	1106
"GA"	2002	"Clayton County"	"RIVERDALE 3"	687	66	614	689	70	616
"GA"	2002	"Clayton County"	"RIVERDALE 4"	1040	200	807	1036	209	809
"GA"	2002	"Clayton County"	"RIVERDALE 5"	651	89	542	653	97	548
"GA"	2002	"Clayton County"	"RIVERDALE 6"	784	184	575	785	200	566
"GA"	2002	"Clayton County"	"RIVERDALE 7"	583	128	437	589	111	464
"GA"	2002	"Clayton County"	"RIVERDALE 8"	1096	186	889	1099	192	895
"GA"	2002	"Clayton County"	"RIVERDALE 9"	594	87	496	592	95	490
"GA"	2002	"Clinch County"	"ARABIA"	42	32	10	42	31	11
"GA"	2002	"Clinch County"	"ARGYLE"	85	39	45	85	39	45
"GA"	2002	"Clinch County"	"DUPONT"	74	30	44	75	38	37
"GA"	2002	"Clinch County"	"FARGO"	92	40	51	91	59	30
"GA"	2002	"Clinch County"	"HOMERVILLE"	898	435	451	902	533	360
"GA"	2002	"Cobb County"	"Acworth 1A"	1385	799	544	1391	874	497
"GA"	2002	"Cobb County"	"Acworth 1B"	1148	642	452	1153	708	415
"GA"	2002	"Cobb County"	"Acworth 1C"	693	380	292	690	413	266
"GA"	2002	"Cobb County"	"Addison 01"	972	539	385	973	618	334
"GA"	2002	"Cobb County"	"Austell 1A"	698	183	498	701	215	471
"GA"	2002	"Cobb County"	"Austell 1B"	222	90	124	221	110	107
"GA"	2002	"Cobb County"	"Baker 01"	1224	681	505	1224	722	478
"GA"	2002	"Cobb County"	"Bells Ferry 01"	1075	652	381	1074	717	338
"GA"	2002	"Cobb County"	"Bells Ferry 02"	1173	603	526	1176	697	456
"GA"	2002	"Cobb County"	"Bells Ferry 03"	2050	1176	784	2059	1325	685
"GA"	2002	"Cobb County"	"Big Shanty 01"	674	412	241	675	434	226
"GA"	2002	"Cobb County"	"Big Shanty 02"	746	468	260	745	525	213
"GA"	2002	"Cobb County"	"Big Shanty 03"	1158	692	421	1158	799	338
"GA"	2002	"Cobb County"	"Birney 01"	864	376	450	868	440	409
"GA"	2002	"Cobb County"	"Birney 02"	1037	433	575	1044	480	543
"GA"	2002	"Cobb County"	"Blackwell 01"	385	234	139	386	253	129
"GA"	2002	"Cobb County"	"Brumby 01"	758	216	508	761	259	482
"GA"	2002	"Cobb County"	"Bryant 01"	916	80	806	914	101	801
"GA"	2002	"Cobb County"	"Bryant 02"	247	26	218	244	35	209
"GA"	2002	"Cobb County"	"Chalker 01"	1103	621	439	1104	678	400
"GA"	2002	"Cobb County"	"Chattahoochee 01"	329	115	204	332	145	183
"GA"	2002	"Cobb County"	"Chattahoochee 02"	724	271	419	722	318	382
"GA"	2002	"Cobb County"	"Cheatham Hill 01"	968	565	366	971	634	314
"GA"	2002	"Cobb County"	"Cheatham Hill 02"	1122	666	420	1124	789	323
"GA"	2002	"Cobb County"	"Cheatham Hill 03"	886	517	349	887	596	282
"GA"	2002	"Cobb County"	"Chestnut Ridge 01"	1454	900	508	1455	1028	411
"GA"	2002	"Cobb County"	"Clarkdale 01"	621	279	318	621	302	305
"GA"	2002	"Cobb County"	"Clarkdale 02"	919	396	505	917	399	503
"GA"	2002	"Cobb County"	"Cooper 01"	516	133	378	515	161	350
"GA"	2002	"Cobb County"	"Cumberland 01"	821	381	410	822	438	369
"GA"	2002	"Cobb County"	"Davis 01"	1167	721	393	1174	830	328
"GA"	2002	"Cobb County"	"Dickerson 01"	804	433	344	805	515	282
"GA"	2002	"Cobb County"	"Dobbins 01"	172	54	111	172	57	111
"GA"	2002	"Cobb County"	"Dobbins 02"	292	60	222	293	67	220
"GA"	2002	"Cobb County"	"Dodgen 01"	1030	643	346	1033	711	307
"GA"	2002	"Cobb County"	"Dowell 01"	1431	792	601	1434	927	491
"GA"	2002	"Cobb County"	"Due West 01"	1169	775	342	1173	862	288
"GA"	2002	"Cobb County"	"East Cobb 01"	856	520	304	859	583	255
"GA"	2002	"Cobb County"	"East Valley 01"	1349	845	462	1345	916	405
"GA"	2002	"Cobb County"	"Eastside 01"	1539	885	593	1538	1029	494
"GA"	2002	"Cobb County"	"Elizabeth 01"	903	485	393	905	554	333
"GA"	2002	"Cobb County"	"Elizabeth 02"	1039	542	465	1037	615	400
"GA"	2002	"Cobb County"	"Elizabeth 03"	972	559	382	972	629	328
"GA"	2002	"Cobb County"	"Elizabeth 04"	1000	438	509	1001	524	453
"GA"	2002	"Cobb County"	"Elizabeth 05"	1267	681	531	1268	782	460
"GA"	2002	"Cobb County"	"Elizabeth 06"	1343	759	539	1348	883	448
"GA"	2002	"Cobb County"	"Fair Oaks 01"	1391	492	864	1389	560	810
"GA"	2002	"Cobb County"	"Fair Oaks 02"	472	210	245	471	224	237
"GA"	2002	"Cobb County"	"Fair Oaks 03"	528	161	353	527	178	342
"GA"	2002	"Cobb County"	"Fair Oaks 04"	751	326	400	749	330	398
"GA"	2002	"Cobb County"	"Fair Oaks 05"	522	193	312	521	212	302
"GA"	2002	"Cobb County"	"Fair Oaks 06"	275	72	188	275	85	183
"GA"	2002	"Cobb County"	"Fair Oaks 07"	273	61	198	274	75	193
"GA"	2002	"Cobb County"	"Ford 01"	2076	1402	632	2084	1606	466
"GA"	2002	"Cobb County"	"Frey 01"	678	445	219	679	491	177
"GA"	2002	"Cobb County"	"Fullers Park 01"	514	321	184	513	354	152
"GA"	2002	"Cobb County"	"Garrison Mill 01"	1195	710	427	1197	805	363
"GA"	2002	"Cobb County"	"Gritters 01"	1025	556	433	1024	626	379
"GA"	2002	"Cobb County"	"Harmony-Leland 01"	933	240	661	935	289	626
"GA"	2002	"Cobb County"	"Harrison 01"	629	389	220	635	492	137
"GA"	2002	"Cobb County"	"Hayes 01"	2003	1316	627	2011	1472	515
"GA"	2002	"Cobb County"	"Hightower 01"	1058	584	439	1062	698	350
"GA"	2002	"Cobb County"	"Keheley 01"	1018	603	376	1018	657	348
"GA"	2002	"Cobb County"	"Kemp 01"	1187	766	390	1185	877	295
"GA"	2002	"Cobb County"	"Kemp 02"	916	540	349	921	625	281
"GA"	2002	"Cobb County"	"Kennesaw 01"	746	419	298	748	454	283
"GA"	2002	"Cobb County"	"Kennesaw 02"	1329	727	557	1335	826	484
"GA"	2002	"Cobb County"	"Kennesaw 03"	481	269	195	481	283	187
"GA"	2002	"Cobb County"	"Kennesaw 04"	761	467	268	764	501	252
"GA"	2002	"Cobb County"	"Kennesaw 5A"	1165	726	410	1167	780	369
"GA"	2002	"Cobb County"	"Kennesaw 5B"	947	530	391	946	592	342
"GA"	2002	"Cobb County"	"Lewis 01"	1443	827	564	1438	914	492
"GA"	2002	"Cobb County"	"Lindley 01"	1350	476	821	1349	575	748
"GA"	2002	"Cobb County"	"Lost Mountain 01"	1103	713	368	1109	800	302
"GA"	2002	"Cobb County"	"Lost Mountain 02"	2129	1426	662	2135	1642	473
"GA"	2002	"Cobb County"	"Lost Mountain 03"	1296	858	412	1299	956	333
"GA"	2002	"Cobb County"	"Mableton 01"	1055	358	668	1058	446	577
"GA"	2002	"Cobb County"	"Mableton 02"	746	271	453	746	325	408
"GA"	2002	"Cobb County"	"Mableton 03"	812	282	504	810	320	477
"GA"	2002	"Cobb County"	"Mableton 04"	802	359	414	806	486	301
"GA"	2002	"Cobb County"	"Mableton 05"	839	363	451	839	470	352
"GA"	2002	"Cobb County"	"Mabry 01"	832	516	298	835	579	248
"GA"	2002	"Cobb County"	"Macland 01"	1026	439	554	1028	516	493
"GA"	2002	"Cobb County"	"Macland 02"	265	101	155	267	115	146
"GA"	2002	"Cobb County"	"Marietta 1A"	522	157	345	523	180	324
"GA"	2002	"Cobb County"	"Marietta 1B"	74	3	68	74	7	65
"GA"	2002	"Cobb County"	"Marietta 2A"	1922	1012	867	1929	1260	649
"GA"	2002	"Cobb County"	"Marietta 2B"	479	138	325	479	196	271
"GA"	2002	"Cobb County"	"Marietta 3A"	809	407	369	809	495	295
"GA"	2002	"Cobb County"	"Marietta 3B"	747	217	509	746	260	470
"GA"	2002	"Cobb County"	"Marietta 4A"	1425	685	685	1430	961	446
"GA"	2002	"Cobb County"	"Marietta 4B"	867	482	357	864	581	272
"GA"	2002	"Cobb County"	"Marietta 4C"	391	192	187	393	233	153
"GA"	2002	"Cobb County"	"Marietta 4D"	341	144	187	341	168	168
"GA"	2002	"Cobb County"	"Marietta 5A"	378	42	327	377	54	315
"GA"	2002	"Cobb County"	"Marietta 5B"	481	122	347	477	140	331
"GA"	2002	"Cobb County"	"Marietta 6A"	393	96	287	390	113	268
"GA"	2002	"Cobb County"	"Marietta 6B"	737	422	287	737	493	240
"GA"	2002	"Cobb County"	"Marietta 6C"	806	334	442	805	393	403
"GA"	2002	"Cobb County"	"Marietta 7A"	514	136	357	515	164	341
"GA"	2002	"Cobb County"	"Mars Hill 01"	1046	695	318	1046	773	258
"GA"	2002	"Cobb County"	"McCleskey 01"	804	504	273	806	550	247
"GA"	2002	"Cobb County"	"McEachern 01"	985	573	392	984	608	366
"GA"	2002	"Cobb County"	"Mt. Bethel 04"	633	385	231	634	434	190
"GA"	2002	"Cobb County"	"Mt.Bethel 01"	1671	1004	622	1671	1139	517
"GA"	2002	"Cobb County"	"Mt.Bethel 02"	990	593	375	992	687	298
"GA"	2002	"Cobb County"	"Mt.Bethel 03"	1742	984	718	1742	1187	536
"GA"	2002	"Cobb County"	"Murdock 01"	1070	612	427	1069	721	325
"GA"	2002	"Cobb County"	"Nicholson 01"	970	564	352	971	610	334
"GA"	2002	"Cobb County"	"Nickajack 01"	540	180	340	542	192	335
"GA"	2002	"Cobb County"	"North Cobb 01"	700	393	279	702	424	265
"GA"	2002	"Cobb County"	"Norton Park 01"	785	265	488	784	288	474
"GA"	2002	"Cobb County"	"Norton Park 02"	961	490	428	963	559	385
"GA"	2002	"Cobb County"	"Oakdale 01"	821	426	367	822	496	313
"GA"	2002	"Cobb County"	"Oregon 01"	709	443	250	707	521	178
"GA"	2002	"Cobb County"	"Oregon 02"	675	211	450	675	251	414
"GA"	2002	"Cobb County"	"Oregon 03"	802	359	414	800	382	400
"GA"	2002	"Cobb County"	"Oregon 04"	1149	349	772	1151	395	736
"GA"	2002	"Cobb County"	"Oregon 05"	1208	639	541	1206	718	469
"GA"	2002	"Cobb County"	"Oregon 06"	1020	404	593	1028	448	570
"GA"	2002	"Cobb County"	"Paces Mill 01"	1116	635	452	1119	774	328
"GA"	2002	"Cobb County"	"Palmer 01"	826	491	314	823	535	273
"GA"	2002	"Cobb County"	"Parkaire 01"	232	141	86	232	166	64
"GA"	2002	"Cobb County"	"Pebblebrook 01"	545	142	393	545	167	374
"GA"	2002	"Cobb County"	"Pebblebrook 02"	705	116	574	702	126	566
"GA"	2002	"Cobb County"	"Pine Mountain 01"	685	455	212	684	515	158
"GA"	2002	"Cobb County"	"Pine Mountain 02"	933	641	276	935	739	189
"GA"	2002	"Cobb County"	"Poole 01"	311	148	149	313	166	140
"GA"	2002	"Cobb County"	"Pope 01"	793	470	287	794	516	266
"GA"	2002	"Cobb County"	"Post Oak 01"	1568	1028	502	1571	1142	414
"GA"	2002	"Cobb County"	"Powder Springs 1A"	988	561	407	990	617	357
"GA"	2002	"Cobb County"	"Powder Springs 1B"	218	88	124	219	96	119
"GA"	2002	"Cobb County"	"Powder Springs 2A"	809	176	613	806	199	588
"GA"	2002	"Cobb County"	"Powder Springs 3A"	1125	418	684	1124	460	650
"GA"	2002	"Cobb County"	"Powers Ferry 01"	785	405	338	785	433	326
"GA"	2002	"Cobb County"	"Red Rock 01"	700	453	225	703	546	151
"GA"	2002	"Cobb County"	"Riverside 01"	822	93	722	823	102	717
"GA"	2002	"Cobb County"	"Rocky Mount 01"	657	408	234	656	444	203
"GA"	2002	"Cobb County"	"Rocky Mount 02"	929	576	316	934	646	270
"GA"	2002	"Cobb County"	"Roswell 01"	1416	841	521	1416	977	421
"GA"	2002	"Cobb County"	"Roswell 02"	1607	930	634	1606	1085	498
"GA"	2002	"Cobb County"	"Sandy Plains 01"	1072	583	445	1074	682	368
"GA"	2002	"Cobb County"	"Sedalia Park 01"	775	403	335	774	459	302
"GA"	2002	"Cobb County"	"Sewell Mill 01"	753	440	285	756	530	209
"GA"	2002	"Cobb County"	"Sewell Mill 02"	1225	738	452	1227	827	383
"GA"	2002	"Cobb County"	"Sewell Mill 03"	875	439	400	874	513	344
"GA"	2002	"Cobb County"	"Sewell Mill 04"	949	548	367	953	625	310
"GA"	2002	"Cobb County"	"Shallowford Falls 01"	1451	882	519	1456	989	447
"GA"	2002	"Cobb County"	"Simpson 01"	1483	911	520	1486	1028	443
"GA"	2002	"Cobb County"	"Smyrna 01"	739	172	542	738	203	515
"GA"	2002	"Cobb County"	"Smyrna 02"	1009	451	530	1010	521	481
"GA"	2002	"Cobb County"	"Smyrna 03"	1158	327	784	1156	370	761
"GA"	2002	"Cobb County"	"Smyrna 04"	1389	633	696	1382	688	661
"GA"	2002	"Cobb County"	"Smyrna 05"	1098	413	648	1100	453	618
"GA"	2002	"Cobb County"	"Smyrna 06"	1767	773	927	1764	903	835
"GA"	2002	"Cobb County"	"Smyrna 7A"	2083	1005	1023	2085	1137	918
