state	year	county	precinct	cd	g2008_USP_dv	g2008_USP_rv	g2008_USP_tv	g2008_USS_dv	g2008_USS_rv	g2008_USS_tv	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv
"AR"	2008	"Miller County"	"05 Ozan Inghram"	4	287	135	426	349		395	366		396
"AR"	2008	"Miller County"	"06 Sandflat"	4	222	141	382	271		346	293		354
"AR"	2008	"Miller County"	"08 Hickory St"	4	150	304	462	310		417	333		423
"AR"	2008	"Miller County"	"09 Grand"	4	401	572	985	711		893	752		897
"AR"	2008	"Miller County"	"10 Ar Blvd"	4	202	365	579	381		514	421		519
"AR"	2008	"Miller County"	"11 Nh Jr Hi"	4	501	777	1293	913		1091	990		1205
"AR"	2008	"Miller County"	"12 Trice"	4	324	595	930	640		848	717		865
"AR"	2008	"Miller County"	"13 Fouke"	4	164	1044	1236	840		1140	960		1156
"AR"	2008	"Miller County"	"14 Ft. Lynn"	4	24	127	153	114		148	123		150
"AR"	2008	"Miller County"	"15 Boyd"	4	29	135	165	101		139	114		140
"AR"	2008	"Miller County"	"16 Central"	4	66	388	464	284		408	318		418
"AR"	2008	"Miller County"	"17 Genoa"	4	55	311	370	234		330	265		331
"AR"	2008	"Miller County"	"20 Pleasant Hill"	4	43	268	311	192		285	220		288
"AR"	2008	"Miller County"	"21 Greenwich Village"	4	97	406	516	312		467	361		475
"AR"	2008	"Miller County"	"22 Mandeville"	4	170	245	421	291		359	313		356
"AR"	2008	"Miller County"	"23 Rondo"	4	130	676	826	520		755	587		758
"AR"	2008	"Miller County"	"24 Shiloh"	4	49	354	412	239		369	269		372
"AR"	2008	"Miller County"	"25 Union"	4	199	842	1069	651		960	751		970
"AR"	2008	"Miller County"	"27 Garland"	4	112	47	160	126		135	132		140
"AR"	2008	"Miller County"	"28 Bright Star"	4	43	234	289	165		258	200		259
"AR"	2008	"Miller County"	"29 Doddridge"	4	102	146	260	189		231	200		237
"AR"	2008	"Miller County"	"30 Sugar Hill"	4	333	1086	1431	900		1258	983		1261
"AR"	2008	"Miller County"	"Early & Absentee"	4	146	221	385	292		349	294		344
"AR"	2008	"Miller County"	"Overseas Absentees"	4	0	0	0	0		0	0		0
"AR"	2008	"Mississippi County"	"10 -  Armorel School"	1	38	189	230	141		205			
"AR"	2008	"Mississippi County"	"12, 12-3 - Gosnell School"	1	81	135	225	140		193			
"AR"	2008	"Mississippi County"	"12-1 - Gosnell Community Center"	1	35	104	142	98		130			
"AR"	2008	"Mississippi County"	"12-2 - Bethany Baptist Church"	1	37	120	163	105		141			
"AR"	2008	"Mississippi County"	"13, 14, 15 - Dell Community Center"	1	43	179	229	161		206			
"AR"	2008	"Mississippi County"	"16, 17, 18, 19 - Leachville City Hall"	1	60	152	221	184		208			
"AR"	2008	"Mississippi County"	"1a,1b, 1c, 1d, 1e - Aldersgate Methodist Church"	1	351	130	493	383		433			
"AR"	2008	"Mississippi County"	"21a, 21b, 22, 23, 24, 25 - Manila Depot Center"	1	183	496	718	544		665			
"AR"	2008	"Mississippi County"	"27, 27a - Anc-burdette Campus"	1	29	32	64	54		57			
"AR"	2008	"Mississippi County"	"29-1, 29-2, 29-3, 30, 30a - Charles Strong Recreation Center"	1	147	55	210	159		182			
"AR"	2008	"Mississippi County"	"2a, 2c, 2e, 6, 7a, 11a, 11b - Blytheville High School Gym"	1	161	305	479	349		426			
"AR"	2008	"Mississippi County"	"32a, B, C; 33a, B, C; 34a, B, C; 35 - Osceola Ace School"	1	344	186	548	413		487			
"AR"	2008	"Mississippi County"	"36, 37-1, 37-2 - Keiser Library"	1	53	188	248	190		228			
"AR"	2008	"Mississippi County"	"38, 39, 39a, 40, 41, 42 -  Wilson Library"	1	100	173	281	228		257			
"AR"	2008	"Mississippi County"	"3a, 3b, 3c, 3d, 3f - Aamod Building"	1	290	45	341	243		260			
"AR"	2008	"Mississippi County"	"44, 45 - Joiner City Hall"	1	109	52	169	120		136			
"AR"	2008	"Mississippi County"	"46, 46a - Birdsong Cty Hall"	1	43	34	81	60		68			
"AR"	2008	"Mississippi County"	"47, 48 - Dyess City Hall"	1	26	119	152	109		138			
"AR"	2008	"Mississippi County"	"50, 50a - Etowah Fire Station"	1	71	111	192	145		178			
"AR"	2008	"Mississippi County"	"54, 54a - Bassett City Hall"	1	43	115	161	103		136			
"AR"	2008	"Mississippi County"	"Absentee"	1	150	160	315	259		291			
"AR"	2008	"Mississippi County"	"Early"	1	4273	3896	8348	6227		7361			
"AR"	2008	"Monroe County"	"01 Brinkley Convention Center-pintail Room"	1	201	218	430	380		418			
"AR"	2008	"Monroe County"	"02 National Guard Armory"	1	264	49	314	275		296			
"AR"	2008	"Monroe County"	"03 Brinkley Learning Center"	1	199	299	506	429		503			
"AR"	2008	"Monroe County"	"04 Brinkley Convention Center-teal Room"	1	91	181	276	225		257			
"AR"	2008	"Monroe County"	"05 Clarendon Executive Building"	1	147	78	231	205		224			
"AR"	2008	"Monroe County"	"06 Clarendon American Legion Hut"	1	98	121	225	181		209			
"AR"	2008	"Monroe County"	"07 Clarendon Presbyterian Church"	1	113	142	269	217		249			
"AR"	2008	"Monroe County"	"08 Cache & Keevil"	1	36	105	147	125		141			
"AR"	2008	"Monroe County"	"09 Holly Grove Community Center"	1	231	46	282	252		268			
"AR"	2008	"Monroe County"	"10 Fargo Community Center"	1	61	93	156	118		133			
"AR"	2008	"Monroe County"	"11 Fire Station #1 - Cypress Ridge"	1	23	98	126	113		125			
"AR"	2008	"Monroe County"	"12 Fire Station #2 -hindman, Raymond, Pine Ridge"	1	34	99	138	114		122			
"AR"	2008	"Monroe County"	"13 Roe Community Center"	1	31	91	125	95		117			
"AR"	2008	"Monroe County"	"14 Duncan"	1	37	38	76	63		69			
"AR"	2008	"Monroe County"	"15 Cleburne/jackson/montgomery-smalley"	1	49	96	148	117		136			
"AR"	2008	"Montgomery County"	"Alamo Missionary Bap 01"	4	16	25	44	32		41	36		42
"AR"	2008	"Montgomery County"	"Av Absentee 1-7 100-1"	4	23	44	69	59		68	57		65
"AR"	2008	"Montgomery County"	"Av Absentee 8-16 100-2"	4	28	64	97	74		92	76		91
"AR"	2008	"Montgomery County"	"Black Springs Commun 02"	4	53	116	174	128		160	134		160
"AR"	2008	"Montgomery County"	"Caddo Gap Baptist Ch 03"	4	43	142	196	154		189	165		192
"AR"	2008	"Montgomery County"	"Church Of Christ 07"	4	17	71	91	63		90	77		90
"AR"	2008	"Montgomery County"	"Courthouse Annex 08"	4	99	157	275	213		268	227		269
"AR"	2008	"Montgomery County"	"Ev Early Voting 100"	4	437	723	1208	901		1132	969		1140
"AR"	2008	"Montgomery County"	"Lake Ouachita Baptis 05"	4	57	176	239	174		225	184		229
"AR"	2008	"Montgomery County"	"Mt. Tabor Church 04"	4	60	216	288	206		272	220		270
"AR"	2008	"Montgomery County"	"Norman City Hall 09"	4	77	130	221	171		213	185		212
"AR"	2008	"Montgomery County"	"Oden First Baptist C 10"	4	68	203	279	215		264	222		265
"AR"	2008	"Montgomery County"	"Pencil Bluff Fire St 11"	4	33	99	144	95		135	116		137
"AR"	2008	"Montgomery County"	"Prairie Grove Commun 06"	4	13	51	67	45		57	46		57
"AR"	2008	"Montgomery County"	"Sims Fire Station 12"	4	32	61	99	72		93	77		94
"AR"	2008	"Montgomery County"	"Washita Fire Station 13"	4	36	87	131	96		115	97		112
"AR"	2008	"Nevada County"	"1st Baptist Church 15"	4	61	233	304	248		289	259		295
"AR"	2008	"Nevada County"	"Av Absentee 100"	4	89	134	227	201		219	206		220
"AR"	2008	"Nevada County"	"Bluff City 02"	4	72	25	100	90		94	94		96
"AR"	2008	"Nevada County"	"Bodcaw 03"	4	24	155	181	136		168	148		169
"AR"	2008	"Nevada County"	"Boughton 04"	4	27	82	112	87		104	96		106
"AR"	2008	"Nevada County"	"Cale City Hall 05"	4	12	23	38	28		36	34		37
"AR"	2008	"Nevada County"	"Central Baptist Chur 14"	4	306	270	593	497		551	529		573
"AR"	2008	"Nevada County"	"Emmet City Hall 06"	4	68	137	209	147		178	172		190
"AR"	2008	"Nevada County"	"Ev Courthouse Ivo"	4	407	439	866	726		820	758		830
"AR"	2008	"Nevada County"	"Falcon Church 01"	4	38	59	102	73		89	80		91
"AR"	2008	"Nevada County"	"Harris Chapel 08"	4	56	7	64	59		61	59		62
"AR"	2008	"Nevada County"	"Laneburg Fire Dept. 09"	4	26	123	152	125		142	131		145
"AR"	2008	"Nevada County"	"Morris Church 07"	4	4	39	44	35		43	35		43
"AR"	2008	"Nevada County"	"Pv Provisional 650"	4	4	2	7	8		8	8		8
"AR"	2008	"Nevada County"	"Rosston City Hall 11"	4	106	51	167	148		154	154		157
"AR"	2008	"Nevada County"	"Shady Grove Church 10"	4	54	100	156	138		149	143		153
"AR"	2008	"Nevada County"	"Union Church 12"	4	26	75	103	84		100	91		102
"AR"	2008	"Nevada County"	"Willisville City Hal 13"	4	94	108	210	165		190	179		197
"AR"	2008	"Newton County"	"Absentee"	3	6	120	132	118		165		135	178
"AR"	2008	"Newton County"	"Big Creek"	3	29	67	102	60		75		73	92
"AR"	2008	"Newton County"	"Boston"	3	11	34	48	27		45		37	46
"AR"	2008	"Newton County"	"Dogpatch"	3	89	131	227	139		206		168	218
"AR"	2008	"Newton County"	"Early"	3	433	742	1210	778		1087		870	1149
"AR"	2008	"Newton County"	"Grove"	3	102	268	378	248		359		308	367
"AR"	2008	"Newton County"	"Hasty"	3	13	99	112	72		101		102	110
"AR"	2008	"Newton County"	"Hickory Grove"	3	13	42	57	31		47		49	58
"AR"	2008	"Newton County"	"Hudson"	3	47	81	138	98		130		98	136
"AR"	2008	"Newton County"	"Jackson"	3	71	123	207	153		194		160	202
"AR"	2008	"Newton County"	"Jefferson"	3	17	52	72	47		64		53	69
"AR"	2008	"Newton County"	"Lincoln"	3	26	45	77	63		76		64	74
"AR"	2008	"Newton County"	"Low Gap"	3	39	60	102	76		94		69	100
"AR"	2008	"Newton County"	"Mt. Sherman"	3	11	58	75	50		65		66	74
"AR"	2008	"Newton County"	"Murray"	3	33	0	78	18		37		10	39
"AR"	2008	"Newton County"	"Pleasant Hill"	3	38	123	164	118		146		125	146
"AR"	2008	"Newton County"	"Plumlee"	3	52	113	169	118		153		135	159
"AR"	2008	"Newton County"	"Polk"	3	36	69	107	85		99		88	101
"AR"	2008	"Newton County"	"Ponca"	3	19	31	55	33		48		37	50
"AR"	2008	"Newton County"	"Richland"	3	28	96	136	102		130		116	133
"AR"	2008	"Newton County"	"Van Buren"	3	32	50	85	63		85		57	82
"AR"	2008	"Newton County"	"White"	3	37	184	229	134		175		201	221
"AR"	2008	"Ouachita County"	"Precinct 01 - Harmony Grove Meth Church"	4	132	264	408	316		383	326		377
"AR"	2008	"Ouachita County"	"Precinct 02 - St James Ame Church"	4	30	38	68	56		64	57		63
"AR"	2008	"Ouachita County"	"Precinct 03 - Calvary Bapt Church"	4	101	398	507	361		464	372		451
"AR"	2008	"Ouachita County"	"Precinct 04 - Bearden Lions Club"	4	181	235	426	339		405	350		394
"AR"	2008	"Ouachita County"	"Precinct 05 - Holly Grove Bapt Church"	4	68	61	131	111		127	112		121
"AR"	2008	"Ouachita County"	"Precinct 06 - Township Community Ctr"	4	9	57	71	51		67	52		68
"AR"	2008	"Ouachita County"	"Precinct 07 - Frenchport Fire Station"	4	85	258	352	295		340	292		334
"AR"	2008	"Ouachita County"	"Precinct 08 - Elliott Baptist Church (includes Louann)"	4	61	151	218	177		202	184		204
"AR"	2008	"Ouachita County"	"Precinct 09 - Stephens Library"	4	194	150	353	284		320	294		321
"AR"	2008	"Ouachita County"	"Precinct 10 - Chidester School"	4	140	138	285	225		261	228		257
"AR"	2008	"Ouachita County"	"Precinct 11 - Silver Springs Meth Church"	4	28	60	88	69		83	67		81
"AR"	2008	"Ouachita County"	"Precinct 12 - Cleveland Auditorium"	4	194	110	313	258		292	265		291
"AR"	2008	"Ouachita County"	"Precinct 13 - St Mark's Methodist Church"	4	198	336	548	416		515	435		505
"AR"	2008	"Ouachita County"	"Precinct 14 - St Paul's Baptist Church"	4	230	3	233	229		232	229		230
"AR"	2008	"Ouachita County"	"Precinct 15 - Camden Cumberland Pres. Church"	4	135	182	328	257		301	260		296
"AR"	2008	"Ouachita County"	"Precinct 16 - Fairview Methodist Church"	4	124	267	400	336		385	348		385
"AR"	2008	"Ouachita County"	"Precinct 17 - Full Council Christian Fellowship"	4	145	395	548	452		528	458		525
"AR"	2008	"Ouachita County"	"Precinct 18 - Standard Umpstead Fire Station"	4	21	162	186	137		169	145		168
"AR"	2008	"Ouachita County"	"Precinct 19 - Buena Vista Fire Station"	4	59	154	221	167		199	175		201
"AR"	2008	"Ouachita County"	"Precinct 20 - New Union Ame Church"	4	29	2	31	31		31	31		31
"AR"	2008	"Ouachita County"	"Precinct 21 - Forestry Building"	4	95	201	300	237		276	245		279
"AR"	2008	"Ouachita County"	"Precinct 22 - Absentee"	4	235	126	376	328		349	341		368
"AR"	2008	"Ouachita County"	"Precinct 22 - Early"	4	1852	1679	3569	2852		3316	2913		3283
"AR"	2008	"Perry County"	"01 Aplin"	2	27	55	89	71		87	65		82
"AR"	2008	"Perry County"	"02 Casa"	2	55	100	165	124		149	120		146
"AR"	2008	"Perry County"	"03 Cherry Hill"	2	31	60	95	80		94	75		94
"AR"	2008	"Perry County"	"04 Fourche"	2	85	164	263	216		258	207		257
"AR"	2008	"Perry County"	"05 Houston"	2	49	152	211	153		196	137		190
"AR"	2008	"Perry County"	"06 Kenney"	2	16	43	64	43		58	40		58
"AR"	2008	"Perry County"	"07 Lake"	2	48	94	154	113		147	102		147
"AR"	2008	"Perry County"	"08 Maumelle"	2	43	99	150	114		142	99		134
"AR"	2008	"Perry County"	"09 New Tennessee"	2	13	56	72	45		63	40		57
"AR"	2008	"Perry County"	"10 Perry"	2	70	194	277	206		274	201		272
"AR"	2008	"Perry County"	"11 Petit Jean"	2	35	84	123	88		115	74		108
"AR"	2008	"Perry County"	"12 Rankin"	2	81	187	283	210		274	185		264
"AR"	2008	"Perry County"	"13 Rose Creek"	2	25	57	86	55		81	52		78
"AR"	2008	"Perry County"	"14 Tyler"	2	34	65	102	70		91	64		88
"AR"	2008	"Perry County"	"15 Union"	2	92	174	270	200		261	180		257
"AR"	2008	"Perry County"	"16 Union Valley"	2	34	60	100	76		89	68		86
"AR"	2008	"Perry County"	"17 Wye"	2	109	189	310	189		298	188		298
"AR"	2008	"Perry County"	"Absentee"	2	41	62	105	83		97	86		98
"AR"	2008	"Perry County"	"Early"	2	462	848	1358	952		1288	917		1267
"AR"	2008	"Perry County"	"Provisional Ballot"	2	2	0	2	2		2	2		2
"AR"	2008	"Phillips County"	"1st Baptist Church 01"	1	170	18	193	151		182			
"AR"	2008	"Phillips County"	"2nd Baptist Church 05"	1	218	206	436	375		420			
"AR"	2008	"Phillips County"	"Absentee"	1	149	84	239	221		235			
"AR"	2008	"Phillips County"	"Allen Temple Church 04"	1	198	18	222	183		197			
"AR"	2008	"Phillips County"	"Barton Fire Station 09"	1	80	137	219	189		205			
"AR"	2008	"Phillips County"	"Chamber Of Commerce 03"	1	148	299	453	375		432			
"AR"	2008	"Phillips County"	"Elaine Fire Station 17"	1	155	182	343	292		319			
"AR"	2008	"Phillips County"	"Ev Co Clerk's Ivo 19"	1	3446	1117	4637	3840		4392			
"AR"	2008	"Phillips County"	"Jefferson Elementary 02"	1	48	27	76	70		74			
"AR"	2008	"Phillips County"	"Lakeview City Hall 15"	1	99	1	100	92		94			
"AR"	2008	"Phillips County"	"Lexa Fire Station 10"	1	60	252	319	282		312			
"AR"	2008	"Phillips County"	"Marvell Fire Station 13"	1	258	211	486	417		460			
"AR"	2008	"Phillips County"	"Mellwood Grocery 18"	1	49	49	98	92		96			
"AR"	2008	"Phillips County"	"Mount Zion Baptist 14"	1	61	102	171	160		166			
"AR"	2008	"Phillips County"	"New Zion Community C 06"	1	245	38	288	255		275			
"AR"	2008	"Phillips County"	"Old Town Grocery 16"	1	17	25	44	42		44			
"AR"	2008	"Phillips County"	"Provisional"	1	4	3	11	3		9			
"AR"	2008	"Phillips County"	"Spring Lake Church 08"	1	93	68	163	145		158			
"AR"	2008	"Phillips County"	"Thomas Garage 11"	1	95	71	171	148		159			
"AR"	2008	"Phillips County"	"Trenton Baptist Chur 12"	1	59	29	91	84		90			
"AR"	2008	"Phillips County"	"West Helena City Hal 07"	1	43	160	209	176		203			
"AR"	2008	"Pike County"	"Antoine"	4	118	51	171	157		165	164		165
"AR"	2008	"Pike County"	"Daisy"	4	51	143	202	153		198	156		197
"AR"	2008	"Pike County"	"Delight"	4	108	272	396	321		386	350		391
"AR"	2008	"Pike County"	"Glenwood North"	4	84	286	380	284		367	298		359
"AR"	2008	"Pike County"	"Glenwood South"	4	141	425	590	453		562	486		562
"AR"	2008	"Pike County"	"Kirby"	4	109	342	462	368		450	389		449
"AR"	2008	"Pike County"	"Langley/lodi"	4	22	149	173	126		167	135		164
"AR"	2008	"Pike County"	"Murfreesboro North"	4	76	216	304	248		300	270		303
"AR"	2008	"Pike County"	"Murfreesboro South"	4	55	157	225	178		220	192		219
"AR"	2008	"Pike County"	"Murfreesboro West 1"	4	101	211	331	266		323	285		322
"AR"	2008	"Pike County"	"Murfreesboro West 2"	4	102	200	319	264		311	286		318
"AR"	2008	"Pike County"	"Newhope"	4	46	147	196	145		191	145		189
"AR"	2008	"Pike County"	"Pisgah"	4	76	128	217	180		207	184		211
"AR"	2008	"Poinsett County"	"American Legion Hut"	1	320	536	880	698		862			
"AR"	2008	"Poinsett County"	"Calvary Baptist Church"	1	562	1158	1796	1469		1751			
"AR"	2008	"Poinsett County"	"Central Fire Station"	1	71	230	309	227		294			
"AR"	2008	"Poinsett County"	"Fisher City Hall"	1	36	89	129	104		123			
"AR"	2008	"Poinsett County"	"National Guard Armory"	1	558	705	1303	1079		1243			
"AR"	2008	"Poinsett County"	"Old Community Center"	1	970	1628	2694	2222		2613			
"AR"	2008	"Poinsett County"	"Tyronza Fire Station"	1	73	238	325	234		312			
"AR"	2008	"Poinsett County"	"Waldenburg City Hall"	1	34	66	105	87		102			
"AR"	2008	"Poinsett County"	"Weiner Fire Station"	1	118	253	387	338		380			
"AR"	2008	"Polk County"	"Acorn 04"	4	73	324	409	286		378	295		381
"AR"	2008	"Polk County"	"Av Absentee 1-10 100-1"	4	90	211	309	207		285	213		286
"AR"	2008	"Polk County"	"Av Absentee 11-17 100-2"	4	18	91	110	81		100	82		101
"AR"	2008	"Polk County"	"Big Fork 08"	4	23	43	67	45		65	52		64
"AR"	2008	"Polk County"	"Board Camp 06"	4	69	182	262	193		243	204		243
"AR"	2008	"Polk County"	"Cherry Hill 07"	4	47	168	224	154		207	161		210
"AR"	2008	"Polk County"	"Cove 14"	4	70	268	359	244		327	262		328
"AR"	2008	"Polk County"	"Dallas Valley 09"	4	69	237	315	223		279	247		288
"AR"	2008	"Polk County"	"Ev Early Voting Ivo"	4	798	1883	2764	1905		2514	2030		2529
"AR"	2008	"Polk County"	"Grannis 17"	4	46	168	222	183		210	185		213
"AR"	2008	"Polk County"	"Hatfield 13"	4	88	271	375	272		352	297		362
"AR"	2008	"Polk County"	"Ink 05"	4	40	134	176	124		162	136		161
"AR"	2008	"Polk County"	"Potter 12"	4	89	222	325	240		310	253		311
"AR"	2008	"Polk County"	"Precinct 1 01"	4	76	216	301	219		286	238		287
"AR"	2008	"Polk County"	"Precinct 2 02"	4	89	189	292	214		276	224		277
"AR"	2008	"Polk County"	"Precinct 3 03"	4	90	248	347	258		325	276		324
"AR"	2008	"Polk County"	"Pv Provisional 100"	4	1	1	3	2		3	2		3
"AR"	2008	"Polk County"	"Rocky 11"	4	29	61	95	76		91	70		89
"AR"	2008	"Polk County"	"Shady Grove 10"	4	61	173	237	148		212	158		210
"AR"	2008	"Polk County"	"Vandervoort 15"	4	38	141	182	134		165	140		167
"AR"	2008	"Polk County"	"Wickes 16"	4	53	242	307	219		277	238		277
"AR"	2008	"Pope County"	"Appleton Community Center"	3	74	182	265	216		262		210	261
"AR"	2008	"Pope County"	"Augsburg Church"	3	70	201	275	200		261		231	274
"AR"	2008	"Pope County"	"Caglesville Community Center"	3	26	134	164	123		164		133	163
"AR"	2008	"Pope County"	"County Clerk's Office"	3	217	446	676	464		614		479	612
"AR"	2008	"Pope County"	"Crow Mountain Baptist Church"	3	124	549	685	510		663		562	661
"AR"	2008	"Pope County"	"Dover First Baptist Church Fellowship Hall"	3	324	1027	1393	1028		1331		1110	1353
"AR"	2008	"Pope County"	"Election Commission Headquarters"	3	2638	6669	9474	6821		9031		7535	9153
"AR"	2008	"Pope County"	"Hector Assembly Of God Churchfellowship Hall"	3	92	281	384	305		380		314	373
"AR"	2008	"Pope County"	"London City Hall"	3	197	603	830	567		799		647	789
"AR"	2008	"Pope County"	"Martin Township Fire Dept."	3	130	332	483	365		465		365	467
"AR"	2008	"Pope County"	"Moreland Fire Department"	3	46	125	175	141		174		132	169
"AR"	2008	"Pope County"	"Nogo Community Center"	3	12	38	52	39		52		40	51
"AR"	2008	"Pope County"	"Pea Ridge Rural Fire Dept."	3	56	166	231	189		229		173	227
"AR"	2008	"Pope County"	"Phoenix Freewill Baptist Church"	3	22	74	101	72		103		76	100
"AR"	2008	"Pope County"	"Pottsville Baptist Church"	3	231	812	1070	817		1033		865	1045
"AR"	2008	"Pope County"	"Scottsville Church"	3	34	133	176	125		174		155	172
"AR"	2008	"Pope County"	"Sweet Home Freewill Baptist Church"	3	31	91	126	99		126		102	126
"AR"	2008	"Pope County"	"Tucker Coliseum"	3	1241	2500	3829	2852		3640		2885	3677
"AR"	2008	"Pope County"	"W J Mathews Civic Center"	3	336	742	1114	925		1100		871	1087
"AR"	2008	"Pope County"	"Welcome Hill Assembly Of God Fellowship Hall"	3	101	463	576	407		547		493	570
"AR"	2008	"Prairie County"	"01. Beltcher/tyler"	1	23	106	130	110		128			
"AR"	2008	"Prairie County"	"02. Bullard"	1	6	17	23	18		21			
"AR"	2008	"Prairie County"	"03. Calhoun"	1	24	58	87	75		84			
"AR"	2008	"Prairie County"	"04. Center"	1	25	109	135	104		129			
"AR"	2008	"Prairie County"	"05. Des Arc"	1	26	60	88	73		83			
"AR"	2008	"Prairie County"	"06. Hazen Country"	1	21	87	112	90		109			
"AR"	2008	"Prairie County"	"07. Hazen Ward 1"	1	29	116	155	130		149			
"AR"	2008	"Prairie County"	"08. Hazen Ward 2"	1	33	134	174	144		165			
"AR"	2008	"Prairie County"	"09. Hazen Ward 3"	1	79	58	141	118		132			
"AR"	2008	"Prairie County"	"10. Hickory Plains"	1	40	159	204	163		185			
"AR"	2008	"Prairie County"	"11. Lower Hill City"	1	70	51	127	105		115			
"AR"	2008	"Prairie County"	"12. Lower Hill Country/ Upper Hill"	1	25	77	106	87		99			
"AR"	2008	"Prairie County"	"13. Roc Roe City"	1	15	44	62	53		58			
"AR"	2008	"Prairie County"	"14. Roc Roe Country"	1	10	56	67	58		66			
"AR"	2008	"Prairie County"	"15. Union"	1	12	20	33	32		34			
"AR"	2008	"Prairie County"	"16. Wattensaw City"	1	63	44	110	98		105			
"AR"	2008	"Prairie County"	"17. Wattensaw Country"	1	31	123	158	134		149			
"AR"	2008	"Prairie County"	"18. White River Ward 1"	1	42	47	98	78		88			
"AR"	2008	"Prairie County"	"19. White River Ward 2"	1	43	78	124	102		122			
"AR"	2008	"Prairie County"	"20. White River Ward 3"	1	35	111	148	123		145			
"AR"	2008	"Prairie County"	"21. White River Country"	1	24	98	133	114		131			
"AR"	2008	"Prairie County"	"22. Early Vote/ Absentee"	1	372	570	966	805		922			
"AR"	2008	"Pulaski County"	"001 Jess Odom Community Center"	2	152	310	469	336		437	305		425
"AR"	2008	"Pulaski County"	"002 Jess Odom Community Center"	2	99	193	294	213		282	195		279
"AR"	2008	"Pulaski County"	"003/008 Jess Odom Community Center"	2	193	362	568	410		546	385		531
"AR"	2008	"Pulaski County"	"004 First United Methodist Church (maumelle)"	2	257	751	1022	706		961	634		934
"AR"	2008	"Pulaski County"	"005/009 First Christian Church (maumelle)"	2	334	718	1068	757		999	704		972
"AR"	2008	"Pulaski County"	"006/007/13w Immaculate Heart Of Mary"	2	186	442	648	478		635	425		631
"AR"	2008	"Pulaski County"	"010 Belwood Elementary School"	2	305	375	702	514		684	486		673
"AR"	2008	"Pulaski County"	"011/012 Oak Grove Jr./sr. High School"	2	133	427	572	401		550	374		542
"AR"	2008	"Pulaski County"	"013e/031 Sylvan Hills Umc"	2	303	833	1154	825		1117	767		1096
"AR"	2008	"Pulaski County"	"014 Berean Baptist Church"	2	522	590	1145	897		1120	849		1105
"AR"	2008	"Pulaski County"	"015 Greater New Bibleway Church"	2	652	162	826	720		810	688		796
"AR"	2008	"Pulaski County"	"016 North Little Rock City Hall"	2	281	83	376	315		370	301		360
"AR"	2008	"Pulaski County"	"017 Willow House Activity Center"	2	478	181	664	560		639	536		627
"AR"	2008	"Pulaski County"	"018 Trinity Lutheran Church"	2	410	456	893	659		878	642		868
"AR"	2008	"Pulaski County"	"019 North Heights Recreation Center"	2	351	222	586	490		573	470		568
"AR"	2008	"Pulaski County"	"020 Lakewood Umc"	2	313	539	876	626		845	603		824
"AR"	2008	"Pulaski County"	"021 Park Hill Christian Church"	2	179	268	460	324		448	314		439
"AR"	2008	"Pulaski County"	"022 Crosspoint Baptist Church"	2	402	595	1023	782		989	726		962
"AR"	2008	"Pulaski County"	"023 Crestwood Elementary School"	2	352	799	1177	830		1109	787		1092
"AR"	2008	"Pulaski County"	"024 St. Anne Parish Hall"	2	162	466	640	467		614	423		598
"AR"	2008	"Pulaski County"	"025 Indian Hills Baptist Church"	2	139	287	434	315		410	299		406
"AR"	2008	"Pulaski County"	"026 Bayou Meto Elementary"	2	228	893	1137	759		1081	707		1069
"AR"	2008	"Pulaski County"	"027 Mcarthur Assembly Of God Church"	2	201	749	978	669		929	609		916
"AR"	2008	"Pulaski County"	"028 Kellogg Valley Baptist Church"	2	209	595	820	551		769	499		754
"AR"	2008	"Pulaski County"	"029/030/033 Jacksonville Community Center"	2	146	275	425	297		400	284		396
"AR"	2008	"Pulaski County"	"032 First Baptist Of Gravel Ridge"	2	351	582	957	694		911	659		896
"AR"	2008	"Pulaski County"	"034 St. Jude The Apostle Catholic Church"	2	265	267	539	413		510	394		505
"AR"	2008	"Pulaski County"	"035 Chapel Hill Baptist"	2	165	436	615	440		588	420		585
"AR"	2008	"Pulaski County"	"036 First Baptist Church Of Jacksonville"	2	268	407	685	512		652	495		650
"AR"	2008	"Pulaski County"	"037 First Presbyterian Church"	2	233	228	470	365		454	349		448
"AR"	2008	"Pulaski County"	"038/045 Jacksonville Boys & Girls Club"	2	448	269	727	584		709	572		702
"AR"	2008	"Pulaski County"	"039 Brockington Road Church Of The Nazarene"	2	334	645	999	724		958	687		946
"AR"	2008	"Pulaski County"	"040 Sylvan Hills Community Church"	2	238	496	748	531		728	509		714
"AR"	2008	"Pulaski County"	"041 Jack Evans Senior Citizen Center"	2	197	560	772	556		739	496		731
"AR"	2008	"Pulaski County"	"042 First Baptist Church Of Sherwood"	2	220	534	769	556		735	529		735
"AR"	2008	"Pulaski County"	"043 Cornerstone Bible Fellowship Church"	2	182	235	423	339		409	324		409
"AR"	2008	"Pulaski County"	"044 Indianhead Lake Baptist Church"	2	348	612	972	721		925	646		899
"AR"	2008	"Pulaski County"	"046/047 Berea Baptist Church"	2	260	167	435	349		428	333		419
"AR"	2008	"Pulaski County"	"048 Harris Elementary School"	2	602	161	775	686		760	652		746
"AR"	2008	"Pulaski County"	"049 Sherwood Youth Center"	2	281	818	1118	780		1081	728		1069
"AR"	2008	"Pulaski County"	"050 Central Baptist Church"	2	222	644	874	631		834	587		814
