state	year	parish	ward	precinct	cd	cd2	cd3	g2004_USP_dv	g2004_USP_rv	g2004_USP_tv	g2004_USS_dv	g2004_USS_rv	g2004_USS_tv	g2004_USH_dv	g2004_USH_rv	g2004_USH_tv	g2004_USH_dv2	g2004_USH_rv2	g2004_USH_tv2	g2004_USH_dv3	g2004_USH_rv3	g2004_USH_tv3
"LA"	2004	"Bossier"	"1"	"4"				176	463	649	199	372	576									
"LA"	2004	"Bossier"	"1"	"5"				96	345	447	109	286	398									
"LA"	2004	"Bossier"	"2"	"06A"				6	23	29	5	21	26									
"LA"	2004	"Bossier"	"2"	"1"				391	381	781	386	320	720									
"LA"	2004	"Bossier"	"2"	"10"				104	371	478	122	310	436									
"LA"	2004	"Bossier"	"2"	"11"				93	166	261	98	136	235									
"LA"	2004	"Bossier"	"2"	"11A"				82	118	201	90	87	178									
"LA"	2004	"Bossier"	"2"	"12A"				97	147	246	90	129	222									
"LA"	2004	"Bossier"	"2"	"12B"				66	179	248	75	147	225									
"LA"	2004	"Bossier"	"2"	"12C"				257	218	481	263	171	444									
"LA"	2004	"Bossier"	"2"	"13"				237	329	571	245	259	510									
"LA"	2004	"Bossier"	"2"	"14"				158	269	431	155	217	378									
"LA"	2004	"Bossier"	"2"	"15"				345	170	523	302	147	456									
"LA"	2004	"Bossier"	"2"	"16"				248	436	692	258	365	631									
"LA"	2004	"Bossier"	"2"	"16A"				31	65	96	32	51	84									
"LA"	2004	"Bossier"	"2"	"17A"				115	140	256	119	108	228									
"LA"	2004	"Bossier"	"2"	"17B"				214	247	465	194	200	405									
"LA"	2004	"Bossier"	"2"	"18A"				139	245	386	145	198	347									
"LA"	2004	"Bossier"	"2"	"18B"				73	401	474	86	332	422									
"LA"	2004	"Bossier"	"2"	"18C"				162	958	1127	215	786	1004									
"LA"	2004	"Bossier"	"2"	"19"				341	243	588	302	201	513									
"LA"	2004	"Bossier"	"2"	"2"				142	801	944	165	698	867									
"LA"	2004	"Bossier"	"2"	"20"				141	385	529	148	319	471									
"LA"	2004	"Bossier"	"2"	"21A"				119	354	474	128	291	421									
"LA"	2004	"Bossier"	"2"	"21B"				120	568	696	127	511	639									
"LA"	2004	"Bossier"	"2"	"21C-1"				177	903	1082	195	783	982									
"LA"	2004	"Bossier"	"2"	"21C-2"				154	739	895	172	638	812									
"LA"	2004	"Bossier"	"2"	"22-1"				153	823	980	169	696	871									
"LA"	2004	"Bossier"	"2"	"22-2"				111	678	792	141	570	713									
"LA"	2004	"Bossier"	"2"	"23"				55	99	157	59	83	146									
"LA"	2004	"Bossier"	"2"	"3"				351	516	876	355	429	792									
"LA"	2004	"Bossier"	"2"	"4"				174	943	1126	219	806	1032									
"LA"	2004	"Bossier"	"2"	"5"				217	102	323	199	80	287									
"LA"	2004	"Bossier"	"2"	"6"				229	121	353	189	100	299									
"LA"	2004	"Bossier"	"2"	"7"				138	518	658	148	439	589									
"LA"	2004	"Bossier"	"2"	"8"				193	24	220	176	20	202									
"LA"	2004	"Bossier"	"2"	"9"				261	310	575	257	245	512									
"LA"	2004	"Bossier"	"3"	"1"				197	239	437	205	200	412									
"LA"	2004	"Bossier"	"3"	"2"				168	265	437	186	203	396									
"LA"	2004	"Bossier"	"3"	"3"				103	158	264	100	141	250									
"LA"	2004	"Bossier"	"3"	"4"				433	235	674	376	196	590									
"LA"	2004	"Bossier"	"4"	"01A"				195	356	560	211	290	502									
"LA"	2004	"Bossier"	"4"	"03A"				290	473	770	297	373	676									
"LA"	2004	"Bossier"	"4"	"03B"				220	635	862	239	538	784									
"LA"	2004	"Bossier"	"4"	"03C"				59	139	201	61	106	168									
"LA"	2004	"Bossier"	"4"	"04A-1"				153	548	704	153	463	620									
"LA"	2004	"Bossier"	"4"	"04A-2"				126	436	565	151	358	511									
"LA"	2004	"Bossier"	"4"	"04B"				164	679	850	201	551	757									
"LA"	2004	"Bossier"	"4"	"05A"				124	286	410	151	225	377									
"LA"	2004	"Bossier"	"4"	"08A"				120	399	522	130	334	465									
"LA"	2004	"Bossier"	"4"	"08B-1"				155	723	881	187	595	786									
"LA"	2004	"Bossier"	"4"	"08B-2"				124	604	730	152	514	670									
"LA"	2004	"Bossier"	"4"	"08C"				83	172	257	69	157	230									
"LA"	2004	"Bossier"	"4"	"08D"				125	119	246	107	92	207									
"LA"	2004	"Bossier"	"4"	"10"				209	742	958	214	638	859									
"LA"	2004	"Bossier"	"4"	"11A"				106	514	623	117	432	552									
"LA"	2004	"Bossier"	"4"	"11B"				143	679	830	172	572	749									
"LA"	2004	"Bossier"	"4"	"11C"				142	421	564	141	346	491									
"LA"	2004	"Bossier"	"4"	"2"				186	660	858	185	555	749									
"LA"	2004	"Bossier"	"4"	"6"				339	661	1014	337	546	899									
"LA"	2004	"Bossier"	"4"	"7"				411	684	1101	392	580	982									
"LA"	2004	"Bossier"	"4"	"9"				251	715	971	273	587	867									
"LA"	2004	"Bossier"	"Early Voting"	"0"				548	2476	3039	539	1966	2522									
"LA"	2004	"Bossier"	"Provisional Votes"	"0"				35	41	76	34	39	73									
"LA"	2004	"Caddo"	"0"	"005A"				720	48	774	666	55	722									
"LA"	2004	"Caddo"	"0"	"005B"				628	65	696	595	61	664									
"LA"	2004	"Caddo"	"0"	"013A"				136	547	689	150	511	665									
"LA"	2004	"Caddo"	"0"	"013B"				152	500	657	175	449	626									
"LA"	2004	"Caddo"	"0"	"022A"				152	472	628	181	424	606									
"LA"	2004	"Caddo"	"0"	"022B"				152	406	561	158	379	537									
"LA"	2004	"Caddo"	"0"	"025A"				413	91	506	390	76	470									
"LA"	2004	"Caddo"	"0"	"025B"				335	79	416	301	69	377									
"LA"	2004	"Caddo"	"0"	"030A"				472	67	539	438	62	506									
"LA"	2004	"Caddo"	"0"	"030B"				475	55	532	459	50	513									
"LA"	2004	"Caddo"	"0"	"034A"				435	54	492	416	41	461									
"LA"	2004	"Caddo"	"0"	"034B"				422	44	467	376	48	432									
"LA"	2004	"Caddo"	"0"	"045A"				483	46	531	453	38	495									
"LA"	2004	"Caddo"	"0"	"045B"				474	68	543	447	50	502									
"LA"	2004	"Caddo"	"0"	"049A"				120	457	581	139	420	559									
"LA"	2004	"Caddo"	"0"	"049B"				150	528	681	164	458	625									
"LA"	2004	"Caddo"	"0"	"051A"				468	14	485	437	5	449									
"LA"	2004	"Caddo"	"0"	"051B"				441	17	460	409	16	432									
"LA"	2004	"Caddo"	"0"	"056A"				263	828	1099	286	759	1051									
"LA"	2004	"Caddo"	"0"	"056B"				218	838	1065	243	760	1011									
"LA"	2004	"Caddo"	"0"	"073A"				523	6	530	473	7	491									
"LA"	2004	"Caddo"	"0"	"073B"				497	9	508	452	12	475									
"LA"	2004	"Caddo"	"0"	"076A"				160	525	688	179	479	660									
"LA"	2004	"Caddo"	"0"	"076B"				197	531	734	213	495	710									
"LA"	2004	"Caddo"	"0"	"077A"				246	717	965	273	644	922									
"LA"	2004	"Caddo"	"0"	"077B"				247	765	1016	255	705	962									
"LA"	2004	"Caddo"	"0"	"085A"				542	374	922	546	330	880									
"LA"	2004	"Caddo"	"0"	"085B"				528	428	959	502	381	888									
"LA"	2004	"Caddo"	"0"	"088A"				222	419	643	227	384	614									
"LA"	2004	"Caddo"	"0"	"088B"				238	443	683	258	398	657									
"LA"	2004	"Caddo"	"0"	"090A"				223	422	650	239	371	614									
"LA"	2004	"Caddo"	"0"	"090B"				201	518	719	239	448	687									
"LA"	2004	"Caddo"	"0"	"091A"				216	520	740	226	475	704									
"LA"	2004	"Caddo"	"0"	"091B"				233	555	792	241	515	759									
"LA"	2004	"Caddo"	"0"	"094A"				220	345	568	233	295	532									
"LA"	2004	"Caddo"	"0"	"094B"				210	352	567	208	326	535									
"LA"	2004	"Caddo"	"0"	"095A"				241	941	1188	268	852	1128									
"LA"	2004	"Caddo"	"0"	"095B"				176	933	1109	219	841	1068									
"LA"	2004	"Caddo"	"0"	"097A"				120	673	797	144	629	776									
"LA"	2004	"Caddo"	"0"	"097B"				129	597	731	151	557	709									
"LA"	2004	"Caddo"	"0"	"1"				319	15	334	291	14	311									
"LA"	2004	"Caddo"	"0"	"10"				116	532	650	143	484	628									
"LA"	2004	"Caddo"	"0"	"11"				232	822	1058	272	739	1017									
"LA"	2004	"Caddo"	"0"	"12"				157	622	780	197	550	749									
"LA"	2004	"Caddo"	"0"	"122A"				576	163	742	561	129	694									
"LA"	2004	"Caddo"	"0"	"122B"				542	160	704	501	148	658									
"LA"	2004	"Caddo"	"0"	"123"				152	554	708	175	504	683									
"LA"	2004	"Caddo"	"0"	"124"				45	93	139	59	75	136									
"LA"	2004	"Caddo"	"0"	"125"				396	526	925	410	452	870									
"LA"	2004	"Caddo"	"0"	"126"				86	376	464	116	317	440									
"LA"	2004	"Caddo"	"0"	"127"				63	212	278	63	205	270									
"LA"	2004	"Caddo"	"0"	"128A"				218	1012	1235	236	945	1188									
"LA"	2004	"Caddo"	"0"	"128B"				252	1068	1323	271	979	1255									
"LA"	2004	"Caddo"	"0"	"129"				259	597	863	266	555	823									
"LA"	2004	"Caddo"	"0"	"130"				29	68	98	36	57	93									
"LA"	2004	"Caddo"	"0"	"132A"				259	832	1094	317	725	1048									
"LA"	2004	"Caddo"	"0"	"132B"				346	787	1141	395	689	1093									
"LA"	2004	"Caddo"	"0"	"133"				420	799	1225	448	705	1165									
"LA"	2004	"Caddo"	"0"	"134"				135	151	287	128	136	269									
"LA"	2004	"Caddo"	"0"	"135"				271	518	793	272	473	746									
"LA"	2004	"Caddo"	"0"	"136A"				173	644	821	208	567	779									
"LA"	2004	"Caddo"	"0"	"136B"				163	611	774	196	555	751									
"LA"	2004	"Caddo"	"0"	"137A"				461	492	955	480	431	915									
"LA"	2004	"Caddo"	"0"	"137B"				425	470	896	425	401	830									
"LA"	2004	"Caddo"	"0"	"138A"				182	509	692	199	462	665									
"LA"	2004	"Caddo"	"0"	"138B"				128	545	676	157	488	649									
"LA"	2004	"Caddo"	"0"	"139"				129	670	803	180	584	768									
"LA"	2004	"Caddo"	"0"	"14"				273	397	680	261	382	650									
"LA"	2004	"Caddo"	"0"	"140"				33	108	142	37	100	139									
"LA"	2004	"Caddo"	"0"	"141"				103	56	160	97	49	149									
"LA"	2004	"Caddo"	"0"	"142"				73	326	401	100	288	390									
"LA"	2004	"Caddo"	"0"	"143"				278	818	1102	337	669	1024									
"LA"	2004	"Caddo"	"0"	"144"				371	357	731	377	289	678									
"LA"	2004	"Caddo"	"0"	"145"				24	24	48	17	26	44									
"LA"	2004	"Caddo"	"0"	"146"				92	105	198	103	80	187									
"LA"	2004	"Caddo"	"0"	"147"				92	99	191	96	84	181									
"LA"	2004	"Caddo"	"0"	"149"				52	60	113	53	47	101									
"LA"	2004	"Caddo"	"0"	"15"				394	391	799	402	341	750									
"LA"	2004	"Caddo"	"0"	"150"				21	85	106	31	71	104									
"LA"	2004	"Caddo"	"0"	"151"				73	90	163	69	82	152									
"LA"	2004	"Caddo"	"0"	"154"				45	38	83	32	35	68									
"LA"	2004	"Caddo"	"0"	"155"				44	102	146	41	94	139									
"LA"	2004	"Caddo"	"0"	"156"				142	192	339	172	143	318									
"LA"	2004	"Caddo"	"0"	"157"				99	220	324	105	204	310									
"LA"	2004	"Caddo"	"0"	"158"				202	992	1198	244	893	1140									
"LA"	2004	"Caddo"	"0"	"159"				421	816	1241	437	744	1194									
"LA"	2004	"Caddo"	"0"	"16"				202	757	961	238	685	925									
"LA"	2004	"Caddo"	"0"	"17"				351	297	656	337	260	604									
"LA"	2004	"Caddo"	"0"	"2"				262	522	788	275	483	759									
"LA"	2004	"Caddo"	"0"	"20"				208	495	708	228	448	679									
"LA"	2004	"Caddo"	"0"	"21"				147	540	697	175	499	674									
"LA"	2004	"Caddo"	"0"	"23"				434	54	496	406	37	452									
"LA"	2004	"Caddo"	"0"	"24"				249	429	682	273	371	650									
"LA"	2004	"Caddo"	"0"	"26"				153	425	583	155	406	562									
"LA"	2004	"Caddo"	"0"	"27"				294	393	690	304	346	650									
"LA"	2004	"Caddo"	"0"	"28"				45	33	78	45	27	72									
"LA"	2004	"Caddo"	"0"	"29"				652	23	679	582	23	622									
"LA"	2004	"Caddo"	"0"	"3"				629	13	645	590	15	610									
"LA"	2004	"Caddo"	"0"	"31"				603	30	640	555	25	594									
"LA"	2004	"Caddo"	"0"	"32"				408	88	499	374	72	453									
"LA"	2004	"Caddo"	"0"	"35"				433	88	521	394	67	467									
"LA"	2004	"Caddo"	"0"	"36"				403	128	537	380	111	497									
"LA"	2004	"Caddo"	"0"	"37"				484	48	536	465	34	505									
"LA"	2004	"Caddo"	"0"	"38"				683	18	711	607	24	651									
"LA"	2004	"Caddo"	"0"	"39"				373	8	384	344	4	357									
"LA"	2004	"Caddo"	"0"	"4"				554	190	748	525	158	688									
"LA"	2004	"Caddo"	"0"	"40"				422	18	443	398	15	423									
"LA"	2004	"Caddo"	"0"	"41"				795	21	819	729	23	763									
"LA"	2004	"Caddo"	"0"	"42"				177	8	185	163	8	173									
"LA"	2004	"Caddo"	"0"	"43"				324	39	364	293	39	341									
"LA"	2004	"Caddo"	"0"	"44"				516	30	549	464	19	490									
"LA"	2004	"Caddo"	"0"	"46"				561	75	642	519	57	591									
"LA"	2004	"Caddo"	"0"	"47"				393	537	930	393	482	882									
"LA"	2004	"Caddo"	"0"	"48"				127	546	679	152	494	651									
"LA"	2004	"Caddo"	"0"	"50"				705	21	730	640	12	674									
"LA"	2004	"Caddo"	"0"	"52"				581	63	650	528	64	599									
"LA"	2004	"Caddo"	"0"	"53"				520	211	734	496	178	685									
"LA"	2004	"Caddo"	"0"	"54"				813	42	859	745	37	793									
"LA"	2004	"Caddo"	"0"	"55"				253	190	446	255	172	430									
"LA"	2004	"Caddo"	"0"	"57"				479	11	495	417	13	446									
"LA"	2004	"Caddo"	"0"	"58"				535	88	627	481	87	583									
"LA"	2004	"Caddo"	"0"	"59"				625	40	670	549	41	598									
"LA"	2004	"Caddo"	"0"	"6"				116	31	151	118	23	142									
"LA"	2004	"Caddo"	"0"	"60"				599	19	622	560	9	584									
"LA"	2004	"Caddo"	"0"	"61"				777	21	805	714	18	749									
"LA"	2004	"Caddo"	"0"	"62"				638	706	1347	662	618	1289									
"LA"	2004	"Caddo"	"0"	"63"				214	223	439	221	196	418									
"LA"	2004	"Caddo"	"0"	"64"				372	70	444	338	63	411									
"LA"	2004	"Caddo"	"0"	"66"				189	714	907	254	602	864									
"LA"	2004	"Caddo"	"0"	"67"				510	15	527	465	10	482									
"LA"	2004	"Caddo"	"0"	"68"				279	546	830	276	506	786									
"LA"	2004	"Caddo"	"0"	"69"				392	457	855	408	414	825									
"LA"	2004	"Caddo"	"0"	"7"				389	182	577	369	162	539									
"LA"	2004	"Caddo"	"0"	"70"				817	180	1001	790	151	953									
"LA"	2004	"Caddo"	"0"	"71"				539	16	556	509	9	523									
"LA"	2004	"Caddo"	"0"	"72"				247	569	818	255	517	773									
"LA"	2004	"Caddo"	"0"	"74"				247	2	251	225	5	232									
"LA"	2004	"Caddo"	"0"	"75"				202	893	1103	221	836	1060									
"LA"	2004	"Caddo"	"0"	"78"				286	107	395	280	98	380									
"LA"	2004	"Caddo"	"0"	"79"				176	208	387	183	170	356									
"LA"	2004	"Caddo"	"0"	"8"				302	496	804	315	443	763									
"LA"	2004	"Caddo"	"0"	"80"				573	13	592	521	7	538									
"LA"	2004	"Caddo"	"0"	"81"				564	112	679	538	88	640									
"LA"	2004	"Caddo"	"0"	"82"				243	522	771	246	481	732									
"LA"	2004	"Caddo"	"0"	"83"				535	409	948	526	366	897									
"LA"	2004	"Caddo"	"0"	"84"				789	372	1162	769	326	1105									
"LA"	2004	"Caddo"	"0"	"86"				822	19	844	765	18	800									
"LA"	2004	"Caddo"	"0"	"87"				570	325	900	545	277	828									
"LA"	2004	"Caddo"	"0"	"89"				233	674	913	268	597	867									
"LA"	2004	"Caddo"	"0"	"9"				188	518	710	211	469	680									
"LA"	2004	"Caddo"	"0"	"92"				156	775	934	190	689	884									
"LA"	2004	"Caddo"	"0"	"93"				212	681	896	250	583	841									
"LA"	2004	"Caddo"	"0"	"98"				179	194	374	169	181	356									
"LA"	2004	"Caddo"	"0"	"99"				285	64	353	258	55	317									
"LA"	2004	"Caddo"	"Early Voting"	"0"				1625	3089	4737	1593	2764	4390									
"LA"	2004	"Caddo"	"Provisional Votes"	"0"				237	130	368	235	119	354									
"LA"	2004	"Calcasieu"	"0"	"160E"	7			145	395	552	198	340	542	280	264	544						
"LA"	2004	"Calcasieu"	"0"	"160W"	7			60	232	294	106	183	291	128	161	289						
"LA"	2004	"Calcasieu"	"0"	"161"	7			130	294	429	178	238	422	221	199	420						
"LA"	2004	"Calcasieu"	"0"	"162"	7			280	1223	1514	487	1000	1493	713	784	1497						
"LA"	2004	"Calcasieu"	"0"	"163"	7			238	884	1129	393	709	1107	545	560	1105						
"LA"	2004	"Calcasieu"	"0"	"164"	7			78	156	235	98	131	229	123	105	228						
"LA"	2004	"Calcasieu"	"0"	"165"	7			326	919	1251	481	737	1227	651	573	1224						
"LA"	2004	"Calcasieu"	"0"	"166"	7			340	1090	1441	557	849	1412	729	676	1405						
"LA"	2004	"Calcasieu"	"0"	"167"	7			210	826	1043	343	674	1024	514	513	1027						
"LA"	2004	"Calcasieu"	"0"	"260"	7			68	211	279	122	144	274	162	114	276						
"LA"	2004	"Calcasieu"	"0"	"261"	7			59	191	251	117	132	250	153	93	246						
"LA"	2004	"Calcasieu"	"0"	"262"	7			79	241	334	161	163	333	191	143	334						
"LA"	2004	"Calcasieu"	"0"	"300"	7			926	59	987	927	35	989	960	38	998						
"LA"	2004	"Calcasieu"	"0"	"301"	7			595	65	662	605	43	657	643	22	665						
"LA"	2004	"Calcasieu"	"0"	"302"	7			172	66	240	168	49	228	186	45	231						
"LA"	2004	"Calcasieu"	"0"	"303"	7			479	29	511	461	13	488	480	15	495						
"LA"	2004	"Calcasieu"	"0"	"304"	7			615	42	665	615	20	655	631	26	657						
"LA"	2004	"Calcasieu"	"0"	"305"	7			686	31	722	667	15	698	698	13	711						
"LA"	2004	"Calcasieu"	"0"	"306"	7			211	604	825	304	506	814	430	391	821						
"LA"	2004	"Calcasieu"	"0"	"307"	7			186	12	202	179	12	198	189	13	202						
"LA"	2004	"Calcasieu"	"0"	"308"	7			649	29	681	610	19	647	640	17	657						
"LA"	2004	"Calcasieu"	"0"	"309E"	7			142	41	186	152	21	174	163	17	180						
"LA"	2004	"Calcasieu"	"0"	"309W"	7			522	35	559	500	24	534	534	16	550						
"LA"	2004	"Calcasieu"	"0"	"310"	7			280	221	507	306	185	496	345	152	497						
"LA"	2004	"Calcasieu"	"0"	"311"	7			253	27	282	248	24	275	268	15	283						
"LA"	2004	"Calcasieu"	"0"	"312"	7			938	148	1095	972	74	1064	1033	50	1083						
"LA"	2004	"Calcasieu"	"0"	"313E"	7			118	16	136	109	18	129	116	17	133						
"LA"	2004	"Calcasieu"	"0"	"313W"	7			290	16	308	271	15	295	296	12	308						
"LA"	2004	"Calcasieu"	"0"	"314"	7			278	354	645	347	284	634	422	212	634						
"LA"	2004	"Calcasieu"	"0"	"315E"	7			453	153	613	497	95	599	541	78	619						
"LA"	2004	"Calcasieu"	"0"	"315W"	7			138	217	366	176	180	357	231	132	363						
"LA"	2004	"Calcasieu"	"0"	"316E"	7			191	183	375	237	128	372	265	101	366						
"LA"	2004	"Calcasieu"	"0"	"316W"	7			141	92	236	144	83	230	176	50	226						
"LA"	2004	"Calcasieu"	"0"	"317"	7			286	237	531	329	169	509	394	125	519						
"LA"	2004	"Calcasieu"	"0"	"318"	7			250	201	455	288	141	440	331	113	444						
"LA"	2004	"Calcasieu"	"0"	"319"	7			269	196	471	311	145	464	365	100	465						
"LA"	2004	"Calcasieu"	"0"	"320"	7			543	273	820	598	179	791	658	137	795						
"LA"	2004	"Calcasieu"	"0"	"321"	7			363	136	503	381	95	482	419	65	484						
"LA"	2004	"Calcasieu"	"0"	"322"	7			304	276	584	349	213	569	409	165	574						
"LA"	2004	"Calcasieu"	"0"	"323"	7			260	106	370	269	85	361	305	56	361						
"LA"	2004	"Calcasieu"	"0"	"324"	7			756	60	821	730	40	800	787	31	818						
"LA"	2004	"Calcasieu"	"0"	"325"	7			174	634	814	283	513	796	384	415	799						
"LA"	2004	"Calcasieu"	"0"	"326"	7			214	583	806	315	476	798	440	357	797						
"LA"	2004	"Calcasieu"	"0"	"327"	7			143	166	314	188	115	305	223	83	306						
"LA"	2004	"Calcasieu"	"0"	"328"	7			584	366	963	670	258	940	730	211	941						
"LA"	2004	"Calcasieu"	"0"	"329"	7			501	227	734	558	144	711	608	112	720						
"LA"	2004	"Calcasieu"	"0"	"330"	7			703	156	864	709	97	820	769	67	836						
"LA"	2004	"Calcasieu"	"0"	"331"	7			166	413	586	264	314	581	317	265	582						
"LA"	2004	"Calcasieu"	"0"	"332N"	7			214	223	445	268	160	433	304	127	431						
"LA"	2004	"Calcasieu"	"0"	"332S"	7			263	274	544	300	227	535	365	174	539						
"LA"	2004	"Calcasieu"	"0"	"333"	7			245	907	1160	390	738	1136	550	587	1137						
"LA"	2004	"Calcasieu"	"0"	"334"	7			202	391	596	257	322	583	317	269	586						
"LA"	2004	"Calcasieu"	"0"	"335"	7			149	429	584	238	340	581	317	264	581						
"LA"	2004	"Calcasieu"	"0"	"336"	7			305	645	958	405	529	937	538	398	936						
"LA"	2004	"Calcasieu"	"0"	"337"	7			151	437	591	246	333	581	330	257	587						
"LA"	2004	"Calcasieu"	"0"	"338"	7			263	488	756	381	365	750	500	253	753						
"LA"	2004	"Calcasieu"	"0"	"339"	7			311	798	1131	501	609	1119	625	497	1122						
"LA"	2004	"Calcasieu"	"0"	"360"	7			118	217	342	144	185	334	215	125	340						
"LA"	2004	"Calcasieu"	"0"	"361"	7			336	103	442	361	64	433	376	54	430						
"LA"	2004	"Calcasieu"	"0"	"362"	7			206	640	852	326	509	840	425	416	841						
"LA"	2004	"Calcasieu"	"0"	"363"	7			187	1038	1232	338	879	1220	479	741	1220						
"LA"	2004	"Calcasieu"	"0"	"364"	7			408	268	680	478	183	669	535	135	670						
"LA"	2004	"Calcasieu"	"0"	"365"	7			155	330	490	215	266	483	271	214	485						
"LA"	2004	"Calcasieu"	"0"	"366"	7			162	289	459	220	231	454	251	200	451						
"LA"	2004	"Calcasieu"	"0"	"367N"	7			404	975	1390	614	752	1371	778	588	1366						
"LA"	2004	"Calcasieu"	"0"	"367S"	7			205	427	637	306	315	626	387	241	628						
"LA"	2004	"Calcasieu"	"0"	"368"	7			294	900	1202	503	670	1186	685	509	1194						
"LA"	2004	"Calcasieu"	"0"	"369"	7			373	565	945	491	419	921	606	316	922						
"LA"	2004	"Calcasieu"	"0"	"370"	7			394	615	1017	534	459	1003	634	371	1005						
"LA"	2004	"Calcasieu"	"0"	"371N"	7			152	172	326	186	131	320	215	107	322						
"LA"	2004	"Calcasieu"	"0"	"371S"	7			315	690	1015	458	531	1000	583	416	999						
"LA"	2004	"Calcasieu"	"0"	"400"	7			461	637	1118	634	442	1090	697	383	1080						
"LA"	2004	"Calcasieu"	"0"	"401"	7			255	384	645	332	299	638	387	250	637						
"LA"	2004	"Calcasieu"	"0"	"402"	7			225	367	603	319	259	587	346	239	585						
"LA"	2004	"Calcasieu"	"0"	"403"	7			279	548	834	370	436	816	456	356	812						
"LA"	2004	"Calcasieu"	"0"	"404"	7			328	833	1174	459	687	1157	597	556	1153						
"LA"	2004	"Calcasieu"	"0"	"405"	7			369	1095	1477	550	889	1446	739	710	1449						
"LA"	2004	"Calcasieu"	"0"	"406"	7			312	594	916	448	434	892	519	375	894						
"LA"	2004	"Calcasieu"	"0"	"407"	7			237	704	948	349	575	932	442	484	926						
"LA"	2004	"Calcasieu"	"0"	"408"	7			194	651	855	312	525	841	380	464	844						
"LA"	2004	"Calcasieu"	"0"	"440"	7			438	669	1121	595	482	1091	717	380	1097						
"LA"	2004	"Calcasieu"	"0"	"441"	7			387	488	880	472	375	861	573	289	862						
"LA"	2004	"Calcasieu"	"0"	"460E"	7			109	192	305	149	148	302	170	132	302						
"LA"	2004	"Calcasieu"	"0"	"460W"	7			116	370	493	210	271	486	240	242	482						
"LA"	2004	"Calcasieu"	"0"	"461"	7			437	324	769	530	211	751	570	180	750						
"LA"	2004	"Calcasieu"	"0"	"462"	7			77	147	225	107	107	219	129	89	218						
"LA"	2004	"Calcasieu"	"0"	"463"	7			279	779	1073	440	606	1056	574	484	1058						
"LA"	2004	"Calcasieu"	"0"	"464"	7			209	569	782	301	458	763	382	378	760						
"LA"	2004	"Calcasieu"	"0"	"465"	7			105	219	329	154	169	325	190	134	324						
"LA"	2004	"Calcasieu"	"0"	"466E"	7			216	477	697	314	356	678	381	290	671						
"LA"	2004	"Calcasieu"	"0"	"466W"	7			176	767	951	323	614	943	455	483	938						
"LA"	2004	"Calcasieu"	"0"	"467"	7			234	576	818	363	424	799	442	350	792						
"LA"	2004	"Calcasieu"	"0"	"468"	7			247	522	780	369	395	773	426	341	767						
"LA"	2004	"Calcasieu"	"0"	"469"	7			168	368	538	248	277	532	305	223	528						
"LA"	2004	"Calcasieu"	"0"	"560"	7			234	178	415	275	117	396	296	90	386						
"LA"	2004	"Calcasieu"	"0"	"561"	7			141	211	358	189	146	342	211	125	336						
"LA"	2004	"Calcasieu"	"0"	"562"	7			47	111	163	78	80	159	83	75	158						
"LA"	2004	"Calcasieu"	"0"	"600"	7			92	261	353	139	206	349	183	168	351						
"LA"	2004	"Calcasieu"	"0"	"601"	7			106	255	363	170	173	349	208	139	347						
"LA"	2004	"Calcasieu"	"0"	"602"	7			124	214	340	166	163	333	206	130	336						
"LA"	2004	"Calcasieu"	"0"	"603"	7			219	75	297	206	68	283	227	48	275						
"LA"	2004	"Calcasieu"	"0"	"660"	7			154	457	616	259	352	614	324	279	603						
