state	year	county	precinct	g2004_USP_tv	g2004_USP_rv	g2004_USP_dv	g2004_USS_tv	g2004_USS_rv	g2004_USS_dv
"GA"	2004	"Greene County"	"054 Sugar Hill C"	1847	1369	464	1810	1312	442
"GA"	2004	"Greene County"	"055 Sugar Hill D"	1117	849	255	1098	829	243
"GA"	2004	"Greene County"	"056 Duluth C"	1166	773	381	1151	752	347
"GA"	2004	"Greene County"	"057 Duluth D"	1953	1171	752	1915	1144	700
"GA"	2004	"Greene County"	"058 Pinckneyville K"	1372	520	829	1338	467	803
"GA"	2004	"Greene County"	"059 Pinckneyville N"	1507	458	1033	1484	417	1024
"GA"	2004	"Greene County"	"060 Lawrenceville D"	708	304	398	687	273	389
"GA"	2004	"Greene County"	"061 Lawrenceville E"	1789	1290	476	1763	1249	465
"GA"	2004	"Greene County"	"062 Pinckneyville L"	1481	1119	350	1466	1134	292
"GA"	2004	"Greene County"	"063 Pinckneyville M"	1462	1091	352	1446	1118	290
"GA"	2004	"Greene County"	"064 Garners D"	1562	728	817	1540	695	798
"GA"	2004	"Greene County"	"065 Berkshire H"	564	265	288	550	243	281
"GA"	2004	"Greene County"	"066 Pinckneyville O"	1551	493	1039	1503	461	982
"GA"	2004	"Greene County"	"067 Berkshire I"	1458	1014	430	1439	1011	377
"GA"	2004	"Greene County"	"068 Cates I"	1725	1241	466	1712	1230	436
"GA"	2004	"Greene County"	"069 Cates J"	1619	1077	530	1598	1051	501
"GA"	2004	"Greene County"	"070 Goodwins B"	1856	1405	427	1824	1379	388
"GA"	2004	"Greene County"	"071 Lawrenceville F"	1238	680	544	1220	646	553
"GA"	2004	"Greene County"	"072 Martins E"	1630	389	1229	1585	352	1189
"GA"	2004	"Greene County"	"073 Pinckneyville P"	1104	660	441	1089	653	402
"GA"	2004	"Greene County"	"074 Pinckneyville Q"	698	198	491	684	185	491
"GA"	2004	"Greene County"	"075 Rockbridge C"	1881	970	894	1854	922	878
"GA"	2004	"Greene County"	"076 Rockbridge D"	1754	1007	739	1726	952	743
"GA"	2004	"Greene County"	"077 Goodwins C"	2120	1228	862	2069	1181	815
"GA"	2004	"Greene County"	"078 Pinckneyville R"	631	185	443	615	172	425
"GA"	2004	"Greene County"	"079 Cates K"	1385	1042	321	1362	1019	297
"GA"	2004	"Greene County"	"080 Baycreek C"	1810	1372	432	1780	1306	439
"GA"	2004	"Greene County"	"081 Cates L"	2117	1504	600	2080	1465	569
"GA"	2004	"Greene County"	"082 Duluth E"	793	380	402	768	370	371
"GA"	2004	"Greene County"	"083 Goodwins D"	2310	1647	647	2281	1576	630
"GA"	2004	"Greene County"	"084 Lawrenceville G"	1343	764	567	1314	735	549
"GA"	2004	"Greene County"	"085 Lawrenceville H"	1464	1110	333	1441	1069	329
"GA"	2004	"Greene County"	"086 Martins F"	982	478	491	957	439	491
"GA"	2004	"Greene County"	"087 Pinckneyville S"	1299	754	525	1265	735	482
"GA"	2004	"Greene County"	"088 Rockbridge E"	1658	823	823	1622	779	781
"GA"	2004	"Greene County"	"089 Sugar Hill E"	1032	796	229	1017	757	238
"GA"	2004	"Greene County"	"090 Lawrenceville I"	1557	1008	533	1519	970	509
"GA"	2004	"Greene County"	"091 Baycreek D"	2031	1568	444	2005	1528	431
"GA"	2004	"Greene County"	"092 Berkshire J"	1656	1166	475	1632	1149	445
"GA"	2004	"Greene County"	"093 Cates M"	2070	1611	445	2039	1564	424
"GA"	2004	"Greene County"	"094 Cates N"	1341	1046	287	1323	1053	242
"GA"	2004	"Greene County"	"095 Duluth F"	1825	728	1078	1762	697	1008
"GA"	2004	"Greene County"	"096 Duluth G"	1195	887	298	1175	871	257
"GA"	2004	"Greene County"	"097 Goodwins E"	2156	1490	648	2129	1446	621
"GA"	2004	"Greene County"	"098 Goodwins F"	1338	953	368	1312	927	344
"GA"	2004	"Greene County"	"099 Pinckneyville T"	1178	737	427	1149	722	389
"GA"	2004	"Greene County"	"100 Suwanee B"	1669	1189	474	1650	1151	457
"GA"	2004	"Greene County"	"101 Pinckneyville U"	1050	577	458	1042	564	443
"GA"	2004	"Greene County"	"102 Pucketts B"	3062	2382	659	3012	2329	626
"GA"	2004	"Greene County"	"103 Berkshire L"	1258	645	606	1231	621	561
"GA"	2004	"Greene County"	"104 Rockbridge F"	1936	1039	880	1908	984	891
"GA"	2004	"Greene County"	"105 Sugar Hill F"	1647	1211	415	1609	1163	396
"GA"	2004	"Greene County"	"106 Suwanee C"	1651	1223	415	1619	1180	382
"GA"	2004	"Greene County"	"107 Cates O"	640	487	149	637	486	134
"GA"	2004	"Greene County"	"108 Baycreek E"	1930	1443	473	1900	1397	459
"GA"	2004	"Greene County"	"109 Berkshire M"	678	502	164	673	518	135
"GA"	2004	"Greene County"	"110 Martins G"	1354	720	622	1328	677	613
"GA"	2004	"Greene County"	"111 Duluth H"	1225	815	400	1209	821	364
"GA"	2004	"Greene County"	"112 Berkshire N"	723	539	178	716	565	134
"GA"	2004	"Greene County"	"113 Pinckneyville V"	977	390	579	939	373	545
"GA"	2004	"Greene County"	"114 Pinckneyville W"	691	267	416	661	250	392
"GA"	2004	"Greene County"	"115 Martins H"	1674	1002	662	1634	948	642
"GA"	2004	"Greene County"	"116 Martins I"	1337	614	711	1293	564	696
"GA"	2004	"Greene County"	"117 Martins J"	1453	584	864	1422	531	858
"GA"	2004	"Greene County"	"118 Garners F"	887	653	221	871	631	219
"GA"	2004	"Greene County"	"119 Berkshire O"	877	641	215	868	640	196
"GA"	2004	"Greene County"	"120 Berkshire P"	665	368	286	654	338	294
"GA"	2004	"Greene County"	"121 Pinckneyville X"	1549	1007	522	1530	1012	462
"GA"	2004	"Greene County"	"122 Rockbridge G"	1780	893	871	1755	844	861
"GA"	2004	"Greene County"	"123 Pinckneyville Y"	786	327	446	766	314	418
"GA"	2004	"Greene County"	"124 Goodwins G"	2220	1461	743	2184	1420	715
"GA"	2004	"Greene County"	"125 Pinckneyville Z"	1232	949	267	1215	962	209
"GA"	2004	"Greene County"	"126 Pinckneyville A1"	1630	1201	409	1611	1215	356
"GA"	2004	"Greene County"	"127 Lawrenceville J"	1039	600	430	1022	579	409
"GA"	2004	"Greene County"	"128 Goodwins H"	1338	915	416	1317	882	414
"GA"	2004	"Greene County"	"129 Duncans B"	1903	1613	276	1883	1579	264
"GA"	2004	"Greene County"	"130 Suwanee D"	1804	1400	380	1782	1380	362
"GA"	2004	"Greene County"	"131 Suwanee E"	2703	2105	581	2666	2102	518
"GA"	2004	"Greene County"	"132 Lawrenceville K"	1574	1102	463	1548	1078	430
"GA"	2004	"Greene County"	"133 Harbins B"	1310	1061	244	1289	1014	234
"GA"	2004	"Greene County"	"134 Baycreek F"	1831	1346	468	1808	1301	464
"GA"	2004	"Greene County"	"135 Pucketts C"	1366	1126	227	1347	1071	245
"GA"	2004	"Greene County"	"136 Hog Mountain C"	1729	1274	444	1702	1212	439
"GA"	2004	"Greene County"	"137 Rockycreek B"	2992	2340	639	2942	2258	635
"GA"	2004	"Greene County"	"138 Duluth I"	1416	1114	293	1400	1100	279
"GA"	2004	"Greene County"	"139 Martins K"	1538	707	815	1505	644	805
"GA"	2004	"Greene County"	"140 Duluth J"	1079	536	534	1055	529	487
"GA"	2004	"Greene County"	"141 Sugar Hill G"	1261	948	296	1245	919	292
"GA"	2004	"Greene County"	"142 Suwanee F"	1752	1208	533	1716	1157	520
"GA"	2004	"Greene County"	"143 Lawrenceville L"	1659	1146	497	1639	1133	462
"GA"	2004	"Greene County"	"144 Lawrenceville M"	1929	934	980	1898	878	967
"GA"	2004	"Greene County"	"145 Baycreek G"	1401	1056	334	1387	1020	344
"GA"	2004	"Greene County"	"146 Baycreek H"	1590	1311	268	1573	1271	263
"GA"	2004	"Greene County"	"147 Baycreek I"	1764	1224	527	1721	1182	503
"GA"	2004	"Greene County"	"148 Berkshire Q"	849	573	264	836	566	240
"GA"	2004	"Greene County"	"Greensboro"	1173	433	735	1152	436	698
"GA"	2004	"Greene County"	"Greshamville"	384	286	98	372	265	101
"GA"	2004	"Greene County"	"Liberty"	209	150	59	207	147	56
"GA"	2004	"Greene County"	"Old Salem"	1053	901	147	1035	894	128
"GA"	2004	"Greene County"	"Siloam"	514	211	300	505	217	280
"GA"	2004	"Greene County"	"Union Point"	608	287	319	598	282	308
"GA"	2004	"Greene County"	"White Plains"	194	97	95	186	102	77
"GA"	2004	"Greene County"	"Woodville"	322	151	168	319	152	162
"GA"	2004	"Habersham County"	"Baldwin"	525	415	108	512	391	113
"GA"	2004	"Habersham County"	"Batesville"	323	234	87	315	219	88
"GA"	2004	"Habersham County"	"Center Hill"	1404	1186	208	1372	1118	229
"GA"	2004	"Habersham County"	"Clarkesville"	1291	1046	235	1255	1004	229
"GA"	2004	"Habersham County"	"Cool Springs"	492	384	107	489	369	105
"GA"	2004	"Habersham County"	"Cornelia"	891	627	255	861	606	232
"GA"	2004	"Habersham County"	"Deep Creek"	636	503	130	618	487	122
"GA"	2004	"Habersham County"	"Demorest"	825	610	209	800	584	200
"GA"	2004	"Habersham County"	"Fair Play"	716	612	97	707	610	85
"GA"	2004	"Habersham County"	"Falling Water"	378	300	74	369	295	68
"GA"	2004	"Habersham County"	"Fork"	750	614	134	732	584	137
"GA"	2004	"Habersham County"	"Glade Creek"	668	565	100	651	516	127
"GA"	2004	"Habersham County"	"Mud Creek"	788	660	125	774	613	144
"GA"	2004	"Habersham County"	"View"	825	675	144	814	660	135
"GA"	2004	"Hall County"	"AGRICULTURAL CENTER"	1090	910	171	1069	871	181
"GA"	2004	"Hall County"	"BARK CAMP"	1141	947	187	1128	934	168
"GA"	2004	"Hall County"	"BIG HICKORY"	1588	1385	192	1571	1337	199
"GA"	2004	"Hall County"	"CANDLER"	980	821	152	965	796	148
"GA"	2004	"Hall County"	"CHESTATEE"	1084	894	181	1065	858	187
"GA"	2004	"Hall County"	"CHICOPEE"	450	330	117	436	314	112
"GA"	2004	"Hall County"	"CLERMONT"	1405	1228	167	1384	1169	188
"GA"	2004	"Hall County"	"FLOWERY BRANCH I"	1490	1191	292	1470	1157	279
"GA"	2004	"Hall County"	"FLOWERY BRANCH II"	1111	883	218	1100	844	221
"GA"	2004	"Hall County"	"FORK"	1439	1171	255	1422	1144	247
"GA"	2004	"Hall County"	"FRIENDSHIP I"	1719	1465	250	1692	1385	273
"GA"	2004	"Hall County"	"FRIENDSHIP II"	829	701	119	825	675	130
"GA"	2004	"Hall County"	"FRIENDSHIP III"	1255	997	241	1233	940	258
"GA"	2004	"Hall County"	"GAINESVILLE I"	861	651	198	851	652	174
"GA"	2004	"Hall County"	"GAINESVILLE II"	922	135	784	900	96	794
"GA"	2004	"Hall County"	"GAINESVILLE III"	1212	836	365	1172	783	351
"GA"	2004	"Hall County"	"GAINESVILLE IV"	867	599	250	853	581	235
"GA"	2004	"Hall County"	"GAINESVILLE MILL"	98	58	39	96	56	39
"GA"	2004	"Hall County"	"GAINESVILLE V"	590	423	154	583	416	153
"GA"	2004	"Hall County"	"GILLSVILLE"	522	427	93	516	402	103
"GA"	2004	"Hall County"	"GLADE"	654	524	126	642	507	118
"GA"	2004	"Hall County"	"LULA"	1282	1074	198	1269	1025	216
"GA"	2004	"Hall County"	"MORGAN I"	1751	1455	277	1732	1386	314
"GA"	2004	"Hall County"	"MORGAN II"	885	671	208	872	610	232
"GA"	2004	"Hall County"	"MORGAN III"	898	784	112	891	757	122
"GA"	2004	"Hall County"	"MURRAYVILLE"	930	750	170	919	716	167
"GA"	2004	"Hall County"	"NEW HOLLAND"	795	613	175	782	575	188
"GA"	2004	"Hall County"	"OAKWOOD I"	795	575	215	784	543	224
"GA"	2004	"Hall County"	"OAKWOOD II"	711	586	117	704	583	106
"GA"	2004	"Hall County"	"OAKWOOD III"	1125	889	225	1110	853	228
"GA"	2004	"Hall County"	"QUILLIANS"	1137	947	184	1124	923	187
"GA"	2004	"Hall County"	"RIVERBEND"	533	390	138	524	393	123
"GA"	2004	"Hall County"	"ROBERTS"	1629	1302	314	1605	1241	320
"GA"	2004	"Hall County"	"TADMORE"	1459	1004	447	1419	893	489
"GA"	2004	"Hall County"	"WEST WHELCHEL"	1842	1536	293	1832	1555	243
"GA"	2004	"Hall County"	"WHELCHEL I"	1151	963	174	1128	909	187
"GA"	2004	"Hall County"	"WHELCHEL II"	779	630	144	770	635	122
"GA"	2004	"Hall County"	"WILSON I"	698	544	149	684	526	146
"GA"	2004	"Hall County"	"WILSON II"	839	654	178	831	640	168
"GA"	2004	"Hancock County"	"Devereux A"	326	34	289	299	31	261
"GA"	2004	"Hancock County"	"Devereux B"	566	202	363	547	197	334
"GA"	2004	"Hancock County"	"Linton A"	451	165	282	432	161	267
"GA"	2004	"Hancock County"	"Linton B"	236	65	168	226	62	161
"GA"	2004	"Hancock County"	"Mayfield A"	203	38	165	188	32	150
"GA"	2004	"Hancock County"	"Mayfield B"	273	20	250	260	40	215
"GA"	2004	"Hancock County"	"Sparta"	587	80	506	561	68	483
"GA"	2004	"Haralson County"	"berea-steadman"	282	227	54	275	194	77
"GA"	2004	"Haralson County"	"bremen"	2011	1523	472	1983	1465	475
"GA"	2004	"Haralson County"	"buchanan"	736	564	167	723	520	183
"GA"	2004	"Haralson County"	"buncombe"	442	344	98	434	312	106
"GA"	2004	"Haralson County"	"corinth"	651	508	137	642	483	145
"GA"	2004	"Haralson County"	"felton"	155	106	46	153	95	50
"GA"	2004	"Haralson County"	"little creek"	354	280	69	344	254	75
"GA"	2004	"Haralson County"	"mt. view"	156	130	25	154	125	23
"GA"	2004	"Haralson County"	"seventh"	664	512	150	647	466	167
"GA"	2004	"Haralson County"	"tallapoosa"	1320	948	362	1279	885	362
"GA"	2004	"Haralson County"	"twentieth"	312	239	69	309	234	68
"GA"	2004	"Haralson County"	"waco"	469	358	106	459	334	107
"GA"	2004	"Harris County"	"Cataula"	983	771	202	957	726	200
"GA"	2004	"Harris County"	"Ellerslie"	1263	966	289	1242	923	288
"GA"	2004	"Harris County"	"Goodman"	638	383	251	615	370	230
"GA"	2004	"Harris County"	"Hamilton"	784	486	295	756	458	283
"GA"	2004	"Harris County"	"Lower 19th"	1010	780	224	976	732	222
"GA"	2004	"Harris County"	"Mulberry Grove"	1079	869	205	1051	827	199
"GA"	2004	"Harris County"	"Pine Mtn Valley"	548	426	119	537	398	129
"GA"	2004	"Harris County"	"Skinner"	484	312	167	477	321	144
"GA"	2004	"Harris County"	"Upper 19th"	634	504	128	617	482	120
"GA"	2004	"Harris County"	"Valley Plains"	385	240	142	367	215	144
"GA"	2004	"Harris County"	"Waverly Hall"	921	553	361	901	522	354
"GA"	2004	"Harris County"	"Whitesville"	623	407	211	603	393	195
"GA"	2004	"Hart County"	"Bio #8"	606	357	244	547	314	212
"GA"	2004	"Hart County"	"Bowersville #6"	641	425	213	603	370	212
"GA"	2004	"Hart County"	"Cokesbury #4"	535	262	267	489	225	244
"GA"	2004	"Hart County"	"Goldmine #3"	802	577	224	770	535	219
"GA"	2004	"Hart County"	"Hartwell #2"	2497	1426	1057	2327	1310	957
"GA"	2004	"Hart County"	"Reed Creek #5"	1280	859	410	1212	804	379
"GA"	2004	"Hart County"	"Shoal Creek #7"	651	432	214	618	404	204
"GA"	2004	"Heard County"	"Centralhatchee"	407	312	93	400	294	95
"GA"	2004	"Heard County"	"Cooksville-Corinth"	253	189	61	246	173	65
"GA"	2004	"Heard County"	"Enon Grove"	440	316	124	430	306	115
"GA"	2004	"Heard County"	"Ephesus"	328	250	78	304	223	76
"GA"	2004	"Heard County"	"Franklin"	678	453	220	663	423	229
"GA"	2004	"Heard County"	"Glenloch"	192	144	47	187	136	50
"GA"	2004	"Heard County"	"Roosterville"	364	285	78	359	272	85
"GA"	2004	"Heard County"	"Southwest"	385	243	139	375	234	127
"GA"	2004	"Heard County"	"Walnut Hill"	199	149	49	187	138	44
"GA"	2004	"Henry County"	"25 - Locust Grove"	1713	1199	504	1687	1152	504
"GA"	2004	"Henry County"	"26 - Tussahaw"	1353	1139	205	1326	1087	213
"GA"	2004	"Henry County"	"27 - Sandy Ridge"	1932	1528	396	1892	1480	368
"GA"	2004	"Henry County"	"28 - Westside"	1885	787	1089	1838	710	1090
"GA"	2004	"Henry County"	"29 - Lowes"	1520	1105	408	1491	1054	414
"GA"	2004	"Henry County"	"30 - South Hampton"	1502	1134	356	1484	1095	356
"GA"	2004	"Henry County"	"31 - North Hampton"	1565	1079	482	1535	1018	483
"GA"	2004	"Henry County"	"32 - Mt Carmel"	1049	776	270	1036	747	272
"GA"	2004	"Henry County"	"33 - Spivey Community"	1716	631	1076	1695	577	1082
"GA"	2004	"Henry County"	"34 - Wesley Lakes"	2203	1421	770	2164	1290	819
"GA"	2004	"Henry County"	"35 - McDonough"	1677	1182	480	1659	1167	452
"GA"	2004	"Henry County"	"36 - McMullen"	1025	856	164	1011	822	162
"GA"	2004	"Henry County"	"37 - East Lake"	1521	1284	228	1503	1258	208
"GA"	2004	"Henry County"	"38 - Hickory Flat"	1635	1006	623	1610	936	643
"GA"	2004	"Henry County"	"39 - Stockbridge East"	668	331	334	655	314	322
"GA"	2004	"Henry County"	"40 - Stockbridge West"	1438	553	868	1408	505	871
"GA"	2004	"Henry County"	"41 - Stagecoach"	1290	943	331	1248	865	327
"GA"	2004	"Henry County"	"42 - Cotton Indian"	1336	1015	311	1320	957	333
"GA"	2004	"Henry County"	"43 - Pleasant Grove"	1558	1165	384	1531	1110	393
"GA"	2004	"Henry County"	"44 - Austin Road"	1890	1252	626	1869	1193	621
"GA"	2004	"Henry County"	"45 - Swan Lake"	960	665	288	942	644	277
"GA"	2004	"Henry County"	"46 - Shakerag"	1106	263	833	1088	229	840
"GA"	2004	"Henry County"	"47 - Ellenwood"	1730	577	1142	1701	521	1147
"GA"	2004	"Henry County"	"48 - Unity Grove"	1360	1102	249	1341	1054	249
"GA"	2004	"Henry County"	"49 - South Cedar"	865	514	347	851	477	348
"GA"	2004	"Henry County"	"50 - Pates Creek"	2817	1974	819	2770	1905	777
"GA"	2004	"Henry County"	"51 - Oakland"	1020	807	206	1004	777	200
"GA"	2004	"Henry County"	"52 - Lake Dow"	1653	1360	282	1633	1333	273
"GA"	2004	"Henry County"	"53 - Flippen"	1214	694	515	1194	678	497
"GA"	2004	"Henry County"	"54 - Stockbridge Central"	1566	906	648	1546	859	644
"GA"	2004	"Henry County"	"55 - Kellytown"	1338	1065	266	1318	1047	248
"GA"	2004	"Henry County"	"56 - Hidden Valley"	1932	1049	870	1913	990	882
"GA"	2004	"Houston County"	"ANNX"	736	545	188	724	519	195
"GA"	2004	"Houston County"	"BMS"	1815	1410	391	1790	1394	370
"GA"	2004	"Houston County"	"BON"	1739	1319	408	1714	1291	393
"GA"	2004	"Houston County"	"CENT"	1517	1083	422	1459	1031	404
"GA"	2004	"Houston County"	"ELBC"	582	158	420	565	150	411
"GA"	2004	"Houston County"	"ESES"	1981	1219	746	1941	1193	719
"GA"	2004	"Houston County"	"FMMS"	3660	2697	946	3603	2568	986
"GA"	2004	"Houston County"	"HAFS"	708	457	250	696	463	224
"GA"	2004	"Houston County"	"HCHS"	1338	972	353	1306	928	350
"GA"	2004	"Houston County"	"HCTC"	1237	841	382	1210	792	394
"GA"	2004	"Houston County"	"HEFS"	512	270	237	506	273	229
"GA"	2004	"Houston County"	"KATH"	762	552	205	746	539	191
"GA"	2004	"Houston County"	"LIND"	1039	339	690	1021	319	683
"GA"	2004	"Houston County"	"MAES"	1487	1135	341	1457	1100	341
"GA"	2004	"Houston County"	"MALL"	1522	1004	513	1485	967	488
"GA"	2004	"Houston County"	"MILL"	1231	817	399	1207	809	371
"GA"	2004	"Houston County"	"MORN"	760	393	363	741	407	327
"GA"	2004	"Houston County"	"NSES"	1315	887	422	1292	852	424
"GA"	2004	"Houston County"	"NSMS"	1893	950	928	1867	935	902
"GA"	2004	"Houston County"	"NSSH"	1043	573	465	1025	555	447
"GA"	2004	"Houston County"	"PERL"	710	242	463	688	228	448
"GA"	2004	"Houston County"	"PPS"	2270	1478	773	2180	1429	719
"GA"	2004	"Houston County"	"QRUN"	1258	962	289	1239	955	269
"GA"	2004	"Houston County"	"RECR"	481	291	188	464	267	190
"GA"	2004	"Houston County"	"ROZR"	1236	1008	224	1219	996	214
"GA"	2004	"Houston County"	"RUSS"	1519	902	595	1479	865	579
"GA"	2004	"Houston County"	"TWPK"	1273	876	390	1257	853	387
"GA"	2004	"Houston County"	"WATS"	486	267	216	469	247	212
"GA"	2004	"Irwin County"	"Fletcher"	221	196	25	217	191	23
"GA"	2004	"Irwin County"	"Holt"	143	95	47	130	84	42
"GA"	2004	"Irwin County"	"Irwinville"	342	290	48	332	268	59
"GA"	2004	"Irwin County"	"Minnie"	161	135	24	153	133	19
"GA"	2004	"Irwin County"	"Mystic"	249	198	51	246	184	56
"GA"	2004	"Irwin County"	"Ocilla"	884	440	439	855	412	431
"GA"	2004	"Irwin County"	"Osierfield"	97	71	25	90	62	24
"GA"	2004	"Irwin County"	"Roberts"	214	174	38	203	151	49
"GA"	2004	"Jackson County"	"Attica"	584	403	174	572	398	153
"GA"	2004	"Jackson County"	"Center"	459	317	138	454	311	135
"GA"	2004	"Jackson County"	"Cunningham"	312	255	52	306	247	51
"GA"	2004	"Jackson County"	"Harrisburg"	763	611	150	751	578	155
"GA"	2004	"Jackson County"	"Hoschton"	558	463	94	544	427	106
"GA"	2004	"Jackson County"	"Jefferson"	2107	1695	394	2067	1611	400
"GA"	2004	"Jackson County"	"Miller"	794	657	133	782	633	129
"GA"	2004	"Jackson County"	"Minish"	2135	1534	592	2114	1509	565
"GA"	2004	"Jackson County"	"Newtown"	980	790	182	956	743	190
"GA"	2004	"Jackson County"	"Porter"	1099	927	161	1086	906	156
"GA"	2004	"Jackson County"	"Randolph"	1450	1228	211	1431	1175	225
"GA"	2004	"Jackson County"	"Redstone"	620	431	184	613	415	187
"GA"	2004	"Jackson County"	"Talmo"	467	402	61	463	392	59
"GA"	2004	"Jackson County"	"Wilson"	457	343	107	450	346	97
"GA"	2004	"Jasper County"	"Hillsboro"	206	140	66	198	133	64
"GA"	2004	"Jasper County"	"Martin Burney"	711	566	139	704	548	134
"GA"	2004	"Jasper County"	"Monticello"	1027	496	526	1010	482	506
"GA"	2004	"Jasper County"	"Shady Dale"	230	133	96	228	125	100
"GA"	2004	"Jasper County"	"Smith, Jordan Lazenby"	171	131	37	170	131	30
"GA"	2004	"Jasper County"	"Thompson Barnes"	514	434	79	511	413	91
"GA"	2004	"Jasper County"	"Wyatt"	453	336	111	447	320	115
"GA"	2004	"Jeff Davis County"	"Altamaha I"	473	378	94	443	331	103
"GA"	2004	"Jeff Davis County"	"Altamaha II"	587	508	76	546	451	87
"GA"	2004	"Jeff Davis County"	"Blackburn I"	305	222	82	287	196	88
"GA"	2004	"Jeff Davis County"	"Blackburn II"	307	259	46	286	222	61
"GA"	2004	"Jeff Davis County"	"Hazlehurst"	496	197	294	454	171	271
"GA"	2004	"Jeff Davis County"	"Ocmulgee I"	653	537	116	609	473	121
"GA"	2004	"Jeff Davis County"	"Ocmulgee II"	188	103	82	171	92	72
"GA"	2004	"Jeff Davis County"	"Whitehead I"	353	271	81	332	251	78
"GA"	2004	"Jeff Davis County"	"Whitehead II"	361	280	80	335	237	89
"GA"	2004	"Jefferson County"	"Avera"	218	173	45	203	156	45
"GA"	2004	"Jefferson County"	"Bartow"	300	134	166	285	134	148
"GA"	2004	"Jefferson County"	"Louisville"	1611	608	997	1521	593	914
"GA"	2004	"Jefferson County"	"Matthews"	343	221	122	330	219	105
"GA"	2004	"Jefferson County"	"Stapleton"	279	194	84	264	192	69
"GA"	2004	"Jefferson County"	"Stapleton Crossroads"	261	121	139	252	126	124
"GA"	2004	"Jefferson County"	"Wadley"	1017	310	699	912	316	582
"GA"	2004	"Jefferson County"	"Wrens"	1277	613	660	1204	624	561
"GA"	2004	"Jenkins County"	"Courthouse"	365	130	233	339	134	192
"GA"	2004	"Jenkins County"	"Four Points"	521	284	235	490	286	193
"GA"	2004	"Jenkins County"	"Perkins"	399	280	118	385	285	93
"GA"	2004	"Jenkins County"	"Primary School"	420	132	286	382	130	242
"GA"	2004	"Jenkins County"	"Senior Citizens"	434	333	100	410	326	75
"GA"	2004	"Johnson County"	"1201-Wrightsville"	851	484	361	796	467	315
"GA"	2004	"Johnson County"	"1266-Smith"	289	232	57	270	216	50
"GA"	2004	"Johnson County"	"1301-Bray"	364	284	78	355	274	76
"GA"	2004	"Johnson County"	"1405-Spann"	195	104	90	180	104	68
"GA"	2004	"Johnson County"	"1746-Adrian"	194	110	83	174	95	75
"GA"	2004	"Johnson County"	"1820-Moores Chapel"	263	203	60	243	187	52
"GA"	2004	"Johnson County"	"55-Kite"	448	344	103	406	308	81
"GA"	2004	"Jones County"	"Barron"	385	234	148	372	225	140
"GA"	2004	"Jones County"	"Clinton"	714	547	165	696	529	153
"GA"	2004	"Jones County"	"Davidson"	650	468	171	629	461	148
"GA"	2004	"Jones County"	"Ethridge"	515	355	160	502	346	153
"GA"	2004	"Jones County"	"Finney"	1141	824	312	1120	835	261
"GA"	2004	"Jones County"	"Gray"	743	563	177	734	551	171
"GA"	2004	"Jones County"	"Hawkins"	1046	437	601	1034	414	603
"GA"	2004	"Jones County"	"Pope"	776	380	389	756	372	373
"GA"	2004	"Jones County"	"Roberts"	931	634	292	909	601	292
"GA"	2004	"Jones County"	"Sanders"	96	61	35	93	60	32
"GA"	2004	"Jones County"	"White"	188	132	55	182	130	51
"GA"	2004	"Lamar County"	"Armory"	504	256	245	494	247	239
"GA"	2004	"Lamar County"	"Chappell Mill"	502	370	128	498	366	123
"GA"	2004	"Lamar County"	"FBC"	806	248	554	790	230	547
"GA"	2004	"Lamar County"	"LCSC"	1224	888	329	1212	893	302
"GA"	2004	"Lamar County"	"Milner"	1433	1039	384	1414	1003	387
