state	year	county	cd	precinct	g2010_USH_dv	g2010_USH_rv	g2010_USH_tv
"VA"	2010	"Henrico County"	3	"503 - CHICKAHOMINY"	416	709	1152
"VA"	2010	"Henrico County"	3	"504 - DONAHOE"	393	248	655
"VA"	2010	"Henrico County"	3	"505 - DOREY"	430	661	1114
"VA"	2010	"Henrico County"	3	"506 - EANES"	578	261	852
"VA"	2010	"Henrico County"	3	"507 - ELKO"	68	267	349
"VA"	2010	"Henrico County"	3	"508 - HIGHLAND SPRINGS"	609	198	815
"VA"	2010	"Henrico County"	3	"509 - LABURNUM"	569	274	862
"VA"	2010	"Henrico County"	3	"510 - MASONIC"	700	156	866
"VA"	2010	"Henrico County"	3	"511 - MEHFOUD"	647	293	953
"VA"	2010	"Henrico County"	3	"512 - MONTROSE"	928	189	1136
"VA"	2010	"Henrico County"	3	"513 - NINE MILE"	229	210	453
"VA"	2010	"Henrico County"	3	"514 - PLEASANTS"	1203	196	1413
"VA"	2010	"Henrico County"	3	"515 - SANDSTON"	188	640	871
"VA"	2010	"Henrico County"	3	"516 - SULLIVANS"	551	329	896
"VA"	2010	"Henrico County"	3	"517 - TOWN HALL"	187	343	541
"VA"	2010	"Henrico County"	3	"518 - WHITLOCKS"	379	620	1022
"VA"	2010	"Henrico County"	3	"519 - ROLFE"	1949	266	2242
"VA"	2010	"Henrico County"	7	"101 - COALPIT"	525	890	1522
"VA"	2010	"Henrico County"	7	"102 - DUMBARTON"	688	403	1173
"VA"	2010	"Henrico County"	7	"103 - GLEN ALLEN"	517	1006	1654
"VA"	2010	"Henrico County"	7	"104 - GLENSIDE"	568	242	837
"VA"	2010	"Henrico County"	7	"105 - GREENDALE"	234	384	665
"VA"	2010	"Henrico County"	7	"106 - HERMITAGE"	494	588	1163
"VA"	2010	"Henrico County"	7	"107 - HILLIARD"	217	255	501
"VA"	2010	"Henrico County"	7	"108 - HUNTON"	99	305	451
"VA"	2010	"Henrico County"	7	"109 - JOHNSON"	119	192	345
"VA"	2010	"Henrico County"	7	"110 - LAKESIDE"	392	545	1016
"VA"	2010	"Henrico County"	7	"111 - LONGAN"	395	745	1243
"VA"	2010	"Henrico County"	7	"112 - MAUDE TREVVETT"	171	325	545
"VA"	2010	"Henrico County"	7	"113 - STAPLES MILL"	657	1193	2000
"VA"	2010	"Henrico County"	7	"114 - SUMMIT COURT"	212	288	562
"VA"	2010	"Henrico County"	7	"115 - WESTWOOD"	296	449	782
"VA"	2010	"Henrico County"	7	"116 - HUNGARY CREEK"	629	1086	1853
"VA"	2010	"Henrico County"	7	"202 - AZALEA"	1031	145	1194
"VA"	2010	"Henrico County"	7	"203 - BELMONT"	481	378	915
"VA"	2010	"Henrico County"	7	"204 - BROOKLAND"	145	163	321
"VA"	2010	"Henrico County"	7	"205 - CANTERBURY"	135	426	574
"VA"	2010	"Henrico County"	7	"207 - CHAMBERLAYNE"	958	371	1388
"VA"	2010	"Henrico County"	7	"209 - GLEN LEA"	565	151	735
"VA"	2010	"Henrico County"	7	"210 - GREENWOOD"	537	118	689
"VA"	2010	"Henrico County"	7	"211 - HIGHLAND GARDENS"	668	56	735
"VA"	2010	"Henrico County"	7	"212 - HOLLYBROOK"	222	144	383
"VA"	2010	"Henrico County"	7	"213 - HUNGARY"	581	144	748
"VA"	2010	"Henrico County"	7	"214 - LONGDALE"	342	234	622
"VA"	2010	"Henrico County"	7	"216 - MOODY"	167	274	485
"VA"	2010	"Henrico County"	7	"217 - MOUNTAIN"	118	120	262
"VA"	2010	"Henrico County"	7	"218 - OAKVIEW"	15	50	71
"VA"	2010	"Henrico County"	7	"219 - RANDOLPH"	150	23	178
"VA"	2010	"Henrico County"	7	"221 - STRATFORD HALL"	43	75	133
"VA"	2010	"Henrico County"	7	"222 - WILDER"	854	217	1098
"VA"	2010	"Henrico County"	7	"223 - YELLOW TAVERN"	677	621	1390
"VA"	2010	"Henrico County"	7	"301 - CAUSEWAY"	231	572	861
"VA"	2010	"Henrico County"	7	"302 - CEDARFIELD"	316	884	1284
"VA"	2010	"Henrico County"	7	"303 - CRESTVIEW"	316	440	833
"VA"	2010	"Henrico County"	7	"304 - INNSBROOK"	365	651	1096
"VA"	2010	"Henrico County"	7	"305 - JACKSON DAVIS"	257	596	911
"VA"	2010	"Henrico County"	7	"306 - MONUMENT HILLS"	139	320	495
"VA"	2010	"Henrico County"	7	"307 - NUCKOLS FARM"	390	1132	1623
"VA"	2010	"Henrico County"	7	"308 - POCAHONTAS"	247	605	905
"VA"	2010	"Henrico County"	7	"309 - RIDGE"	201	455	738
"VA"	2010	"Henrico County"	7	"310 - SADLER"	236	656	956
"VA"	2010	"Henrico County"	7	"311 - SHADY GROVE"	314	1160	1581
"VA"	2010	"Henrico County"	7	"312 - SKIPWITH"	363	633	1084
"VA"	2010	"Henrico County"	7	"313 - SPRINGFIELD"	291	424	766
"VA"	2010	"Henrico County"	7	"314 - STONEY RUN"	539	1170	1843
"VA"	2010	"Henrico County"	7	"315 - THREE CHOPT"	308	535	902
"VA"	2010	"Henrico County"	7	"316 - TUCKER"	600	440	1092
"VA"	2010	"Henrico County"	7	"317 - RIVERS EDGE"	289	1010	1377
"VA"	2010	"Henrico County"	7	"318 - SHORT PUMP"	325	876	1291
"VA"	2010	"Henrico County"	7	"401 - BYRD"	412	766	1258
"VA"	2010	"Henrico County"	7	"402 - DERBYSHIRE"	226	776	1064
"VA"	2010	"Henrico County"	7	"403 - FREEMAN"	227	484	785
"VA"	2010	"Henrico County"	7	"404 - GAYTON"	449	1219	1790
"VA"	2010	"Henrico County"	7	"405 - GODWIN"	417	742	1247
"VA"	2010	"Henrico County"	7	"406 - LAKEWOOD"	285	779	1144
"VA"	2010	"Henrico County"	7	"407 - LAUDERDALE"	496	668	1249
"VA"	2010	"Henrico County"	7	"408 - MAYBEURY"	387	803	1295
"VA"	2010	"Henrico County"	7	"409 - MOORELAND"	147	745	945
"VA"	2010	"Henrico County"	7	"410 - PEMBERTON"	324	508	897
"VA"	2010	"Henrico County"	7	"411 - PINCHBECK"	463	764	1318
"VA"	2010	"Henrico County"	7	"412 - RIDGEFIELD"	370	889	1382
"VA"	2010	"Henrico County"	7	"413 - ROLLINGWOOD"	310	592	972
"VA"	2010	"Henrico County"	7	"414 - SPOTTSWOOD"	169	345	547
"VA"	2010	"Henrico County"	7	"415 - TUCKAHOE"	423	1499	2028
"VA"	2010	"Henrico County"	7	"416 - WEST END"	366	769	1230
"VA"	2010	"Henrico County"	7	"417 - WELBORNE"	232	487	759
"VA"	2010	"Henry County"	5	"302 - AXTON"	432	273	720
"VA"	2010	"Henry County"	5	"303 - IRISBURG"	387	336	750
"VA"	2010	"Henry County"	5	"304 - MOUNT OLIVET"	658	505	1187
"VA"	2010	"Henry County"	5	"305 - MOUNTAIN VALLEY"	276	255	546
"VA"	2010	"Henry County"	5	"401 - COLLINSVILLE NUMBER 1"	156	351	544
"VA"	2010	"Henry County"	5	"402 - DANIELS CREEK"	198	330	557
"VA"	2010	"Henry County"	5	"404 - COLLINSVILLE NUMBER 2"	364	597	987
"VA"	2010	"Henry County"	5	"405 - MOUNTAIN VIEW"	266	270	560
"VA"	2010	"Henry County"	5	"502 - FIGSBORO"	213	407	636
"VA"	2010	"Henry County"	5	"503 - STANLEYTOWN"	294	633	967
"VA"	2010	"Henry County"	5	"504 - OAK LEVEL"	143	211	365
"VA"	2010	"Henry County"	5	"505 - DYERS STORE"	165	186	366
"VA"	2010	"Henry County"	5	"601 - FONTAINE"	266	511	807
"VA"	2010	"Henry County"	5	"603 - RIDGEWAY #1"	292	527	860
"VA"	2010	"Henry County"	5	"604 - RIDGEWAY #2"	214	440	673
"VA"	2010	"Henry County"	9	"101 - BASSETT NUMBER TWO"	221	162	393
"VA"	2010	"Henry County"	9	"102 - GUNVILLE"	177	420	616
"VA"	2010	"Henry County"	9	"103 - SCOTT'S TANYARD"	328	685	1056
"VA"	2010	"Henry County"	9	"201 - FIELDALE"	202	255	463
"VA"	2010	"Henry County"	9	"202 - HORSEPASTURE #1"	329	409	760
"VA"	2010	"Henry County"	9	"203 - HORSEPASTURE #2"	470	103	586
"VA"	2010	"Henry County"	9	"204 - SPENCER"	314	475	813
"VA"	2010	"Henry County"	9	"501 - BASSETT NUMBER ONE"	214	188	416
"VA"	2010	"Henry County"	9	"602 - HILLCREST"	226	205	439
"VA"	2010	"Highland County"	6	"001 - MONTEREY"		218	278
"VA"	2010	"Highland County"	6	"003 - WILSONS MILL"		40	62
"VA"	2010	"Highland County"	6	"005 - BLUE GRASS"		134	169
"VA"	2010	"Highland County"	6	"007 - MILL GAP"		78	100
"VA"	2010	"Highland County"	6	"008 - MCDOWELL"		151	182
"VA"	2010	"Highland County"	6	"010 - HEADWATERS"		42	53
"VA"	2010	"Hopewell City"	4	"101 - WARD ONE"	184	320	505
"VA"	2010	"Hopewell City"	4	"201 - WARD TWO"	451	81	532
"VA"	2010	"Hopewell City"	4	"301 - WARD THREE"	137	633	770
"VA"	2010	"Hopewell City"	4	"401 - WARD FOUR"	319	664	989
"VA"	2010	"Hopewell City"	4	"501 - WARD FIVE"	168	545	714
"VA"	2010	"Hopewell City"	4	"601 - WARD SIX"	355	98	453
"VA"	2010	"Hopewell City"	4	"701 - WARD SEVEN"	253	235	488
"VA"	2010	"Isle of Wight County"	4	"101 - SMITHFIELD"	652	1830	2487
"VA"	2010	"Isle of Wight County"	4	"201 - BARTLETT"	415	983	1402
"VA"	2010	"Isle of Wight County"	4	"202 - CARROLLTON"	344	959	1305
"VA"	2010	"Isle of Wight County"	4	"301 - RUSHMERE"	436	595	1038
"VA"	2010	"Isle of Wight County"	4	"302 - PONS"	505	539	1047
"VA"	2010	"Isle of Wight County"	4	"401 - COURTHOUSE"	205	399	604
"VA"	2010	"Isle of Wight County"	4	"402 - WINDSOR"	206	580	786
"VA"	2010	"Isle of Wight County"	4	"403 - ORBIT"	86	285	371
"VA"	2010	"Isle of Wight County"	4	"501 - WALTERS"	94	395	490
"VA"	2010	"Isle of Wight County"	4	"502 - CAMPS MILL"	114	120	234
"VA"	2010	"Isle of Wight County"	4	"503 - CARRSVILLE"	105	215	320
"VA"	2010	"Isle of Wight County"	4	"504 - ZUNI"	144	414	559
"VA"	2010	"Isle of Wight County"	4	"505 - RAYNOR"	48	131	179
"VA"	2010	"James City County"	1	"101 - BERKELEY A"	500	675	1199
"VA"	2010	"James City County"	1	"102 - BERKELEY B"	484	1375	1884
"VA"	2010	"James City County"	1	"103 - BERKELEY C"	488	1209	1725
"VA"	2010	"James City County"	1	"201 - JAMESTOWN A"	598	1341	1980
"VA"	2010	"James City County"	1	"202 - JAMESTOWN B"	745	1063	1848
"VA"	2010	"James City County"	1	"301 - POWHATAN A"	547	1265	1831
"VA"	2010	"James City County"	1	"302 - POWHATAN B"	230	257	495
"VA"	2010	"James City County"	1	"303 - POWHATAN C"	683	1701	2412
"VA"	2010	"James City County"	1	"304 - POWHATAN D"	574	739	1337
"VA"	2010	"James City County"	1	"401 - STONEHOUSE A"	559	1130	1714
"VA"	2010	"James City County"	1	"402 - STONEHOUSE B"	578	1321	1925
"VA"	2010	"James City County"	1	"403 - STONEHOUSE C"	407	949	1374
"VA"	2010	"James City County"	1	"501 - ROBERTS A"	589	754	1363
"VA"	2010	"James City County"	1	"502 - ROBERTS B"	309	959	1281
"VA"	2010	"James City County"	1	"503 - ROBERTS C"	263	321	597
"VA"	2010	"King and Queen County"	1	"101 - OWENTON"	266	168	441
"VA"	2010	"King and Queen County"	1	"201 - CLARKS"	145	354	504
"VA"	2010	"King and Queen County"	1	"301 - SHACKLEFORDS"	150	277	429
"VA"	2010	"King and Queen County"	1	"401 - COURTHOUSE"	215	232	455
"VA"	2010	"King and Queen County"	1	"501 - OLDMILL"	132	305	445
"VA"	2010	"King George County"	1	"101 - COURTHOUSE"	277	693	991
"VA"	2010	"King George County"	1	"102 - PASSAPATANZY"	158	317	478
"VA"	2010	"King George County"	1	"201 - MONROE"	550	1455	2017
"VA"	2010	"King George County"	1	"301 - DAHLGREN"	376	716	1103
"VA"	2010	"King George County"	1	"401 - SHILOH"	435	799	1241
"VA"	2010	"King William County"	1	"101 - WEST POINT"	248	653	919
"VA"	2010	"King William County"	1	"201 - SWEET HALL"	107	278	392
"VA"	2010	"King William County"	1	"202 - COURTHOUSE"	330	406	744
"VA"	2010	"King William County"	1	"301 - AYLETT"	208	740	963
"VA"	2010	"King William County"	1	"401 - MANQUIN"	257	736	1009
"VA"	2010	"King William County"	1	"501 - MANGOHICK"	393	629	1039
"VA"	2010	"Lancaster County"	1	"101 - PRECINCT 1-1"	277	637	928
"VA"	2010	"Lancaster County"	1	"201 - PRECINCT 2-1"	331	308	643
"VA"	2010	"Lancaster County"	1	"301 - PRECINCT 3-1"	180	517	706
"VA"	2010	"Lancaster County"	1	"302 - PRECINCT 3-2"	64	281	348
"VA"	2010	"Lancaster County"	1	"401 - PRECINCT 4-1"	386	433	828
"VA"	2010	"Lancaster County"	1	"501 - PRECINCT 5-1"	223	784	1019
"VA"	2010	"Lee County"	9	"101 - ELYDALE"	121	180	311
"VA"	2010	"Lee County"	9	"102 - EWING"	124	168	297
"VA"	2010	"Lee County"	9	"103 - ROSE HILL"	260	253	520
"VA"	2010	"Lee County"	9	"201 - BLACKWATER"	79	46	126
"VA"	2010	"Lee County"	9	"202 - FLATWOODS"	186	304	496
"VA"	2010	"Lee County"	9	"203 - NORTH JONESVILLE"	181	194	380
"VA"	2010	"Lee County"	9	"204 - SOUTH JONESVILLE"	234	246	491
"VA"	2010	"Lee County"	9	"301 - BEN HUR"	275	280	556
"VA"	2010	"Lee County"	9	"302 - WEST PENNINGTON GAP"	168	142	313
"VA"	2010	"Lee County"	9	"303 - WOODWAY"	255	266	525
"VA"	2010	"Lee County"	9	"401 - STICKLEYVILLE"	148	143	296
"VA"	2010	"Lee County"	9	"402 - JASPER"	131	70	203
"VA"	2010	"Lee County"	9	"403 - SEMINARY"	113	153	272
"VA"	2010	"Lee County"	9	"404 - DRYDEN"	259	236	500
"VA"	2010	"Lee County"	9	"501 - SAINT CHARLES"	105	29	138
"VA"	2010	"Lee County"	9	"502 - STONE CREEK"	70	47	117
"VA"	2010	"Lee County"	9	"503 - EAST PENNINGTON GAP"	206	218	430
"VA"	2010	"Lee County"	9	"504 - ROBBINS CHAPEL"	51	50	105
"VA"	2010	"Lee County"	9	"505 - KEOKEE"	106	32	141
"VA"	2010	"Lexington City"	6	"001 - LEXINGTON"		678	1192
"VA"	2010	"Loudoun County"	10	"101 - SANDERS CORNER"	316	796	1123
"VA"	2010	"Loudoun County"	10	"102 - ASHBURN FARM"	414	998	1465
"VA"	2010	"Loudoun County"	10	"105 - HILLSIDE"	418	925	1381
"VA"	2010	"Loudoun County"	10	"106 - EAGLE RIDGE"	369	722	1109
"VA"	2010	"Loudoun County"	10	"107 - LITTLE RIVER"	182	382	578
"VA"	2010	"Loudoun County"	10	"108 - MERCER"	481	761	1266
"VA"	2010	"Loudoun County"	10	"109 - HUTCHISON"	486	843	1365
"VA"	2010	"Loudoun County"	10	"110 - OAK GROVE"	139	95	239
"VA"	2010	"Loudoun County"	10	"111 - BRIAR WOODS"	331	536	897
"VA"	2010	"Loudoun County"	10	"112 - FREEDOM"	510	953	1500
"VA"	2010	"Loudoun County"	10	"113 - MILL RUN"	334	458	816
"VA"	2010	"Loudoun County"	10	"114 - DULLES SOUTH"	391	823	1236
"VA"	2010	"Loudoun County"	10	"115 - PINEBROOK"	270	645	942
"VA"	2010	"Loudoun County"	10	"116 - LEGACY"	244	459	723
"VA"	2010	"Loudoun County"	10	"117 - CARTER"	323	346	690
"VA"	2010	"Loudoun County"	10	"207 - RIVER BEND"	233	489	747
"VA"	2010	"Loudoun County"	10	"208 - ALGONKIAN"	456	665	1159
"VA"	2010	"Loudoun County"	10	"209 - POTOMAC FALLS"	392	532	951
"VA"	2010	"Loudoun County"	10	"210 - CASCADES"	428	637	1087
"VA"	2010	"Loudoun County"	10	"211 - BUCHANAN"	135	221	371
"VA"	2010	"Loudoun County"	10	"212 - CLAUDE MOORE PARK"	421	396	838
"VA"	2010	"Loudoun County"	10	"213 - COUNTRYSIDE"	224	395	634
"VA"	2010	"Loudoun County"	10	"301 - PURCELLVILLE ONE"	347	763	1135
"VA"	2010	"Loudoun County"	10	"302 - ROUND HILL"	277	660	964
"VA"	2010	"Loudoun County"	10	"303 - HILLSBORO"	243	658	936
"VA"	2010	"Loudoun County"	10	"304 - HAMILTON"	476	1123	1643
"VA"	2010	"Loudoun County"	10	"305 - PHILOMONT"	226	645	893
"VA"	2010	"Loudoun County"	10	"306 - BETWEEN THE HILLS"	39	121	162
"VA"	2010	"Loudoun County"	10	"307 - MIDDLEBURG"	182	300	497
"VA"	2010	"Loudoun County"	10	"308 - ST LOUIS"	212	339	566
"VA"	2010	"Loudoun County"	10	"309 - ALDIE"	153	255	415
"VA"	2010	"Loudoun County"	10	"310 - PURCELLVILLE TWO"	236	654	926
"VA"	2010	"Loudoun County"	10	"311 - WOODGROVE"	215	574	804
"VA"	2010	"Loudoun County"	10	"401 - WEST LOVETTSVILLE"	311	687	1029
"VA"	2010	"Loudoun County"	10	"402 - WATERFORD"	312	689	1023
"VA"	2010	"Loudoun County"	10	"403 - LUCKETTS"	252	609	886
"VA"	2010	"Loudoun County"	10	"405 - GREENWAY"	236	391	640
"VA"	2010	"Loudoun County"	10	"406 - BALLS BLUFF"	376	709	1104
"VA"	2010	"Loudoun County"	10	"407 - HARPER PARK"	489	1156	1676
"VA"	2010	"Loudoun County"	10	"408 - EVERGREEN"	453	973	1458
"VA"	2010	"Loudoun County"	10	"409 - CLARKES GAP"	208	458	683
"VA"	2010	"Loudoun County"	10	"410 - TOLBERT"	444	685	1155
"VA"	2010	"Loudoun County"	10	"411 - EAST LOVETTSVILLE"	297	644	968
"VA"	2010	"Loudoun County"	10	"412 - HERITAGE"	248	564	845
"VA"	2010	"Loudoun County"	10	"501 - WEST LEESBURG"	426	641	1097
"VA"	2010	"Loudoun County"	10	"502 - EAST LEESBURG"	418	451	898
"VA"	2010	"Loudoun County"	10	"503 - DRY MILL"	217	378	621
"VA"	2010	"Loudoun County"	10	"504 - SMARTS MILL"	389	611	1025
"VA"	2010	"Loudoun County"	10	"505 - COOL SPRING"	321	745	1094
"VA"	2010	"Loudoun County"	10	"506 - BRANDON PARK"	178	280	469
"VA"	2010	"Loudoun County"	10	"604 - SUGARLAND NORTH"	491	901	1407
"VA"	2010	"Loudoun County"	10	"605 - SUGARLAND SOUTH"	406	570	996
"VA"	2010	"Loudoun County"	10	"606 - SENECA"	336	483	835
"VA"	2010	"Loudoun County"	10	"607 - LOWES ISLAND"	335	632	982
"VA"	2010	"Loudoun County"	10	"608 - MIRROR RIDGE"	372	464	859
"VA"	2010	"Loudoun County"	10	"609 - SOUTH BANK"	384	705	1105
"VA"	2010	"Loudoun County"	10	"701 - SULLY"	280	404	705
"VA"	2010	"Loudoun County"	10	"702 - PARK VIEW"	416	621	1054
"VA"	2010	"Loudoun County"	10	"703 - ROLLING RIDGE"	423	420	856
"VA"	2010	"Loudoun County"	10	"704 - GUILFORD"	234	347	598
"VA"	2010	"Loudoun County"	10	"705 - FOREST GROVE"	304	576	909
"VA"	2010	"Loudoun County"	10	"808 - STONE BRIDGE"	439	726	1206
"VA"	2010	"Loudoun County"	10	"809 - RUSSELL BRANCH"	374	661	1061
"VA"	2010	"Loudoun County"	10	"810 - CEDAR LANE"	362	578	965
"VA"	2010	"Loudoun County"	10	"811 - DOMINION"	432	675	1128
"VA"	2010	"Loudoun County"	10	"812 - FARMWELL STATION"	483	739	1242
"VA"	2010	"Loudoun County"	10	"813 - SELDENS LANDING"	435	586	1044
"VA"	2010	"Loudoun County"	10	"814 - NEWTON-LEE"	584	1264	1880
"VA"	2010	"Loudoun County"	10	"815 - BELMONT RIDGE"	685	1180	1894
"VA"	2010	"Loudoun County"	10	"816 - WELLER"	448	767	1238
"VA"	2010	"Louisa County"	7	"101 - ZION"	337	588	946
"VA"	2010	"Louisa County"	7	"102 - MECHANICSVILLE"	230	392	638
"VA"	2010	"Louisa County"	7	"201 - LOUISA #1"	191	401	633
"VA"	2010	"Louisa County"	7	"202 - LOUISA #2"	238	332	582
"VA"	2010	"Louisa County"	7	"301 - PATRICK HENRY NO 1"	670	591	1303
"VA"	2010	"Louisa County"	7	"401 - MINERAL"	236	604	883
"VA"	2010	"Louisa County"	7	"402 - YANCEYVILLE"	154	145	315
"VA"	2010	"Louisa County"	7	"501 - FREDERICKS HALL"	214	343	588
"VA"	2010	"Louisa County"	7	"502 - CUCKOO"	224	333	583
"VA"	2010	"Louisa County"	7	"601 - BUMPASS"	134	503	679
"VA"	2010	"Louisa County"	7	"602 - LOCUST CREEK"	192	395	647
"VA"	2010	"Louisa County"	7	"701 - SHELTONS MILL"	220	434	728
"VA"	2010	"Louisa County"	7	"702 - SOUTH ANNA"	151	341	525
"VA"	2010	"Lunenburg County"	5	"101 - PLYMOUTH"	137	296	451
"VA"	2010	"Lunenburg County"	5	"201 - BROWNS STORE"	182	321	513
"VA"	2010	"Lunenburg County"	5	"301 - ROSEBUD"	187	257	454
"VA"	2010	"Lunenburg County"	5	"302 - FLAT ROCK"	88	84	176
"VA"	2010	"Lunenburg County"	5	"401 - ARROWHEAD GUN CLUB"	57	155	217
"VA"	2010	"Lunenburg County"	5	"402 - PLEASANT GROVE"	142	227	385
"VA"	2010	"Lunenburg County"	5	"501 - REEDY CREEK"	145	128	286
"VA"	2010	"Lunenburg County"	5	"502 - PEOPLES COMMUNITY CENTER"	237	92	331
"VA"	2010	"Lunenburg County"	5	"601 - HOUNDS CREEK"	347	229	589
"VA"	2010	"Lunenburg County"	5	"701 - MEHERRIN FIRE DEPARTMENT"	129	99	239
"VA"	2010	"Lunenburg County"	5	"702 - VICTORIA PUBLIC LIBRARY"	145	218	372
"VA"	2010	"Lynchburg City"	6	"101 - FIRST WARD FIRST PRECINCT"		1179	1660
"VA"	2010	"Lynchburg City"	6	"102 - FIRST WARD SECOND PRECINCT"		1087	1392
"VA"	2010	"Lynchburg City"	6	"103 - FIRST WARD THIRD PRECINCT"		878	1143
"VA"	2010	"Lynchburg City"	6	"104 - FIRST WARD FOURTH PRECINCT"		277	428
"VA"	2010	"Lynchburg City"	6	"105 - FIRST WARD FIFTH PRECINCT"		503	730
"VA"	2010	"Lynchburg City"	6	"201 - SECOND WARD FIRST PRECINCT"		439	1053
"VA"	2010	"Lynchburg City"	6	"202 - SECOND WARD SECOND PRECINCT"		302	670
"VA"	2010	"Lynchburg City"	6	"203 - SECOND WARD THIRD PRECINCT"		134	284
"VA"	2010	"Lynchburg City"	6	"301 - THIRD WARD FIRST PRECINCT"		426	652
"VA"	2010	"Lynchburg City"	6	"302 - THIRD WARD SECOND PRECINCT"		208	301
"VA"	2010	"Lynchburg City"	6	"303 - THIRD WARD THIRD PRECINCT"		463	590
"VA"	2010	"Lynchburg City"	6	"304 - THIRD WARD FOURTH PRECINCT"		1255	1492
"VA"	2010	"Lynchburg City"	6	"305 - THIRD WARD FIFTH PRECINCT"		858	1048
"VA"	2010	"Lynchburg City"	6	"401 - FOURTH WARD FIRST PRECINCT"		1275	1607
"VA"	2010	"Lynchburg City"	6	"402 - FOURTH WARD SECOND PRECINCT"		521	700
"VA"	2010	"Lynchburg City"	6	"403 - FOURTH WARD THIRD PRECINCT"		968	1300
"VA"	2010	"Lynchburg City"	6	"404 - FOURTH WARD FOURTH PRECINCT"		981	1326
"VA"	2010	"Madison County"	7	"001 - OAK PARK"	152	242	409
"VA"	2010	"Madison County"	7	"002 - RADIANT"	218	396	626
"VA"	2010	"Madison County"	7	"003 - ROCHELLE"	94	224	331
"VA"	2010	"Madison County"	7	"004 - GRAVES MILL"	10	29	39
"VA"	2010	"Madison County"	7	"005 - MADISON"	226	461	707
"VA"	2010	"Madison County"	7	"006 - WOLFTOWN"	150	247	406
"VA"	2010	"Madison County"	7	"007 - BRIGHTWOOD"	164	515	698
"VA"	2010	"Madison County"	7	"008 - CRIGLERSVILLE"	114	222	347
"VA"	2010	"Madison County"	7	"009 - ETLAN"	69	128	201
"VA"	2010	"Manassas City"	10	"001 - DEAN"	495	1062	1596
"VA"	2010	"Manassas City"	10	"002 - WEEMS"	417	721	1165
"VA"	2010	"Manassas City"	10	"003 - METZ"	459	731	1210
"VA"	2010	"Manassas City"	10	"004 - HAYDON"	550	941	1510
"VA"	2010	"Manassas City"	10	"005 - BALDWIN"	518	656	1193
"VA"	2010	"Manassas Park City"	10	"001 - PRECINCT ONE"	410	483	917
"VA"	2010	"Manassas Park City"	10	"002 - PRECINCT TWO"	317	442	773
"VA"	2010	"Martinsville City"	5	"001 - PRECINCT #1"	477	4	482
"VA"	2010	"Martinsville City"	5	"002 - PRECINCT #2"	456	299	780
"VA"	2010	"Martinsville City"	5	"003 - PRECINCT #3"	339	131	491
"VA"	2010	"Martinsville City"	5	"004 - PRECINCT #4"	574	275	865
"VA"	2010	"Martinsville City"	5	"005 - PRECINCT #5"	468	854	1344
"VA"	2010	"Martinsville City"	5	"006 - PRECINCT #6"	251	0	254
"VA"	2010	"Mathews County"	1	"001 - CHESAPEAKE"	182	533	720
"VA"	2010	"Mathews County"	1	"002 - WESTVILLE"	284	816	1119
"VA"	2010	"Mathews County"	1	"003 - PIANKATANK"	325	916	1251
"VA"	2010	"Meclenburg County"	5	"101 - WRIGHTS STORE"	195	169	367
"VA"	2010	"Meclenburg County"	5	"102 - PEARSONS STORE"	37	88	131
"VA"	2010	"Meclenburg County"	5	"103 - SOUTH CLARKSVILLE"	348	259	622
"VA"	2010	"Meclenburg County"	5	"201 - BOYDTON"	211	189	402
"VA"	2010	"Meclenburg County"	5	"202 - BLUESTONE SENIOR HIGH SCHOOL"	90	49	140
"VA"	2010	"Meclenburg County"	5	"203 - CHASE CITY VFW POST"	193	49	244
"VA"	2010	"Meclenburg County"	5	"301 - BRACEY"	206	471	690
"VA"	2010	"Meclenburg County"	5	"302 - LACROSSE"	213	236	461
"VA"	2010	"Meclenburg County"	5	"401 - AMERICAN LEGION HALL"	618	291	925
"VA"	2010	"Meclenburg County"	5	"402 - PARK VIEW MIDDLE SCHOOL"	101	54	156
"VA"	2010	"Meclenburg County"	5	"501 - SOUTH HILL"	349	637	996
"VA"	2010	"Meclenburg County"	5	"601 - BASKERVILLE"	183	280	470
"VA"	2010	"Meclenburg County"	5	"602 - UNION LEVEL"	89	207	300
"VA"	2010	"Meclenburg County"	5	"603 - SMITH CROSSROADS"	59	120	181
"VA"	2010	"Meclenburg County"	5	"604 - LAKE GASTON"	64	124	195
"VA"	2010	"Meclenburg County"	5	"701 - CHASE CITY"	216	306	528
"VA"	2010	"Meclenburg County"	5	"702 - SUNSHINE"	123	190	319
"VA"	2010	"Meclenburg County"	5	"801 - FINCHLEY"	83	127	214
"VA"	2010	"Meclenburg County"	5	"802 - BLUESTONE"	189	334	533
"VA"	2010	"Meclenburg County"	5	"803 - CHASE CITY ELEMENTARY SCHOOL"	231	191	429
"VA"	2010	"Meclenburg County"	5	"901 - AVERETT"	17	110	134
"VA"	2010	"Meclenburg County"	5	"902 - BUFFALO SPRINGS"	69	200	275
"VA"	2010	"Meclenburg County"	5	"903 - CLARKSVILLE"	303	605	923
"VA"	2010	"Middlesex County"	1	"101 - SALUDA"	173	302	481
"VA"	2010	"Middlesex County"	1	"102 - URBANNA"	101	388	493
"VA"	2010	"Middlesex County"	1	"103 - HARMONY VILLAGE"	113	246	364
"VA"	2010	"Middlesex County"	1	"201 - WILTON"	187	549	750
"VA"	2010	"Middlesex County"	1	"202 - NEW MARKET"	210	741	956
