state	year	fips_pct	fips_cnty	precinct_code	county	precinct	cd	ld	g2006_REG_tv	g2006_BALL_tv	g2006_USS_rv	g2006_USS_dv	g2006_USS_tv	g2006_USH_rv	g2006_USH_dv	g2006_USH_tv
"VA"	2006	23406	51023	406	"BOTETOURT COUNTY"	"TOWN HALL"	6	19	1109	678	435	222	665	510		653
"VA"	2006	23501	51023	501	"BOTETOURT COUNTY"	"COYNER SPRINGS"	6	17	1233	675	443	222	670	530		646
"VA"	2006	23502	51023	502	"BOTETOURT COUNTY"	"CLOVERDALE"	6	17	2934	1710	1116	564	1702	1352		1650
"VA"	2006	25101	51025	101	"BRUNSWICK COUNTY"	"BRODNAX"	5	61	536	240	115	127	243	123	112	238
"VA"	2006	25102	51025	102	"BRUNSWICK COUNTY"	"ROCK STORE"	5	61	856	381	223	159	384	224	148	374
"VA"	2006	25103	51025	103	"BRUNSWICK COUNTY"	"TILLMAN"	5	61	841	393	240	160	404	256	136	396
"VA"	2006	25201	51025	201	"BRUNSWICK COUNTY"	"DROMGOOLE"	5	61	332	156	75	84	159	85	73	160
"VA"	2006	25202	51025	202	"BRUNSWICK COUNTY"	"EDGERTON"	5	75	1003	424	117	298	418	129	280	414
"VA"	2006	25203	51025	203	"BRUNSWICK COUNTY"	"FITZHUGH"	5	75	778	387	115	260	378	119	257	382
"VA"	2006	25301	51025	301	"BRUNSWICK COUNTY"	"ALBERTA"	4	75	227	93	48	41	93	68		86
"VA"	2006	25302	51025	302	"BRUNSWICK COUNTY"	"DANIELTOWN"	4	75	947	460	229	231	468	299		402
"VA"	2006	25303	51025	303	"BRUNSWICK COUNTY"	"ELMORE"	4	75	474	212	101	122	223	133		167
"VA"	2006	25304	51025	304	"BRUNSWICK COUNTY"	"SEYMOUR"	4	75	419	177	78	98	176	90		143
"VA"	2006	25401	51025	401	"BRUNSWICK COUNTY"	"STURGEON"	5	75	1598	700	321	383	706	323	362	692
"VA"	2006	25402	51025	402	"BRUNSWICK COUNTY"	"KING'S STORE"		75	136	55	7	48	56	21		34
"VA"	2006	25501	51025	501	"BRUNSWICK COUNTY"	"LAWRENCEVILLE"	5	75	1905	859	302	563	875	344	514	863
"VA"	2006	27102	51027	102	"BUCHANAN COUNTY"	"BLACKEY"	9	3	706	260	114	131	249	55	194	249
"VA"	2006	27104	51027	103	"BUCHANAN COUNTY"	"HURLEY"	9	3	1986	573	279	264	547	158	398	556
"VA"	2006	27201	51027	201	"BUCHANAN COUNTY"	"GRASSY"	9	3	197	87	23	61	84	6	79	85
"VA"	2006	27202	51027	202	"BUCHANAN COUNTY"	"BULL"	9	3	1053	452	146	293	442	45	398	443
"VA"	2006	27203	51027	203	"BUCHANAN COUNTY"	"ROCKLICK"	9	3	1282	435	173	245	424	64	365	429
"VA"	2006	27301	51027	301	"BUCHANAN COUNTY"	"SLATE"	9	3	1325	590	246	315	563	131	440	571
"VA"	2006	27302	51027	302	"BUCHANAN COUNTY"	"NORTH GRUNDY"	9	3	1229	542	264	257	527	103	423	528
"VA"	2006	27403	51027	403	"BUCHANAN COUNTY"	"SOUTH GRUNDY"	9	3	1822	761	444	300	747	162	581	743
"VA"	2006	27404	51027	404	"BUCHANAN COUNTY"	"OAKWOOD"	9	3	295	129	65	59	125	32	92	124
"VA"	2006	27501	51027	501	"BUCHANAN COUNTY"	"PRATER"	9	3	983	471	109	340	452	63	397	460
"VA"	2006	27502	51027	502	"BUCHANAN COUNTY"	"FOX"	9	3	319	128	28	86	114	16	105	121
"VA"	2006	27503	51027	503	"BUCHANAN COUNTY"	"VANSANT"	9	3	944	473	224	238	466	90	368	458
"VA"	2006	27601	51027	601	"BUCHANAN COUNTY"	"COUNCIL"	9	3	708	343	135	185	322	75	253	328
"VA"	2006	27602	51027	602	"BUCHANAN COUNTY"	"GARDEN"	9	3	1093	506	191	291	483	85	403	488
"VA"	2006	27603	51027	603	"BUCHANAN COUNTY"	"HURRICANE"	9	3	706	356	113	234	349	50	298	348
"VA"	2006	27701	51027	701	"BUCHANAN COUNTY"	"WHITEWOOD"	9	3	1478	604	250	336	593	121	467	588
"VA"	2006	27702	51027	702	"BUCHANAN COUNTY"	"CONTRARY"	9	3	860	368	165	186	354	72	282	354
"VA"	2006	29101	51029	101	"BUCKINGHAM COUNTY"	"NEW CANTON"	5	59	1384	666	334	326	663	372	283	668
"VA"	2006	29201	51029	201	"BUCKINGHAM COUNTY"	"WHITE HALL"	5	59	796	373	190	183	379	217	147	373
"VA"	2006	29301	51029	301	"BUCKINGHAM COUNTY"	"CURDSVILLE"	5	59	818	427	263	168	434	271	157	431
"VA"	2006	29302	51029	302	"BUCKINGHAM COUNTY"	"NEW STORE"	5	59	571	301	207	100	311	233	70	305
"VA"	2006	29401	51029	401	"BUCKINGHAM COUNTY"	"MAYSVILLE"	5	59	1453	698	423	299	729	463	266	732
"VA"	2006	29501	51029	501	"BUCKINGHAM COUNTY"	"WRIGHTS"	5	59	794	410	274	137	421	301	116	422
"VA"	2006	29502	51029	502	"BUCKINGHAM COUNTY"	"GLENMORE"	5	59	795	394	192	208	405	204	195	402
"VA"	2006	29601	51029	601	"BUCKINGHAM COUNTY"	"SLATE RIVER"	5	59	1475	695	291	386	690	323	360	688
"VA"	2006	29701	51029	701	"BUCKINGHAM COUNTY"	"GOLD HILL"	5	59	748	378	184	188	374	207	165	374
"VA"	2006	31101	51031	101	"CAMPBELL COUNTY"	"BROOKVILLE"	5	22	2725	1695	1168	486	1669	1233	407	1653
"VA"	2006	31102	51031	102	"CAMPBELL COUNTY"	"NEW LONDON"	5	22	2218	1242	885	328	1229	934	280	1226
"VA"	2006	31201	51031	201	"CAMPBELL COUNTY"	"WALKER"	5	22	2854	1495	1021	436	1476	1069	373	1460
"VA"	2006	31202	51031	202	"CAMPBELL COUNTY"	"BEDFORD SPRINGS"	5	22	1958	1113	777	317	1106	800	282	1096
"VA"	2006	31301	51031	301	"CAMPBELL COUNTY"	"EVINGTON"	5	22	897	521	314	188	508	333	166	507
"VA"	2006	31302	51031	302	"CAMPBELL COUNTY"	"LYNCH STATION"	5	22	1528	823	503	293	800	543	253	800
"VA"	2006	31303	51031	303	"CAMPBELL COUNTY"	"ALTAVISTA"	5	22	1915	984	547	383	944	615	303	928
"VA"	2006	31401	51031	401	"CAMPBELL COUNTY"	"THREE FORKS"	5	22	1958	1126	769	320	1104	810	273	1101
"VA"	2006	31402	51031	402	"CAMPBELL COUNTY"	"COURT HOUSE"	5	22	2648	1437	967	425	1408	1003	370	1394
"VA"	2006	31501	51031	501	"CAMPBELL COUNTY"	"SPRING HILL"	5	22	2168	1187	813	336	1158	820	313	1140
"VA"	2006	31502	51031	502	"CAMPBELL COUNTY"	"YELLOW BRANCH"	5	22	1996	1038	694	315	1019	719	283	1013
"VA"	2006	31601	51031	601	"CAMPBELL COUNTY"	"AIRPORT"	5	22	1153	709	500	186	691	514	171	688
"VA"	2006	31602	51031	602	"CAMPBELL COUNTY"	"KINGS"	5	22	1080	578	328	234	567	340	190	539
"VA"	2006	31603	51031	603	"CAMPBELL COUNTY"	"CONCORD"	5	22	2361	1385	943	405	1358	958	365	1340
"VA"	2006	31701	51031	701	"CAMPBELL COUNTY"	"BROOKNEAL"	5	22	1585	806	549	221	776	584	176	766
"VA"	2006	31702	51031	702	"CAMPBELL COUNTY"	"GLADYS"	5	22	1771	913	503	363	882	554	310	873
"VA"	2006	31703	51031	703	"CAMPBELL COUNTY"	"MORRIS CHURCH"	5	22	649	301	186	94	289	191	86	281
"VA"	2006	33101	51033	101	"CAROLINE COUNTY"	"BOWLING GREEN"	1	99	2807	1440	882	578	1483	982	462	1464
"VA"	2006	33201	51033	201	"CAROLINE COUNTY"	"MADISON"	7	97	3943	1881	978	927	1928	1069	750	1869
"VA"	2006	33301	51033	301	"CAROLINE COUNTY"	"PORT ROYAL"	1	99	800	357	205	156	362	243	113	361
"VA"	2006	33302	51033	302	"CAROLINE COUNTY"	"CHILESBURG"	7	97	409	203	121	82	207	131	61	202
"VA"	2006	33303	51033	303	"CAROLINE COUNTY"	"WOODFORD"	1	54	1358	642	339	305	655	385	250	642
"VA"	2006	33401	51033	401	"CAROLINE COUNTY"	"REEDY CHURCH"	7	97	2734	1340	470	861	1346	519	732	1281
"VA"	2006	33402	51033	402	"CAROLINE COUNTY"	"PENOLA"	1	97	235	116	78	38	118	82	29	112
"VA"	2006	33501	51033	501	"CAROLINE COUNTY"	"MATTAPONI"	1	97	2605	1203	467	730	1214	527	619	1156
"VA"	2006	35101	51035	101	"CARROLL COUNTY"	"MOUNT BETHEL"	9	10	877	342	176	156	335	120	209	329
"VA"	2006	35102	51035	102	"CARROLL COUNTY"	"ST PAUL"	9	10	1253	597	394	181	587	346	238	584
"VA"	2006	35103	51035	103	"CARROLL COUNTY"	"LAMBSBURG"	9		627	301	175	121	300	145	156	301
"VA"	2006	35104	51035	104	"CARROLL COUNTY"	"OAKLAND A"	9		764	405	224	168	399	164	234	398
"VA"	2006	35201	51035	201	"CARROLL COUNTY"	"HILLSVILLE B"	9	10	1876	1039	591	414	1023	382	635	1018
"VA"	2006	35202	51035	202	"CARROLL COUNTY"	"LAUREL FORK"	9	10	690	382	218	152	376	145	229	374
"VA"	2006	35203	51035	203	"CARROLL COUNTY"	"GLADESBORO"	9	10	1096	589	352	222	579	223	350	573
"VA"	2006	35301	51035	301	"CARROLL COUNTY"	"HILLSVILLE C"	9	5	2197	1153	652	471	1138	430	693	1123
"VA"	2006	35302	51035	302	"CARROLL COUNTY"	"SYLVATUS"	9	5	727	387	241	134	384	148	235	383
"VA"	2006	35303	51035	303	"CARROLL COUNTY"	"DUGSPUR"	9	10	420	237	160	73	234	103	131	234
"VA"	2006	35401	51035	401	"CARROLL COUNTY"	"HILLSVILLE D"	9	10	447	223	128	90	219	83	139	222
"VA"	2006	35402	51035	402	"CARROLL COUNTY"	"WOODLAWN D"	9	10	1728	906	517	357	889	390	499	889
"VA"	2006	35403	51035	403	"CARROLL COUNTY"	"OAKLAND D"	9	10	812	400	242	145	391	183	210	393
"VA"	2006	35404	51035	404	"CARROLL COUNTY"	"FANCY GAP"	9	10	589	311	206	95	308	135	171	306
"VA"	2006	35501	51035	501	"CARROLL COUNTY"	"VAUGHN"	9	5	559	255	165	85	251	129	120	249
"VA"	2006	35502	51035	502	"CARROLL COUNTY"	"GLADEVILLE"	9	10	1211	619	386	214	614	316	294	611
"VA"	2006	35503	51035	503	"CARROLL COUNTY"	"WOODLAWN E"	9	5	654	352	232	111	346	164	179	343
"VA"	2006	35504	51035	504	"CARROLL COUNTY"	"LAUREL"	9	5	793	434	302	120	429	235	190	425
"VA"	2006	36101	51036	101	"CHARLES CITY COUNTY"	"PRECINCT 1-1"	3	74	1623	865	360	510	876		679	692
"VA"	2006	36201	51036	201	"CHARLES CITY COUNTY"	"PRECINCT 2-1"	3	74	1448	714	240	449	701		556	560
"VA"	2006	36301	51036	301	"CHARLES CITY COUNTY"	"PRECINCT 3-1"	3	74	1692	881	341	555	905		687	712
"VA"	2006	37101	51037	101	"CHARLOTTE COUNTY"	"COUNTY SEAT"	5	60	1277	646	351	252	616	387	225	620
"VA"	2006	37201	51037	201	"CHARLOTTE COUNTY"	"RED OAK WYLLIESBURG"	5	60	1157	546	330	186	522	358	163	526
"VA"	2006	37302	51037	302	"CHARLOTTE COUNTY"	"DRAKES BRANCH"	5	60	1115	536	321	187	513	349	166	517
"VA"	2006	37401	51037	401	"CHARLOTTE COUNTY"	"KEYSVILLE"	5	60	1180	553	333	205	543	364	172	541
"VA"	2006	37501	51037	501	"CHARLOTTE COUNTY"	"CULLEN"	5	60	671	356	213	128	344	234	104	341
"VA"	2006	37503	51037	503	"CHARLOTTE COUNTY"	"RED HOUSE"	5	60	597	280	147	111	265	158	105	269
"VA"	2006	37601	51037	601	"CHARLOTTE COUNTY"	"ASPEN"	5	60	536	253	154	85	241	165	74	240
"VA"	2006	37602	51037	602	"CHARLOTTE COUNTY"	"PHENIX"	5	60	663	359	237	106	347	262	78	343
"VA"	2006	37701	51037	701	"CHARLOTTE COUNTY"	"BACON"	5	60	637	283	126	140	269	135	134	270
"VA"	2006	37702	51037	702	"CHARLOTTE COUNTY"	"SAXE"	5	60	434	210	112	83	198	120	78	199
"VA"	2006	41101	51041	101	"CHESTERFIELD COUNTY"	"BELLWOOD"	4	62	1880	903	504	382	900	630		859
"VA"	2006	41102	51041	102	"CHESTERFIELD COUNTY"	"SOUTH CHESTER"	4	66	3484	1553	904	622	1550	1095		1470
"VA"	2006	41103	51041	103	"CHESTERFIELD COUNTY"	"ENON"	4	62	2722	1498	1016	457	1494	1157		1439
"VA"	2006	41104	51041	104	"CHESTERFIELD COUNTY"	"NORTH CHESTER"	4	66	3308	1664	1095	548	1661	1267		1597
"VA"	2006	41105	51041	105	"CHESTERFIELD COUNTY"	"DREWRYS BLUFF"	4	70	3382	1116	561	523	1115	702		1046
"VA"	2006	41106	51041	106	"CHESTERFIELD COUNTY"	"HARROWGATE"	4	66	3736	1809	1003	774	1805	1270		1711
"VA"	2006	41107	51041	107	"CHESTERFIELD COUNTY"	"WELLS"	4	66	5050	2608	1461	1108	2605	1782		2455
"VA"	2006	41108	51041	108	"CHESTERFIELD COUNTY"	"ECOFF"	4	66	3704	2115	1450	641	2115	1659		2013
"VA"	2006	41110	51041	110	"CHESTERFIELD COUNTY"	"DUTCH GAP"	4	66	5283	2801	1662	1093	2795	2066		2665
"VA"	2006	41111	51041	111	"CHESTERFIELD COUNTY"	"IRON BRIDGE"	4	66	3780	2078	1231	814	2072	1495		1959
"VA"	2006	41112	51041	112	"CHESTERFIELD COUNTY"	"CARVER"			4733	2348	832	1481	2344	948	1311	2299
"VA"	2006	41201	51041	201	"CHESTERFIELD COUNTY"	"GATES"	4	27	2588	1190	683	490	1190	800		1111
"VA"	2006	41202	51041	202	"CHESTERFIELD COUNTY"	"BEULAH"	4	27	2958	1587	787	775	1584	990		1488
"VA"	2006	41203	51041	203	"CHESTERFIELD COUNTY"	"BIRD"	4	27	2293	963	499	442	959	606		903
"VA"	2006	41204	51041	204	"CHESTERFIELD COUNTY"	"JACOBS"	4	27	1755	957	546	390	954	646		896
"VA"	2006	41205	51041	205	"CHESTERFIELD COUNTY"	"FALLING CREEK"	4	27	3473	1858	918	919	1852	1135		1733
"VA"	2006	41206	51041	206	"CHESTERFIELD COUNTY"	"BELMONT"	7	69	1418	603	217	375	599	244	330	585
"VA"	2006	41208	51041	208	"CHESTERFIELD COUNTY"	"MEADOWBROOK"	4	27	2771	1376	572	780	1373	743		1246
"VA"	2006	41209	51041	209	"CHESTERFIELD COUNTY"	"SALEM CHURCH"	4	62	3579	1780	1050	701	1774	1252		1670
"VA"	2006	41210	51041	210	"CHESTERFIELD COUNTY"	"FIVE FORKS"	4	27	2721	1519	791	698	1513	959		1416
"VA"	2006	41211	51041	211	"CHESTERFIELD COUNTY"	"NASH"	4	66	3448	2104	1436	641	2100	1649		1998
"VA"	2006	41212	51041	212	"CHESTERFIELD COUNTY"	"ST. LUKE'S"	7	27	1614	953	633	307	951	674	252	935
"VA"	2006	41301	51041	301	"CHESTERFIELD COUNTY"	"ETTRICK"	4	63	3256	1331	350	960	1322	721		1194
"VA"	2006	41302	51041	302	"CHESTERFIELD COUNTY"	"DEER RUN"	4	27	4327	2149	1348	780	2146	1571		2025
"VA"	2006	41303	51041	303	"CHESTERFIELD COUNTY"	"MATOACA"	4	63	3645	1891	979	880	1887	1302		1769
"VA"	2006	41304	51041	304	"CHESTERFIELD COUNTY"	"WINFREES STORE"	4	66	3277	1765	1218	516	1759	1393		1682
"VA"	2006	41305	51041	305	"CHESTERFIELD COUNTY"	"BEACH"	4	66	1235	722	516	195	720	581		694
"VA"	2006	41306	51041	306	"CHESTERFIELD COUNTY"	"WINTERPOCK"	4	66	2980	1756	1285	441	1749	1393		1672
"VA"	2006	41308	51041	308	"CHESTERFIELD COUNTY"	"SOUTH MANCHESTER"		27	1945	776	462	301	775	501	240	756
"VA"	2006	41309	51041	309	"CHESTERFIELD COUNTY"	"SKINQUARTER"	7	65	2812	1617	1137	464	1616	1212	351	1589
"VA"	2006	41310	51041	310	"CHESTERFIELD COUNTY"	"TOMAHAWK"	7	65	3296	1940	1222	691	1936	1328	555	1917
"VA"	2006	41312	51041	312	"CHESTERFIELD COUNTY"	"EVERGREEN"	7	65	3981	2157	1322	802	2154	1468	632	2134
"VA"	2006	41313	51041	313	"CHESTERFIELD COUNTY"	"WOOLRIDGE"	7	65	3054	1742	1079	633	1739	1218	474	1712
"VA"	2006	41315	51041	315	"CHESTERFIELD COUNTY"	"BAILEY BRIDGE"	4	66	4171	2356	1569	748	2346	1776		2219
"VA"	2006	41316	51041	316	"CHESTERFIELD COUNTY"	"SPRING RUN"	4	27	2487	1329	813	493	1325	938		1272
"VA"	2006	41317	51041	317	"CHESTERFIELD COUNTY"	"BIRKDALE"	4		2203	1291	830	445	1288	962		1220
"VA"	2006	41401	51041	401	"CHESTERFIELD COUNTY"	"HARBOUR POINTE"	7		2064	1049	616	416	1047	700	314	1032
"VA"	2006	41402	51041	402	"CHESTERFIELD COUNTY"	"GENITO"	7	27	4542	2196	1257	910	2189	1355	775	2160
"VA"	2006	41403	51041	403	"CHESTERFIELD COUNTY"	"BRANDERMILL"	7	65	3012	1690	1008	658	1686	1134	511	1670
"VA"	2006	41404	51041	404	"CHESTERFIELD COUNTY"	"PROVIDENCE"	7	27	2775	1597	813	756	1594	920	634	1577
"VA"	2006	41405	51041	405	"CHESTERFIELD COUNTY"	"LA PRADE"	7	27	3045	1821	1060	737	1817	1176	576	1793
"VA"	2006	41406	51041	406	"CHESTERFIELD COUNTY"	"SMOKETREE"	7	65	2559	1629	1073	532	1625	1183	405	1611
"VA"	2006	41407	51041	407	"CHESTERFIELD COUNTY"	"MONACAN"	7	65	1503	906	586	309	904	619	262	896
"VA"	2006	41408	51041	408	"CHESTERFIELD COUNTY"	"REAMS"	7	68	3585	1812	835	948	1809	936	821	1792
"VA"	2006	41409	51041	409	"CHESTERFIELD COUNTY"	"MANCHESTER"	7	69	2936	1541	686	822	1534	805	686	1516
"VA"	2006	41410	51041	410	"CHESTERFIELD COUNTY"	"WAGSTAFF"	7	68	1693	961	530	414	956	591	337	946
"VA"	2006	41411	51041	411	"CHESTERFIELD COUNTY"	"SWIFT CREEK"	7		3085	1745	1007	715	1738	1115	585	1726
"VA"	2006	41413	51041	413	"CHESTERFIELD COUNTY"	"SHENANDOAH"	7	68	2701	1393	760	616	1389	848	508	1379
"VA"	2006	41414	51041	414	"CHESTERFIELD COUNTY"	"CRENSHAW"	7	27	2688	1325	779	524	1322	848	424	1299
"VA"	2006	41501	51041	501	"CHESTERFIELD COUNTY"	"HUGUENOT"	7	68	2184	1310	732	561	1309	808	473	1298
"VA"	2006	41502	51041	502	"CHESTERFIELD COUNTY"	"CRESTWOOD"	7	68	1472	970	546	401	965	596	342	955
"VA"	2006	41503	51041	503	"CHESTERFIELD COUNTY"	"MIDLOTHIAN"	7	65	4725	2683	1831	814	2675	1987	626	2653
"VA"	2006	41504	51041	504	"CHESTERFIELD COUNTY"	"ROBIOUS"	7	68	3444	2233	1432	772	2226	1600	583	2206
"VA"	2006	41505	51041	505	"CHESTERFIELD COUNTY"	"BON AIR"	7	68	3010	2026	1177	817	2018	1294	681	2005
"VA"	2006	41506	51041	506	"CHESTERFIELD COUNTY"	"GREENFIELD"	7	68	3008	1725	857	834	1721	982	680	1702
"VA"	2006	41507	51041	507	"CHESTERFIELD COUNTY"	"SALISBURY"	7	65	3531	2341	1578	733	2335	1729	545	2310
"VA"	2006	41508	51041	508	"CHESTERFIELD COUNTY"	"BELGRADE"	7	68	2378	1387	816	550	1381	908	436	1365
"VA"	2006	41509	51041	509	"CHESTERFIELD COUNTY"	"CRANBECK"	7	68	1555	914	519	387	913	591	296	907
"VA"	2006	41510	51041	510	"CHESTERFIELD COUNTY"	"SYCAMORE"	7	65	3156	1944	1279	635	1939	1441	465	1927
"VA"	2006	41511	51041	511	"CHESTERFIELD COUNTY"	"BLACK HEATH"	7	68	2093	1391	919	461	1386	1000	355	1370
"VA"	2006	41513	51041	513	"CHESTERFIELD COUNTY"	"BEAUFONT"	7	69	965	354	148	195	354	161	173	347
"VA"	2006	41514	51041	514	"CHESTERFIELD COUNTY"	"WATKINS"	7	65	3307	2037	1316	695	2034	1453	541	2012
"VA"	2006	41515	51041	515	"CHESTERFIELD COUNTY"	"DAVIS"	7	69	2841	1298	451	816	1296	533	732	1289
"VA"	2006	43101	51043	101	"CLARKE COUNTY"	"RUSSELL"	10	33	1677	949	549	385	943	618	311	944
"VA"	2006	43201	51043	201	"CLARKE COUNTY"	"BERRYVILLE"	10	33	1928	1050	503	522	1038	601	394	1034
"VA"	2006	43301	51043	301	"CLARKE COUNTY"	"MILLWOOD"	10	33	1205	707	335	360	703	395	280	694
"VA"	2006	43302	51043	302	"CLARKE COUNTY"	"PINE GROVE"	10	33	581	345	169	173	345	195	136	344
"VA"	2006	43401	51043	401	"CLARKE COUNTY"	"WHITE POST"	10	33	1661	896	499	388	894	565	305	885
"VA"	2006	43501	51043	501	"CLARKE COUNTY"	"BUCKMARSH"	10	33	1253	751	396	334	743	467	266	742
"VA"	2006	43502	51043	502	"CLARKE COUNTY"	"BLUE RIDGE"	10	33	494	264	124	135	262	146	105	260
"VA"	2006	45101	51045	101	"CRAIG COUNTY"	"COURT HOUSE"	9	12	733	365	206	143	358	113	247	360
"VA"	2006	45201	51045	201	"CRAIG COUNTY"	"AMMENDALE PRECINCT"	9	12	652	408	272	134	410	170	238	408
"VA"	2006	45202	51045	202	"CRAIG COUNTY"	"NORTH MOUNTAIN"	9	12	131	78	49	27	78	35	42	77
"VA"	2006	45301	51045	301	"CRAIG COUNTY"	"GIVENS & REYNOLDS STORE"	9	12	434	241	119	128	249	53	192	245
"VA"	2006	45302	51045	302	"CRAIG COUNTY"	"MCGUIRES STORE"	9		175	114	59	54	116	31	82	113
"VA"	2006	45303	51045	303	"CRAIG COUNTY"	"MARSHALLS STORE"	9		138	86	59	22	82	31	51	82
"VA"	2006	45401	51045	401	"CRAIG COUNTY"	"BARBOURS CREEK"	9	12	218	119	62	49	116	27	89	116
"VA"	2006	45402	51045	402	"CRAIG COUNTY"	"PAINT BANK"	9	12	86	41	22	14	36	9	30	39
"VA"	2006	45403	51045	403	"CRAIG COUNTY"	"CRAIG SPRINGS"	9		304	162	114	54	170	60	109	169
"VA"	2006	45404	51045	404	"CRAIG COUNTY"	"FORKS OF JOHNS CREEK"	9		108	63	25	37	63	16	49	65
"VA"	2006	45501	51045	501	"CRAIG COUNTY"	"CRAIG CITY"	9	12	665	331	195	137	338	97	238	335
"VA"	2006	47101	51047	101	"CULPEPER COUNTY"	"WEST FAIRFAX"	7	30	3832	1664	888	730	1641	999	582	1616
"VA"	2006	47201	51047	201	"CULPEPER COUNTY"	"EAST FAIRFAX"	7	30	2712	964	476	463	949	538	368	926
"VA"	2006	47302	51047	302	"CULPEPER COUNTY"	"EGGBORNSVILLE"	7	30	1479	673	432	217	658	457	178	654
"VA"	2006	47303	51047	303	"CULPEPER COUNTY"	"CARDOVA"	7	30	1656	686	393	273	674	437	218	669
"VA"	2006	47401	51047	401	"CULPEPER COUNTY"	"ELDORADO"	7	30	1442	693	400	271	681	433	236	677
"VA"	2006	47402	51047	402	"CULPEPER COUNTY"	"BROWNS STORE"	7	30	2565	1294	767	497	1275	850	375	1253
"VA"	2006	47501	51047	501	"CULPEPER COUNTY"	"JEFFERSONTON"	7	30	3365	1710	1068	599	1689	1133	510	1667
"VA"	2006	47502	51047	502	"CULPEPER COUNTY"	"RIXEYVILLE"	7	30	953	479	306	156	472	312	136	462
"VA"	2006	47601	51047	601	"CULPEPER COUNTY"	"MITCHELLS"	7	30	441	218	128	82	212	143	62	208
"VA"	2006	47602	51047	602	"CULPEPER COUNTY"	"PEARL SAMPLE"	7	30	2213	1124	675	420	1105	760	320	1092
"VA"	2006	47702	51047	702	"CULPEPER COUNTY"	"BRANDY STATION"	7	30	1910	934	605	305	917	624	266	902
"VA"	2006	47703	51047	703	"CULPEPER COUNTY"	"LIGNUM"	7	30	1011	453	268	156	438	296	123	430
"VA"	2006	47704	51047	704	"CULPEPER COUNTY"	"RICHARDSVILLE"	7	30	493	242	154	80	238	162	68	236
"VA"	2006	49101	51049	101	"CUMBERLAND COUNTY"	"PRECINCT 1"	5	59	1220	622	391	231	626	409	199	614
"VA"	2006	49201	51049	201	"CUMBERLAND COUNTY"	"PRECINCT 2"	5	59	1261	622	394	231	632	423	197	624
"VA"	2006	49301	51049	301	"CUMBERLAND COUNTY"	"ELECTION DISTRICT 3 PRECINCT"	5	59	1188	595	247	356	608	282	298	587
"VA"	2006	49401	51049	401	"CUMBERLAND COUNTY"	"PRECINCT 4"	5	59	1176	570	357	209	577	367	177	554
"VA"	2006	49501	51049	501	"CUMBERLAND COUNTY"	"PRECINCT 5"	5	59	1285	606	368	225	602	401	188	595
"VA"	2006	51101	51051	101	"DICKENSON COUNTY"	"SOUTH CLINTWOOD"	9	2	2544	1167	563	561	1134	332	783	1117
"VA"	2006	51201	51051	201	"DICKENSON COUNTY"	"NORA"	9	2	813	378	160	200	365	98	267	365
"VA"	2006	51202	51051	202	"DICKENSON COUNTY"	"FRYING PAN"	9	2	299	146	78	59	139	48	91	139
"VA"	2006	51203	51051	203	"DICKENSON COUNTY"	"CLINCHCO"	9	2	886	413	128	262	393	67	320	387
"VA"	2006	51301	51051	301	"DICKENSON COUNTY"	"WEST DANTE"	9	2	334	165	113	47	162	79	84	163
"VA"	2006	51302	51051	302	"DICKENSON COUNTY"	"HERALD"	9	2	638	256	112	136	249	60	192	253
"VA"	2006	51303	51051	303	"DICKENSON COUNTY"	"RIDGE"	9	2	745	308	195	97	296	128	157	285
"VA"	2006	51304	51051	304	"DICKENSON COUNTY"	"LONGS FORK"	9	2	636	271	145	110	256	88	164	253
"VA"	2006	51401	51051	401	"DICKENSON COUNTY"	"COLLEY"	9	2	1167	566	147	396	546	69	487	557
"VA"	2006	51402	51051	402	"DICKENSON COUNTY"	"HAYSI"	9	2	1186	535	191	330	523	93	425	518
"VA"	2006	51501	51051	501	"DICKENSON COUNTY"	"TARPON"	9	2	585	265	82	169	252	49	202	251
"VA"	2006	51502	51051	502	"DICKENSON COUNTY"	"ARTRIP"	9	2	747	309	121	179	303	67	229	296
"VA"	2006	51503	51051	503	"DICKENSON COUNTY"	"NORTH CLINTWOOD"	9	2	1050	465	245	193	440	153	274	427
"VA"	2006	53101	51053	101	"DINWIDDIE COUNTY"	"ROHOIC"	4	63	940	439	246	192	443	324		394
"VA"	2006	53102	51053	102	"DINWIDDIE COUNTY"	"WHITE OAK"	4	63	714	386	244	139	387	296		369
"VA"	2006	53103	51053	103	"DINWIDDIE COUNTY"	"CHURCH ROAD"	4	63	1349	739	556	179	742	619		717
"VA"	2006	53201	51053	201	"DINWIDDIE COUNTY"	"EDGEHILL"	4	63	1127	554	291	246	554	401		513
"VA"	2006	53202	51053	202	"DINWIDDIE COUNTY"	"CHESDIN"	4	63	2022	944	560	380	956	703		906
"VA"	2006	53301	51053	301	"DINWIDDIE COUNTY"	"REAMS"	4	63	592	286	173	106	284	204		260
"VA"	2006	53302	51053	302	"DINWIDDIE COUNTY"	"NEW HOPE"	4	63	2341	1025	573	465	1047	718		957
"VA"	2006	53401	51053	401	"DINWIDDIE COUNTY"	"DINWIDDIE"	4	63	1614	841	394	462	864	586		780
"VA"	2006	53402	51053	402	"DINWIDDIE COUNTY"	"LITTLE ZION"	4	63	1103	576	251	317	576	378		476
