state	year	county	precinct	g2000_USP_dv	g2000_USP_rv	g2000_USP_tv	cd	g2000_USH_dv	g2000_USH_rv	g2000_USH_tv	cd2	g2000_USH_dv2	g2000_USH_rv2	g2000_USH_tv2
"AL"	2000	"JACKSON"	"SECTION"	355	307	681	7	92	40	138				
"AL"	2000	"JACKSON"	"SKYLINE"	217	315	535	7	267	91	379				
"AL"	2000	"JACKSON"	"STEVENSON #1"	409	273	696	7	65	49	122				
"AL"	2000	"JACKSON"	"STEVENSON #2"	386	215	604	7	1511	533	2120				
"AL"	2000	"JACKSON"	"TRENTON FIRE HALL"	24	23	48	7	191	60	264				
"AL"	2000	"JACKSON"	"TUPELO"	88	137	230	7	204	61	284				
"AL"	2000	"JACKSON"	"WININGER"	64	101	166	7	471	62	539				
"AL"	2000	"JACKSON"	"WOODVILLE CITY HALL"	202	198	409	7	159	50	215				
"AL"	2000	"LAMAR"	"Absentee"	236	203	449	7	125	94	225				
"AL"	2000	"LAMAR"	"Beaverton-Brown N"	28	20	50	7	188	23	215				
"AL"	2000	"LAMAR"	"Beaverton-Brown S"	71	100	177	7	108	83	203				
"AL"	2000	"LAMAR"	"Bedford-Military"	71	97	174	7	65	82	154				
"AL"	2000	"LAMAR"	"Blooming Grove"	12	47	61	7	507	385	964				
"AL"	2000	"LAMAR"	"Crews-Goode"	100	120	225	7	11	25	38				
"AL"	2000	"LAMAR"	"Crossville-Lawrence"	91	158	254	7	112	83	214				
"AL"	2000	"LAMAR"	"Detroit-Millville"	117	172	297	7	989	204	1215				
"AL"	2000	"LAMAR"	"Fairview-Sizemore"	45	44	90	5	488	0	533				
"AL"	2000	"LAMAR"	"Fernbank-Wilson"	55	123	179	5	567	0	618				
"AL"	2000	"LAMAR"	"Henson Sprgs"	38	46	87	5	39	0	43				
"AL"	2000	"LAMAR"	"Hightogy-Ridge"	51	135	189	5	542	0	585				
"AL"	2000	"LAMAR"	"Kennedy-Steens"	135	372	515	5	486	0	503				
"AL"	2000	"LAMAR"	"Millport"	262	298	564	5	445	0	512				
"AL"	2000	"LAMAR"	"Molloy-Betts"	42	179	227	5	244	0	266				
"AL"	2000	"LAMAR"	"Mt Olive-Guin"	43	87	131	5	223	0	249				
"AL"	2000	"LAMAR"	"Mt Pleasant-Curry"	16	59	75	5	507	0	535				
"AL"	2000	"LAMAR"	"Pine Sprgs"	71	107	187	5	628	0	660				
"AL"	2000	"LAMAR"	"Star"	13	73	87	5	74	0	77				
"AL"	2000	"LAMAR"	"Strickland-King"	18	76	94	5	135	0	154				
"AL"	2000	"LAMAR"	"Sulligent-Moscow N"	408	515	933	5	186	0	196				
"AL"	2000	"LAMAR"	"Sulligent-Moscow S"	167	206	378	5	181	0	199				
"AL"	2000	"LAMAR"	"Trull"	23	82	106	5	329	0	362				
"AL"	2000	"LAMAR"	"Vails"	25	123	148	5	38	0	40				
"AL"	2000	"LAMAR"	"Vernon East"	169	381	560	5	43	0	43				
"AL"	2000	"LAMAR"	"Vernon West"	346	647	1012	5	40	0	40				
"AL"	2000	"LAUDERDALE"	"ABSENTEE VOTERS"	400	606	1017	5	144	0	156				
"AL"	2000	"LAUDERDALE"	"BLACKBURN-ZIP CITY COMM. CTR."	280	363	663	5	1324	0	1478				
"AL"	2000	"LAUDERDALE"	"BROADWAY RECREATION CENTER"	473	345	838	5	1198	0	1319				
"AL"	2000	"LAUDERDALE"	"CENTER STAR-COL. BANK COMM. RM"	600	759	1417	5	1319	0	1465				
"AL"	2000	"LAUDERDALE"	"CENTRAL COMMUNITY CENTER"	411	536	968	5	380	0	415				
"AL"	2000	"LAUDERDALE"	"CHAPEL-STEWARTVILLE CHURCH"	196	270	479	5	119	0	130				
"AL"	2000	"LAUDERDALE"	"CLOVERDALE COMMUNITY CENTER"	350	540	906	5	519	0	595				
"AL"	2000	"LAUDERDALE"	"CO. BOARD OF ED. ADM. BLDG."	412	808	1242	5	107	0	110				
"AL"	2000	"LAUDERDALE"	"CROSSROADS-SR. CIT. BLDG."	434	505	964	5	74	0	80				
"AL"	2000	"LAUDERDALE"	"DARBY DRIVE-CHURCH OF CHRIST"	283	380	682	5	77	0	90				
"AL"	2000	"LAUDERDALE"	"FLORENCE RICHARDS CENTER"	178	198	394	5	584	0	630				
"AL"	2000	"LAUDERDALE"	"FLORENCE SHERROD AVE CH CHRIST"	561	262	843	5	357	0	375				
"AL"	2000	"LAUDERDALE"	"FLORENCE-1ST PRESBYTERIAN CH."	247	245	517	5	394	0	439				
"AL"	2000	"LAUDERDALE"	"FLORENCE-BLVD CHURCH OF CHRIST"	339	527	883	5	39	0	51				
"AL"	2000	"LAUDERDALE"	"FLORENCE-BRADSHAW HIGH SCHOOL"	508	648	1174	5	100	0	105				
"AL"	2000	"LAUDERDALE"	"FLORENCE-COFFEE HIGH SCHOOL"	217	272	507	5	129	0	137				
"AL"	2000	"LAUDERDALE"	"FLORENCE-COLISEUM"	106	28	134	5	21	0	23				
"AL"	2000	"LAUDERDALE"	"FLORENCE-EAST AT CNTRL BAPTIST"	371	187	567	5	60	0	63				
"AL"	2000	"LAUDERDALE"	"FLORENCE-FOREST HILLS SCHOOL 1"	315	578	923	5	93	0	101				
"AL"	2000	"LAUDERDALE"	"FLORENCE-FOREST HILLS SCHOOL 2"	334	566	927	5	112	0	125				
"AL"	2000	"LAUDERDALE"	"FLORENCE-HANDY RECREATION CTR."	550	13	567	5	119	0	128				
"AL"	2000	"LAUDERDALE"	"FLORENCE-HARLAN SCHOOL"	384	405	812	5	468	0	494				
"AL"	2000	"LAUDERDALE"	"FLORENCE-HIBBETT SCHOOL"	290	460	776	5	176	0	183				
"AL"	2000	"LAUDERDALE"	"FLORENCE-MARS HILL SCHOOL #1"	342	792	1155	5	372	0	417				
"AL"	2000	"LAUDERDALE"	"FLORENCE-MARS HILL SCHOOL #2"	158	366	534	2	228	1304	1583				
"AL"	2000	"LAUDERDALE"	"FLORENCE-UNDERWOOD COMM CTR #1"	136	192	336	2	181	1149	1377				
"AL"	2000	"LAUDERDALE"	"FLORENCE-UNDERWOOD COMM CTR #2"	449	678	1165	2	196	1175	1414				
"AL"	2000	"LAUDERDALE"	"GREENHILL COMMUNITY CENTER #1"	428	577	1034	2	61	172	237				
"AL"	2000	"LAUDERDALE"	"GREENHILL COMMUNITY CENTER #2"	496	582	1096	2	244	822	1100				
"AL"	2000	"LAUDERDALE"	"HIGHLAND BAPTIST CHURCH #1"	376	409	805	2	264	995	1309				
"AL"	2000	"LAUDERDALE"	"HIGHLAND BAPTIST CHURCH #2"	333	376	724	2	128	375	522				
"AL"	2000	"LAUDERDALE"	"KILLEN-BAPTIST CHURCH #1"	279	476	771	2	41	160	208				
"AL"	2000	"LAUDERDALE"	"KILLEN-BAPTIST CHURCH #2"	378	666	1060	2	90	127	222				
"AL"	2000	"LAUDERDALE"	"LEXINGTON-FIRE STATION"	422	504	946	2	179	794	1003				
"AL"	2000	"LAUDERDALE"	"MITCHELL ANDERSON-TOWN HALL"	283	330	630	2	168	684	880				
"AL"	2000	"LAUDERDALE"	"OAKLAND-FIRE STATION"	402	435	852	2	63	277	351				
"AL"	2000	"LAUDERDALE"	"ROGERSVILLE-SR. CIT. BLDG. #1"	372	417	803	2	31	215	254				
"AL"	2000	"LAUDERDALE"	"ROGERSVILLE-SR. CIT. BLDG. #2"	357	426	805	2	174	410	606				
"AL"	2000	"LAUDERDALE"	"ST. FLORIAN-TOWN HALL"	334	636	1007	2	187	929	1167				
"AL"	2000	"LAUDERDALE"	"WATERLOO-SR. CITIZENS' BLDG."	91	115	214	2	226	1073	1341				
"AL"	2000	"LAWRENCE"	"Absentee"	141	148	296	2	256	116	381				
"AL"	2000	"LAWRENCE"	"Aycock Bldg"	164	240	407	2	615	458	1097				
"AL"	2000	"LAWRENCE"	"Board of Ed"	409	509	932	2	231	113	352				
"AL"	2000	"LAWRENCE"	"Caddo Fire Sta"	324	491	843	2	205	59	267				
"AL"	2000	"LAWRENCE"	"Caddo Sr Cit Site"	336	455	801	2	329	152	495				
"AL"	2000	"LAWRENCE"	"Chalybeate Fire Sta"	244	361	618	2	111	446	588				
"AL"	2000	"LAWRENCE"	"Courtland Fire Sta"	192	127	322	2	300	999	1328				
"AL"	2000	"LAWRENCE"	"Donald Ch"	181	167	352								
"AL"	2000	"LAWRENCE"	"Fairfield Ch"	101	116	219	2	166	43	212				
"AL"	2000	"LAWRENCE"	"Faith Bapt Ch"	128	218	358	2	137	280	430				
"AL"	2000	"LAWRENCE"	"Flat Rock Comm Ctr"	71	93	172	2	95	388	492				
"AL"	2000	"LAWRENCE"	"Freeman Tab Bapt Ch"	165	5	170	2	110	424	552				
"AL"	2000	"LAWRENCE"	"Hatton Masonic Hall"	342	326	685	2	95	305	412				
"AL"	2000	"LAWRENCE"	"Hillsboro City Hall"	340	52	393	2	250	493	770				
"AL"	2000	"LAWRENCE"	"Hillsboro VFD"	216	126	351	2	95	440	556				
"AL"	2000	"LAWRENCE"	"Kitchens Mill Masnc Hall"	204	263	478	2	217	469	700				
"AL"	2000	"LAWRENCE"	"Landersville Meth"	155	146	306	2	214	506	750				
"AL"	2000	"LAWRENCE"	"Lindsey Hall Ch"	18	19	37	2	49	215	271				
"AL"	2000	"LAWRENCE"	"Loosier Ch of Christ"	125	94	225	2	133	511	669				
"AL"	2000	"LAWRENCE"	"Moulton Arm"	341	365	714	2	76	212	301				
"AL"	2000	"LAWRENCE"	"Moulton City Hall"	85	122	210	2	115	400	532				
"AL"	2000	"LAWRENCE"	"Mt Hope Fire Sta"	168	157	328	2	224	986	1236				
"AL"	2000	"LAWRENCE"	"Mt Moriah Fellow"	233	203	441	2	39	202	254				
"AL"	2000	"LAWRENCE"	"N Courtland Sr CC"	387	31	424	2	260	84	351				
"AL"	2000	"LAWRENCE"	"Piney Grove Ch"	38	26	65	2	181	499	693				
"AL"	2000	"LAWRENCE"	"Pinhook Comm Ctr"	45	76	123	2	244	403	663				
"AL"	2000	"LAWRENCE"	"Pleasant Grove Ch"	126	152	284	2	248	1150	1448				
"AL"	2000	"LAWRENCE"	"Red Bank-Fire Sta"	283	63	350	2	293	1356	1714				
"AL"	2000	"LAWRENCE"	"Speake Vol Fire"	253	235	497	2	350	356	728				
"AL"	2000	"LAWRENCE"	"Town Creek Sr Cit"	262	84	350	2	321	926	1290				
"AL"	2000	"LAWRENCE"	"Wolf Sprgs comm Ctr"	203	188	405	2	454	570	1054				
"AL"	2000	"LAWRENCE"	"Woodard Bldg"	16	13	29	2	170	584	786				
"AL"	2000	"LEE"	"Absentee"	389	730	1148	2	200	717	957				
"AL"	2000	"LEE"	"Beat 01/Box0"	153	347	511	2	112	529	662				
"AL"	2000	"LEE"	"Beat 02/Box 1"	1187	147	1337	2	97	650	768				
"AL"	2000	"LEE"	"Beat 02/Box 2"	1106	239	1356	2	160	735	924				
"AL"	2000	"LEE"	"Beat 02/Box 3"	448	1199	1683	2	83	618	727				
"AL"	2000	"LEE"	"Beat 02/Box 4"	704	1309	2079	2	89	230	330				
"AL"	2000	"LEE"	"Beat 02/Box 5"	925	2189	3173	2	157	499	680				
"AL"	2000	"LEE"	"Beat 03/Box 0"	80	176	259	4	147	398	552				
"AL"	2000	"LEE"	"Beat 04/Box 0"	94	85	189	4	294	676	987				
"AL"	2000	"LEE"	"Beat 05/Box 0"	502	252	772	4	85	160	248				
"AL"	2000	"LEE"	"Beat 06/Box 0"	919	253	1209	4	38	48	86				
"AL"	2000	"LEE"	"Beat 06/Box 1"	920	1126	2178	4	17	31	48				
"AL"	2000	"LEE"	"Beat 06/Box 2"	820	1767	2785	4	64	105	174				
"AL"	2000	"LEE"	"Beat 06/Box 3"	1311	2510	4056	4	77	141	220				
"AL"	2000	"LEE"	"Beat 06/Box 4"	1531	3941	5728	4	38	50	89				
"AL"	2000	"LEE"	"Beat 07/Box 0"	525	870	1438	4	86	201	289				
"AL"	2000	"LEE"	"Beat 08/Box 0"	129	122	255	4	66	114	183				
"AL"	2000	"LEE"	"Beat 09/Box 0"	327	225	563	4	350	538	902				
"AL"	2000	"LEE"	"Beat 10/Box 0"	134	88	224	4	167	201	372				
"AL"	2000	"LEE"	"Beat 11/Box 0"	258	536	803	4	68	94	165				
"AL"	2000	"LEE"	"Beat 12/Box 0"	333	555	897	4	37	176	215				
"AL"	2000	"LEE"	"Beat 13/Box 0"	195	422	633	4	21	72	95				
"AL"	2000	"LEE"	"Beat 14/Box 0"	1499	3128	4680	4	24	108	135				
"AL"	2000	"LEE"	"Beat 15/Box 0"	85	217	308	4	267	277	551				
"AL"	2000	"LIMESTONE"	"ABSENTEE VOTERS"	226	398	638	4	169	337	509				
"AL"	2000	"LIMESTONE"	"ARDMORE TOWN HALL"	429	619	1057	4	16	78	95				
"AL"	2000	"LIMESTONE"	"ATHENS RECREATION CENTER #1"	270	521	805	4	61	111	174				
"AL"	2000	"LIMESTONE"	"ATHENS RECREATION CENTER #2"	232	495	740	4	47	130	179				
"AL"	2000	"LIMESTONE"	"BELMORE BAPTIST CHURCH"	281	133	418	4	18	56	75				
"AL"	2000	"LIMESTONE"	"BETHEL CHURCH OF CHRIST"	246	491	750	4	33	95	129				
"AL"	2000	"LIMESTONE"	"BLACKBURN COMMUNITY BUILDING"	333	525	880	4	16	42	58				
"AL"	2000	"LIMESTONE"	"CLEMENTS FIRE DEPARTMENT"	330	480	831	4	12	70	85				
"AL"	2000	"LIMESTONE"	"EAST LIMESTONE FIRE DEPT #1"	426	834	1282	4	212	202	420				
"AL"	2000	"LIMESTONE"	"EAST LIMESTONE FIRE DEPT #2"	416	930	1378	5	653	0	663				
"AL"	2000	"LIMESTONE"	"ELKMONT FIRE DEPARTMENT"	322	600	943	5	632	0	652				
"AL"	2000	"LIMESTONE"	"GOODSPRINGS COMMUNITY CENTER"	91	167	263	5	438	0	450				
"AL"	2000	"LIMESTONE"	"JOHNSON ELEMENTARY SCHOOL"	251	491	762	5	58	0	59				
"AL"	2000	"LIMESTONE"	"LEGGTOWN"	95	129	231	5	375	0	391				
"AL"	2000	"LIMESTONE"	"LESTER POST OFFICE"	47	47	94	5	616	0	711				
"AL"	2000	"LIMESTONE"	"NATIONAL GUARD ARMORY #1"	200	484	697	5	711	0	784				
"AL"	2000	"LIMESTONE"	"NATIONAL GUARD ARMORY #2"	446	1100	1565	5	1816	0	2056				
"AL"	2000	"LIMESTONE"	"OAK GROVE FIRE DEPARTMENT"	241	469	723								
"AL"	2000	"LIMESTONE"	"OWENS ELEMENTARY SCHOOL #1"	130	296	434	5	660	0	717				
"AL"	2000	"LIMESTONE"	"OWENS ELEMENTARY SCHOOL #2"	446	909	1378	5	66	0	67				
"AL"	2000	"LIMESTONE"	"PINEY CHAPEL"	342	556	913	5	817	0	912				
"AL"	2000	"LIMESTONE"	"PLEASANT GROVE FIRE DEPARTMENT"	169	327	508	5	1363	0	1534				
"AL"	2000	"LIMESTONE"	"REID ELEMENTARY SCHOOL"	428	320	764	5	594	0	674				
"AL"	2000	"LIMESTONE"	"RIPLEY - WOW HALL"	167	236	412	5	1498	0	1777				
"AL"	2000	"LIMESTONE"	"SEGARS ROAD FIRE DEPARTMENT"	164	258	433	5	146	0	171				
"AL"	2000	"LIMESTONE"	"SENIOR CITIZEN CENTER #1"	190	271	472	5	1262	0	1405				
"AL"	2000	"LIMESTONE"	"SENIOR CITIZEN CENTER #2"	209	314	530	5	965	0	1098				
"AL"	2000	"LIMESTONE"	"TANNER FIRE DEPARTMENT"	348	247	605	5	1357	0	1595				
"AL"	2000	"LIMESTONE"	"TRINITY 7TH DAY ADVENTIST #1"	187	117	311	5	1510	0	1753				
"AL"	2000	"LIMESTONE"	"TRINITY 7TH DAY ADVENTIST #2"	648	297	950	5	131	0	134				
"AL"	2000	"LIMESTONE"	"W HOBBS ST CHURCH OF CHRIST #1"	231	422	670	5	761	0	857				
"AL"	2000	"LIMESTONE"	"W HOBBS ST CHURCH OF CHRIST #2"	330	574	921	5	816	0	937				
"AL"	2000	"LIMESTONE"	"WEST LIMESTONE FIRE DEPARTMENT"	121	147	276	5	719	0	856				
"AL"	2000	"LOWNDES"	"ABSENTEE VOTERS"	742	128	871	5	1068	0	1320				
"AL"	2000	"LOWNDES"	"BENEVOLENT HALL CALHOUN CUTOFF"	315	8	323	5	1023	0	1213				
"AL"	2000	"LOWNDES"	"BETHEL CHURCH"	202	37	239	5	1012	0	1208				
"AL"	2000	"LOWNDES"	"BURKEVILLE GE ACT. BUILDING"	96	98	197	5	1586	0	1901				
"AL"	2000	"LOWNDES"	"FORT DEPOSIT NATL GUARD ARMORY"	445	267	723								
"AL"	2000	"LOWNDES"	"G.E. COMMUNITY BUILDING"	218	129	353	5	1088	0	1262				
"AL"	2000	"LOWNDES"	"HAYNEVILLE COURTHOUSE"	438	145	587	5	808	0	977				
"AL"	2000	"LOWNDES"	"LETOHATCHEE OLD STORE"	108	91	202	5	810	0	980				
"AL"	2000	"LOWNDES"	"LOWNDESBORO TOWN HALL"	105	231	340	5	844	0	974				
"AL"	2000	"LOWNDES"	"MOSSESS TOWN HALL"	718	32	755	5	533	0	613				
"AL"	2000	"LOWNDES"	"NEW PLEASANT VALLEY CHURCH"	84	111	198	5	1116	0	1331				
"AL"	2000	"LOWNDES"	"OLD MASONIC HALL"	334	103	438	5	422	0	433				
"AL"	2000	"LOWNDES"	"SANDY RIDGE COMMUNITY HALL"	150	169	321	5	174	0	218				
"AL"	2000	"LOWNDES"	"WHITEHALL TOWN HALL"	602	89	696	5	1432	0	1525				
"AL"	2000	"MACON"	"Absentee Voters"	292	29	322	5	796	0	843				
"AL"	2000	"MACON"	"Brownville Vol. Fire"	210	52	263	5	1215	0	1381				
"AL"	2000	"MACON"	"Chewhaw AME Zion Ch."	463	15	481	5	768	0	865				
"AL"	2000	"MACON"	"Franklin Town Hall"	420	117	542	5	704	0	754				
"AL"	2000	"MACON"	"Hardaway Traylor"	200	43	245	5	1673	0	1727				
"AL"	2000	"MACON"	"Little Texas Voting Center"	120	105	233	5	1226	0	1257				
"AL"	2000	"MACON"	"Natl. Guard Arm. #1"	696	13	712	5	1108	0	1141				
"AL"	2000	"MACON"	"Natl. Guard Arm. #2"	1235	28	1275	5	1669	0	1719				
"AL"	2000	"MACON"	"Notasulga City Hall #1"	185	165	354	5	268	0	269				
"AL"	2000	"MACON"	"Notasulga City Hall #2"	182	150	336	5	354	0	373				
"AL"	2000	"MACON"	"Old County Distr. 2 Shop"	217	33	251	5	334	0	339				
"AL"	2000	"MACON"	"Seasha #1"	676	26	710	5	127	0	133				
"AL"	2000	"MACON"	"Seasha #2"	502	8	511	5	942	0	987				
"AL"	2000	"MACON"	"Shorter Town Hall"	449	95	547	5	309	0	358				
"AL"	2000	"MACON"	"Tuskegee Municipal Complex #1"	632	21	656	5	573	0	625				
"AL"	2000	"MACON"	"Tuskegee Municipal Complex #2"	723	45	774	5	369	0	427				
"AL"	2000	"MACON"	"Warrior D-2 Rec. Center"	310	14	327	5	845	0	964				
"AL"	2000	"MACON"	"Woodland Comm. Ctr."	153	132	292	5	1497	0	1615				
"AL"	2000	"MADISON"	"A & M UNIVERSITY NEW GYM #1"	653	18	677	5	524	0	615				
"AL"	2000	"MADISON"	"A & M UNIVERSITY NEW GYM #2"	639	20	665	5	864	0	982				
"AL"	2000	"MADISON"	"A & M UNIVERSITY NEW GYM #3"	452	3	455	5	648	0	778				
"AL"	2000	"MADISON"	"A & M UNIVERSITY NEW GYM #4"	58	2	60	5	1336	0	1571				
"AL"	2000	"MADISON"	"ABSENTEE VOTERS"	1505	2889	4528	5	561	0	630				
"AL"	2000	"MADISON"	"AIRPORT ROAD FIRE STATION #6"	419	241	688	5	1052	0	1218				
"AL"	2000	"MADISON"	"AL. NATIONAL GUARD CENTER #1"	698	1664	2443	5	576	0	634				
"AL"	2000	"MADISON"	"AL. NATIONAL GUARD CENTER #2"	0	0	0	5	1192	0	1424				
"AL"	2000	"MADISON"	"ALDREDSGATE UNITED METHODIST 1"	404	1088	1538	5	237	0	282				
"AL"	2000	"MADISON"	"ALDREDSGATE UNITED METHODIST 2"	424	1072	1544	5	379	0	386				
"AL"	2000	"MADISON"	"BIG COVE FIRE STATION"	314	373	710	5	151	0	188				
"AL"	2000	"MADISON"	"BLACKBURN CHAPEL C.P. CHURCH"	226	129	366	5	1329	0	1615				
"AL"	2000	"MADISON"	"BLOSSOMWOOD SCHOOL"	577	1260	1893	5	834	0	978				
"AL"	2000	"MADISON"	"BOBO W.O.W. HALL"	507	770	1305	5	1403	0	1593				
"AL"	2000	"MADISON"	"CALVARY BIBLE CHURCH"	377	941	1351	5	1106	0	1303				
"AL"	2000	"MADISON"	"CENTER FOR DEVELOP. LEARNING"	265	7	272	5	528	0	614				
"AL"	2000	"MADISON"	"CENTRAL ASSEMBLY OF GOD"	1253	507	1822	5	1790	0	2073				
"AL"	2000	"MADISON"	"CENTRAL SCHOOL"	555	828	1405								
"AL"	2000	"MADISON"	"CHAFFEE SCHOOL"	491	1099	1663	5	277	0	309				
"AL"	2000	"MADISON"	"CHAPMAN MIDDLE SCHOOL #1"	940	1473	2499	5	1610	0	1960				
"AL"	2000	"MADISON"	"CHAPMAN MIDDLE SCHOOL #2"	0	0	0	5	2130	0	2526				
"AL"	2000	"MADISON"	"CHARLES STONE AG. CENTER"	348	66	422	5	475	0	523				
"AL"	2000	"MADISON"	"CHURCH OF CHRIST MERIDIANVILLE"	426	805	1259	5	1666	0	2019				
"AL"	2000	"MADISON"	"CO COMMISSION DIST 1 OFFICE"	462	709	1202	5	1390	0	1680				
"AL"	2000	"MADISON"	"COVENANT PRESBYTERIAN CHURCH"	511	1200	1751	5	422	0	490				
"AL"	2000	"MADISON"	"DR. RICHARD SHOWERS CENTER"	1191	102	1307	5	304	0	337				
"AL"	2000	"MADISON"	"E HUNTSVILLE CHURCH OF CHRIST"	414	341	823	5	130	0	148				
"AL"	2000	"MADISON"	"EASTSIDE COMMUNITY CENTER"	106	75	196	5	712	0	809				
"AL"	2000	"MADISON"	"ED WHITE MIDDLE SCHOOL"	1226	457	1717	5	684	0	760				
"AL"	2000	"MADISON"	"ELON WATER GARDENS"	84	68	157	5	1014	0	1170				
"AL"	2000	"MADISON"	"F.O.P. LODGE"	1011	170	1190	5	1279	0	1544				
"AL"	2000	"MADISON"	"FIRST MISSIONARY BAPT CHURCH"	1520	287	1821	5	1456	0	1721				
"AL"	2000	"MADISON"	"GREEN MOUNTAIN NATURE TRAIL"	66	188	271	5	139	0	168				
"AL"	2000	"MADISON"	"GURLEY CITY HALL - CITY"	275	300	593	5	888	0	1007				
"AL"	2000	"MADISON"	"HIGHLANDS SCHOOL"	605	407	1036	5	976	0	1087				
"AL"	2000	"MADISON"	"HILLWOOD BAPTIST CHURCH #1"	384	850	1284	5	1137	0	1241				
"AL"	2000	"MADISON"	"HILLWOOD BAPTIST CHURCH #2"	411	842	1295	5	928	0	1050				
"AL"	2000	"MADISON"	"HUNTSVILLE HIGH SCHOOL"	482	637	1167	5	293	0	326				
"AL"	2000	"MADISON"	"HUNTSVILLE MIDDLE SCHOOL"	330	473	838	5	456	0	531				
"AL"	2000	"MADISON"	"HURRICANE CREEK COMM CENTER"	63	134	201	5	1422	0	1636				
"AL"	2000	"MADISON"	"J.E. WILLIAMS ELEM SCHOOL"	382	599	1009	5	3082	0	3654				
"AL"	2000	"MADISON"	"JOHNSON HIGH SCHOOL"	1552	243	1811	5	82037	0	93565				
"AL"	2000	"MADISON"	"KEEL MT. VOL. FIRE DEPT OUT"	76	137	220	7	609	188	820				
"AL"	2000	"MADISON"	"LAKEWOOD COMMUNITY CENTER"	785	280	1083	7	489	75	574				
"AL"	2000	"MADISON"	"LEE HIGH SCHOOL"	407	488	929	7	382	974	1451				
"AL"	2000	"MADISON"	"LEWIS CHAPEL C.P. CHURCH"	327	71	400	7	214	258	513				
"AL"	2000	"MADISON"	"LITTLE INDIAN CREEK CHURCH"	590	1320	1943	7	171	42	216				
"AL"	2000	"MADISON"	"LOCUST GROVE BAPTIST CHURCH"	206	371	592	7	68	51	121				
"AL"	2000	"MADISON"	"MADISON CHURCH OF CHRIST #1"	641	1778	2488	7	52	47	107				
"AL"	2000	"MADISON"	"MADISON CHURCH OF CHRIST #2"	913	2231	3226	7	179	61	242				
"AL"	2000	"MADISON"	"MADISON CITY HALL #1"	880	1609	2562	7	62	21	84				
"AL"	2000	"MADISON"	"MADISON CITY HALL #2"	738	1369	2164	7	233	144	387				
"AL"	2000	"MADISON"	"MADISON CO. TEACHER CENTER #1"	239	396	648	7	504	325	860				
"AL"	2000	"MADISON"	"MADISON CO. TEACHER CENTER #2"	798	1269	2106	7	69	62	138				
"AL"	2000	"MADISON"	"MAYFAIR CHURCH OF CHRIST"	384	645	1056	7	244	113	364				
"AL"	2000	"MADISON"	"MAYSVILLE CENTRAL FIRE STATION"	496	874	1405	7	69	6	75				
"AL"	2000	"MADISON"	"MCDONNELL SCHOOL"	639	471	1136	7	91	0	91				
"AL"	2000	"MADISON"	"MERIDIANVILLE FIRE DEPARTMENT"	349	568	937	7	9	26	36				
"AL"	2000	"MADISON"	"MERIDIANVILLE LIONS CLUB"	303	430	749	7	149	31	184				
"AL"	2000	"MADISON"	"MESSIAH LUTHERAN CHURCH"	333	429	782	7	101	65	172				
"AL"	2000	"MADISON"	"MONROVIA CHURCH OF CHRIST #1"	616	1371	2019	7	66	46	114				
"AL"	2000	"MADISON"	"MONROVIA CHURCH OF CHRIST #2"	675	1555	2282	7	395	75	475				
"AL"	2000	"MADISON"	"MONTE SANO FIRE STATION #4"	325	442	811	7	151	171	344				
"AL"	2000	"MADISON"	"MOUNTAIN VIEW BAPTIST CHURCH"	403	659	1098	7	120	55	182				
"AL"	2000	"MADISON"	"NEW HOPE CITY HALL"	659	662	1341	7	30	28	60				
"AL"	2000	"MADISON"	"NEW MARKET FIRE STATION"	268	454	739	7	284	133	424				
"AL"	2000	"MADISON"	"OAKWOOD COLLEGE - BLAKE CENTER"	439	5	445	7	70	48	121				
"AL"	2000	"MADISON"	"OLD NAVAL RESERVE CENTER"	677	246	942	7	10	13	23				
"AL"	2000	"MADISON"	"OWENS CROSS ROADS CITY HALL"	377	526	918	7	91	20	115				
"AL"	2000	"MADISON"	"PHILLIPS CME CHURCH"	66	1	68	7	136	43	188				
"AL"	2000	"MADISON"	"PINEVIEW BAPTIST CHURCH #1"	449	758	1235	7	31	33	70				
"AL"	2000	"MADISON"	"PINEVIEW BAPTIST CHURCH #2"	822	1103	1956	7	59	46	107				
"AL"	2000	"MADISON"	"PLAINVIEW CHURCH OF CHRIST #1"	721	1673	2447	7	113	47	165				
"AL"	2000	"MADISON"	"PLAINVIEW CHURCH OF CHRIST #2"	0	0	0	7	209	207	419				
"AL"	2000	"MADISON"	"PLEASANT SPRINGS BAPTIST"	92	60	154	2	665	2327	3067				
"AL"	2000	"MADISON"	"PLEVNA FIRE STATION"	152	221	375	2	197	369	581				
"AL"	2000	"MADISON"	"PLUMBERS AND STEAM LOCAL 377"	665	1431	2147	2	782	2911	3767				
"AL"	2000	"MADISON"	"POPLAR RIDGE COMMUNITY CENTER"	161	155	328	2	493	2304	2854				
"AL"	2000	"MADISON"	"RIDGECREST SCHOOL"	548	537	1129	2	985	1246	2264				
"AL"	2000	"MADISON"	"S.E. BRANCH Y.M.C.A. #1"	309	742	1087	2	1788	408	2218				
"AL"	2000	"MADISON"	"S.E. BRANCH Y.M.C.A. #2"	482	1173	1718	2	584	1425	2051				
"AL"	2000	"MADISON"	"SENIOR CENTER"	316	143	469	2	1166	987	2192				
"AL"	2000	"MADISON"	"SHERWOOD BAPTIST CHURCH"	836	1047	1956	7	2026	66	2106				
